titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Mission: Impossible - Rogue Nation,177677,movie,ru,RU,Russian,Миссия невыполнима: Племя изгоев,"Когда ОМН распускают, и Итан Хант остается не у дел, его команда неожиданно сталкивается с разветвленной международной сетью высокопрофессиональных спецагентов — Синдикатом. Это «племя изгоев» одержимо идеей установления нового мирового порядка и планирует серию разрушительных терактов. Итан и компания объединяются с дискредитированным британским агентом Илсой Фауст и приступают к своей самой невыполнимой миссии, понимая, что каждый из них может оказаться на стороне Синдиката."
Mission: Impossible - Rogue Nation,177677,movie,sv,SE,Swedish,,"Ethan och hans team står inför sitt svåraste uppdrag hittills; att förgöra Syndikatet, en internationell och mycket rutinerad kriminell organisation, vars mål är att förgöra IMF (Impossible Mission Force)."
Mission: Impossible - Rogue Nation,177677,movie,id,ID,Indonesian,,"Ketika IMF dibubarkan, Ethan Hunt dan teman-temannya melancarkan perang sendiri melawan Sindikat, sebuah grup mata-mata pembangkang yang berhasrat menghancurkan dunia."
Mission: Impossible - Rogue Nation,177677,movie,fi,FI,Finnish,,"IMF on ennenkin joutunut hiillostuksen kohteeksi, mutta nyt sitä uhkaa lakkauttaminen. Samaan aikaan maailmaa uhkaa Syndikaatti, huippukoulutettu ryhmä entisiä agentteja, jotka ovat hylänneet kotimaansa ja ajavat omia etujaan. Syndikaatin on pitkään huhuttu olevan vain vakoojien keskuudessa liikkuva myytti eikä CIA usko koko ryhmän olemassaoloon. Ethan Hunt on kuitenkin saanut juuri kokea karvaasti, että järjestö on paitsi voimissaan, myös vääjäämättä tikittävä aikapommi. Ja vaikka oman agenttiryhmän kohtalo on vaakalaudalla, Ethan ei voi kääntää selkäänsä, kun pelissä ovat korkeimmat mahdolliset panokset. Perivihollisensa kohdatessaan Huntin on otettava käyttöön kaikki ne avut, jotka ovat tehneet hänestä huippuagentin, hän äärirajoilla nujertaakseen suurimman uhan, jonka hän on urallaan toistaiseksi kohdannut. Mutta ennen kaikkea hän yrittää täyttää tehtävistä tärkeimmän: pysyä uskollisena ystävilleen ja uskoa siihen, että älyn avulla mahdottomasta voi tulla mahdollista."
Mission: Impossible - Rogue Nation,177677,movie,tr,TR,Turkish,,Ethan ve beraberindeki ekibi şimdiye kadarki en imkansız göreve çıkacak. IMF'i ortadan kaldırmayı hedefleyen uluslararası dolandırıcılık örgütü Sendika'nın kökünü kazımak için yola çıkan Görevimiz Tehlike ekibi bu süreçte organizasyonun da hedefi haline gelir.
Mission: Impossible - Rogue Nation,177677,movie,pl,PL,Polish,,"Po zamknięciu przez CIA ich elitarnej jednostki, agent Ethan Hunt i jego zespół muszą wyjść zwycięsko z wyścigu z czasem i powstrzymać Syndykat - śmiertelnie niebezpieczną organizację byłych agentów, którzy zdradzili swoich dawnych mocodawców. By zapobiec globalnemu zagrożeniu, Ethan musi połączyć siły z nieuchwytną agentką, której lojalność nie jest oczywista i przeprowadzić najbardziej brawurową misję w swojej dotychczasowej karierze."
Mission: Impossible - Rogue Nation,177677,movie,nl,NL,Dutch,Mission: Impossible Rogue Nation,"Het bijzonder efficiënte doch destructieve Impossible Mission Force (IMF) van Ethan Hunt wordt door de bureaucraten van Washington, waaronder het hoofd van de CIA, ontbonden. Maar Hunt stelt toch zijn team samen om een schimmige organisatie bekend als ""The Syndicate"" en diens ongrijpbare leider te vatten."
Mission: Impossible - Rogue Nation,177677,movie,he,IL,Hebrew,משימה בלתי אפשרית 5: אומת הנוכלים,"את משימתם האחרונה סיימו איתן האנט וצוותו כשהם תלויים על בלימה מבחינת המשך תמיכת השלטונות בפרויקט חייהם, וכעת ראש הסי-איי-איי מבקש לפרק את כוח המשימה לגמרי, בטענה ששיטות הפעולה שלו גחמניות ומסוכנות מדי ושההצלחות שלו קשורות יותר למזל מאשר ליכולת. הסוכן ברנדט מוצא עצמו משתף פעולה בעל כורחו עם המהלך, בנג׳י נזרק אל יחידת המחשבים, לותר מבקש לפרוש, והאנט הופך לאדם מבוקש על ידי המולדת עליה הגן. הוא מחליט לברוח ולצוד בעצמו ארגון ריגול שאין שום הוכחה לקיומו, אותו הוא מכנה ״הסינדיקט״."
Mission: Impossible - Rogue Nation,177677,movie,el,GR,Greek,Επικίνδυνη Αποστολή: Μυστικό Έθνος,"Μετά το Πρωτόκολλο Φάντασμα, ο Ίθαν Χαντ σε μία νέα αποστολή, την πιο επικίνδυνη μέχρι σήμερα, που τον θέλει να προσπαθεί να διαλύσει το Συνδικάτο, μία σκιώδη αντί-IMF οργάνωση άριστα εκπαιδευμένων πρακτόρων, που αποκαλύπτεται ότι δρα ενάντια στα μυστικά σχέδια της αμερικανικής Κυβέρνησης, ώστε να επικρατήσει μια νέα τάξη πραγμάτων."
Mission: Impossible - Rogue Nation,177677,movie,th,TH,Thai,มิชชั่น: อิมพอสซิเบิ้ล ปฏิบัติการรัฐอำพราง,เมื่อองค์กรไอเอ็มเอฟปิดตัวลง สายลับอีธาน ฮันท์และพันธมิตรจึงประกาศสงครามกับ ซินดิเคท กลุ่มสายลับที่ทรยศต่อองค์กรและวางแผนที่จะทำลายล้างโลก
Mission: Impossible - Rogue Nation,177677,movie,ko,KR,Korean,미션 임파서블: 로그네이션,"미국정부로부터 해체 통보를 받게 된 최첨단 첩보기관 IMF.  에단 헌트를 포함한 팀원들은 모두 뿔뿔이 흩어지게 되고, 정체불명의 테러조직 신디케이트는 IMF 전멸 작전을 펼친다. 신디케이트에게 납치 당한 에단 헌트는 의문의 여인 일사의 도움을 받아 극적 탈출에 성공하고 다시 팀원들을 불러 모은다. 리더 에단 헌트부터 전략 분석요원 브랜트, IT 전문요원 벤지, 해킹 전문요원 루터, 그리고 정체를 알 수 없는 일사까지. 다시 모인 그들은 역대 가장 위협적인 적 신디케이트에 맞서는 불가능한 미션을 펼친다."
Mission: Impossible - Rogue Nation,177677,movie,bg,BG,Bulgarian,Мисията невъзможна: Престъпна нация,"ОНМ е разпуснат, а Итън Хънт - в немилост. Екипът се изправя пред организация от добре обучени агенти - Синдиката. Единствената цел на Синдиката е да установи нов световен ред посредством нарастваща вълна от терористични атаки. Итън събира екипа си и се съюзява с Илса Фауст - бивш британски агент, която може и да се окаже член на тази престъпна организация, изправяйки се пред най-невъзможната си мисия до момента. Пред Итън и екипа му стои най-невъзможната мисия досега - да изкоренят Синдиката, международна престъпна организация, която по нищо не отстъпва на Отряда на Агенцията за невъзможни мисии и цели да го унищожи."
Mission: Impossible - Rogue Nation,177677,movie,da,DK,Danish,,"Superagenten Ethan Hunt og hans kolleger fra IMF-bureauet kommer under angreb fra Syndikatet - en hemmelig organisation af frafaldne agenter, der vil udrydde IMF. Og da IMF har lavet nogle operationer, som har været skyld i store ødelæggelser, vil regeringen nedlægge IMF og lægge den ind under CIA. Ethan Hunt ender på flugt fra sine tidligere arbejdsgivere og må på en gang både rense sit navn, sætte Syndikatet ud af spillet og redde stumperne af IMF. For at gøre det henter han hjælp fra både nye og gamle allierede."
Mission: Impossible - Rogue Nation,177677,movie,uk,UA,Ukrainian,Місія неможлива: Нація ізгоїв,"Один з кращих спецагентів світу Ітан Гант давно мріє про спокійний та безтурботний відпочинок. Можливо, він зміг би насолодиться дозвіллям, якби небезпека не загрожувала життю його колег по організації ""Місія неможлива"". Загроза виходить від так званого Синдикату – об'єднання найдосвідченіших найманих убивць світу. Щоб знешкодити злочинців Ханту належить вступити з ними в небезпечну гру."
Mission: Impossible - Rogue Nation,177677,movie,ms,MY,Malay,,"Semasa IMF dibubarkan, Ethan Hunt dan sekutunya melancarkan perang sendiri ke atas Syndicate, kumpulan pengintip jahat yang mati-matian mahu menghancurkan dunia."
Mission: Impossible - Rogue Nation,177677,movie,sr,RS,Serbian,Немогућа мисија: Отпадничка нација,"Пошто је јединица за немогуће мисије расформирана, а Итан искључен из збивања, тим ће се суочити са мрежом високо обучених специјалних агената, Синдикатом. Ови врхунски оперативци су одлучни у томе да створе нови светски поредак преко серије све страшнијих терористичких напада. Итан ће окупити свој тим и удружити снаге са некадашњом британском агенткињом, Ајлом Фауст, која је можда припадница ове отпадничке нације, јер ће се група суочити са најтежом немогућом мисијом до сад."
Mission: Impossible - Rogue Nation,177677,movie,sk,SK,Slovak,Mission: Impossible 5,"Štátnym úradníkom sa nepáčia neortodoxné pracovné metódy tajnej vládnej služby IMF (Impossible Mission Force), preto ju rozpustia a jej šéfa Ethana Hunta chcú hnať k zodpovednosti. Medzitým sa o slovo začína hlásiť mýtická organizácia Syndikát, ktorej členmi sú bývalí agenti. Ich cieľom je prostredníctvom riadených teroristických útokov zaviesť trochu iný svetový poriadok. Aj keď Hunt nemá proti Syndikátu oficiálne poverenie a pohybuje sa v ilegalite, zhromaždí svojich skúseným kamarátov a pokúsia sa týchto profesionálnych teroristov zastaviť. Pomáha mu aj krásna britská agentka Ilsa Faust, ktorá má jedinú vadu na kráse, nedá sa jej úplne veriť, pretože je veľmi pravdepodobné, že pracuje pre druhú stranu."
Mission: Impossible - Rogue Nation,177677,movie,ja,JP,Japanese,ミッション：インポッシブル／ローグ・ネイション,正体不明の多国籍スパイ集団“シンジケート”をひそかに追っていたIMFエージェントのイーサン・ハントは、ロンドンで敵の手中に落ちてしまう。拘束された彼が意識を取り戻すと、目の前に見知らぬ女性と、3年前に亡くなったはずのエージェントがいた。拷問が開始されようとしたとき、その女性は思わぬ行動に出る。
Mission: Impossible - Rogue Nation,177677,movie,hr,HR,Croatian,Nemoguća misija: Odmetnuti,"Pred Ethanom Huntom je vjerojatno najteži zadatak do sada, jer su mu protivnici članovi međunarodne organizacije odmetnutih pod imenom Syndicate. Jednako pripremljeni, vješti i ubojiti učinit će sve da zauvijek unište IMF."
Mission: Impossible - Rogue Nation,177677,movie,bs,BS,Bosnian,,"Pred Ethanom Huntom je vjerojatno najteži zadatak do sada, jer su mu protivnici članovi međunarodne organizacije odmetnutih pod imenom Syndicate. Jednako pripremljeni, vješti i ubojiti učinit će sve da zauvijek unište IMF."
Mission: Impossible - Rogue Nation,177677,movie,pt,BR,Portuguese,Missão: Impossível - Nação Secreta,"O agente do IMF Ethan Hunt e sua equipe enfrentam uma das missões mais difíceis: erradicar o Sindicato, uma organização secreta internacional de assassinos profissionais que está determinada a destruir o IMF."
Mission: Impossible - Rogue Nation,177677,movie,zh,TW,Mandarin,不可能的任務：失控國度,敘述從事深入臥底任務的IMF已為千夫所指，即使對自由世界最可怕的威脅正在醞釀，他們正面臨全面解散的危機。造成威脅的 “辛迪加”，是一個無法突破、由一群受過精良訓練的叛逃間諜組成的組織，他們為了自己的理想離鄉背井——企圖瓦解文明世界的基礎。在諜報世界裡，辛迪加長期以來只被視為空穴來風，但伊森韓特揭露眾人不願面對的現實，他發現這個秘密組織真的存在，如果再不行動，將會在全球引爆一連串災難。中情局不肯相信，伊森韓特自己的團隊命運岌岌可危，但在盡所有努力之前，他絕不會放棄。  伊森韓特面對他的終極對手，他所有無可取代的特質立刻面臨考驗：在危急時刻從容不迫的脫身能力、穿梭遊走全球各地的技巧、與邪不勝正的渴望。從維也納到卡薩布蘭加，從軍機上的一髮千鈞到深水危機，伊森韓特將用盡手段，抵抗他出生入死的間諜生涯中最嚴峻的危險。但最重要的是，他將企圖達成最具意義的任務：堅持對朋友的忠心，並維繫創造不可能的理想。
Mission: Impossible - Rogue Nation,177677,movie,fr,CA,French,Mission : Impossible 5 - La nation Rogue,"Ethan Hunt tente depuis quelque temps déjà de prouver l'existence du Syndicat, une organisation criminelle puissante qui agit dans l'anonymat et s'efforce par des moyens extrêmes de détruire le système en place. Lorsqu'il obtient enfin une piste, il apprend que l'agence Mission : Impossible a été dissoute. Il devra donc agir sans l'appui et les équipements du gouvernement américain, qui le considère maintenant comme un fugitif. Ses anciens collègues le rejoignent en secret au Maroc afin de l'aider à poursuivre son enquête et empêcher le Syndicat d'arriver à ses fins et ainsi mettre la sécurité de tous les habitants de la Terre en danger."
Mission: Impossible - Rogue Nation,177677,movie,es,MX,Spanish,Misión Imposible 5: Nación Secreta,Ethan y su equipo se enfrentan a su misión más imposible hasta el momento cuando tienen que erradicar una organización internacional de delincuentes tan hábil como ellos y comprometida con la destrucción del FMI.
Mission: Impossible - Rogue Nation,177677,movie,lv,LV,Latvian,Neiespējamā misija: slepenā nācija,"Kad NMS izformē un Ītans Hants vairs nav ierastajā darbā, viņa komanda negaidīti sastopas ar sazarotu starptautisku augsta līmeņa profesionālu specaģentu tīklu - Sindikātu. Šī ""slepenā nācija"" ir pārņemta ar ideju par jaunas pasaules kārtības ieviešanu un plāno postošu terora aktu sēriju. Ītans un viņa kompānija apvienojas ar diskreditētu britu aģenti Ilzu Faustu un ķeras pie savas visneieespējamākās misijas..."
Mission: Impossible - Rogue Nation,177677,movie,lt,LT,Lithuanian,Neįmanoma misija: Slaptoji tauta,"Vašingtono biurokratai nusprendžia, kad Specialiųjų misijų padalinys (Impossible Mission Force – IMF) yra nebereikalingas ir nusprendžia jį išformuoti. Sutapimas ar ne, bet į Itaną pasikėsina itin slaptos organizacijos – Sindikato – smogikai. Kone per stebuklą ištrūkęs, Itanas išsiaiškina, kad Sindikatas yra itin gerai savo veiklą maskuojanti organizacija, kurioje prieglobstį rado visi anksčiau kažkuo nusikaltę specialieji agentai. Kitaip tariant, Sindikatas yra tokia pati organizacija kaip IMF, tik kovojanti blogio pusėje. Nemaloniausia staigmena Itanui tampa atradimas, kad nusikaltėliai, panašu, turi labai galingų užtarėjų valdžios koridoriuose. Surinkęs savo ištikimą komandą, Itanas nusprendžia nepaklusti oficialiems įsakymams ir savo jėgomis išsiaiškinti tiesą bei išvilkti Sindikatą į dienos šviesą. Tik ar gali penki agentai tikėtis nugalėti didžiuliais ištekliais besinaudojančią nusikaltėlių organizaciją? Draugai supranta, kad ši misija išties yra neįmanoma."
Mission: Impossible - Rogue Nation,177677,movie,zh,HK,Mandarin,職業特工隊：叛逆帝國,"承接第四集的劇情發展，因總統行駛鬼影約章，“職業特工隊”面臨解散。亨特大權旁落，整隊人孤立無援之際，亨特更發現一個聯中情局亦沒有任何資料的神秘組織，正在暗中運作，並密謀取代“職業特工隊”。這個“組織”的隊員，全都受過嚴格訓練，奉命執行聯串恐怖襲擊，不惜玉石俱焚意圖改變世界秩序。 伊頓發現事態並不尋常，於是召集隊員執行一次可能是“職業特工隊”消失前的最後任務：調查“組織”的來龍去脈並將他們瓦解。"
Mission: Impossible - Rogue Nation,177677,movie,sl,SI,Slovenian,Misija: Nemogoče - Odpadniška nacija,"Potem ko CIA ukine elitno organizacijo, morajo agent Ethan Hunt in njegova ekipa v bitki s časom preprečiti vzpon nove globalne grožnje, Sindikata – nevarnega omrežja izdajalskih odpadniških agentov."
Mission: Impossible - Rogue Nation,177677,movie,vi,VN,Vietnamese,Nhiệm Vụ: Bất Khả Thi - Quốc Gia Bí Ẩn,"Ethan và đồng đội của anh phải đối mặt với nhiệm vụ bất khả thi nhất của họ, tiêu diệt đội ngũ Sydicate, một tổ chức sát thủ xuyên quốc gia gồm những thành viên thiện chiến đang tìm cách tiêu diệt tổ chức IMF."
Mission: Impossible - Rogue Nation,177677,movie,ka,GE,Georgian,შეუსრულებელი მისია 5,
Mission: Impossible - Rogue Nation,177677,movie,ar,AE,Arabic,المهمة المستحيلة: أمة منشقة,"يشن ""إيثان هانت"" مع حلفائه بعد حلّ فرقة ""قوة المهام المستحيلة"" حربًا ضدّ ""المنظمة""... وهي عصابة من الجواسيس المارقين الساعين لتدمير العالم."
Mission: Impossible - Rogue Nation,177677,movie,la,LA,Latin,,
Mission: Impossible - Rogue Nation,177677,movie,ar,SA,Arabic,المهمة المستحيلة: أمة منشقة,بعد حل وحدة المهام المستحيلة (IMF) يجد العميل إيثان هانت (توم كروز) نفسه بمفرده، بينما يواجه فريقه شبكة خاصة من العملاء ذوي المهارات العالية تحمل اسم النقابة، حيث تضم أفرادًا على أعلى تدريب يسعون لتكوين نظام عالمي جديد أيًا كان الثمن، عبر سلسلة متصاعدة من الهجمات الإرهابية. يجمع إيثان فريقًا ويوحد قواه مع العميلة السابقة إلسا فاوست (ريبيكا فيرجسون) بعد أن تبرأت منها الاستخبارات البريطانية، رغم إنها قد تكون جزءًا من تلك المجموعة المارقة، ليواجه هذا الفريق أكثر مهمة مستحيلة له على الإطلاق.
Mission: Impossible - Rogue Nation,177677,movie,zh,SG,Mandarin,碟中谍5：神秘国度,IMF 解散后，伊森·亨特和盟友们自己行动，对抗妄图毁灭世界的叛徒间谍组织 — 辛迪加。
Mission: Impossible - Rogue Nation,177677,movie,nb,NO,Norwegian Bokmål,,"Når IMF oppløses, må Ethan Hunt og hans allierte føre sin egen krig mot Syndikatet, en gruppe forræderske spioner som vil ødelegge verden."
Mission: Impossible - Rogue Nation,177677,movie,no,NO,Norwegian,,"Når IMF oppløses, må Ethan Hunt og hans allierte føre sin egen krig mot Syndikatet, en gruppe forræderske spioner som vil ødelegge verden."
Mission: Impossible - Rogue Nation,177677,movie,nn,NN,Norwegian Nynorsk,,"Når IMF oppløses, må Ethan Hunt og hans allierte føre sin egen krig mot Syndikatet, en gruppe forræderske spioner som vil ødelegge verden."
Mission: Impossible - Rogue Nation,177677,movie,ms,SG,Malay,,"Semasa IMF dibubarkan, Ethan Hunt dan sekutunya melancarkan perang sendiri ke atas Syndicate, kumpulan pengintip jahat yang mati-matian mahu menghancurkan dunia."
Mission: Impossible - Rogue Nation,177677,movie,hi,IN,Hindi,मिशन: इम्पॉसिबल - दुष्ट राष्ट्र,"IMF का विघटन होने पर ईथन हंट और उसके साथी सिंडीकेट के खिलाफ़ अपनी ही लड़ाई छेड़ देते हैं, जो कि दुनिया को तबाह करने पर तुले नास्तिक जासूसों का एक समूह है."
Mission: Impossible - Rogue Nation,177677,movie,de,AT,German,,"Nach Auflösung ihrer Spezialeinheit beginnen Ethan Hunt und Co. ihren eigenen Krieg gegen das Syndikat – eine Gruppe abtrünniger Spione, die die Welt zerstören wollen."
Mission: Impossible - Rogue Nation,177677,movie,de,CH,German,,"Nach Auflösung ihrer Spezialeinheit beginnen Ethan Hunt und Co. ihren eigenen Krieg gegen das Syndikat – eine Gruppe abtrünniger Spione, die die Welt zerstören wollen."
Mission: Impossible - Rogue Nation,177677,movie,nl,BE,Dutch,,"Wanneer het IMF wordt ontbonden, beginnen Ethan Hunt en zijn bondgenoten een eigen oorlog tegen het Syndicaat, een groep afvallige spionnen die de wereld wil vernietigen."
Mission: Impossible - Rogue Nation,177677,movie,ca,ES,Catalan,Missió: Impossible - Nació secreta,"Amb l'FMI dissolta i Ethan Hunt abandonat a la seva sort, l'equip s'ha d'enfrontar contra el Sindicat, una xarxa d'agents especials altament preparats i entrenats. Aquests grups estan entossudits a crear un nou ordre mundial mitjançant una sèrie d'atacs terroristes cada cop més greus. Ethan reuneix el seu equip i uneix les seves forces amb l'agent britànica renegada Ilsa Faust, que potser és membre d'aquesta nació secreta o no, mentre el grup es va enfrontant a la seva missió més impossible fins ara…"
Mission: Impossible - Rogue Nation,177677,movie,fa,IR,Persian,مأموریت: غیرممکن - ملت یاغی,ایتان و تیمش باید با «سندیکای»، یک گروه تروریستی بین‌المللی عملیات سیاه متشکل از عوامل دولتی سرکش از سراسر جهان مبارزه کنند.
Mission: Impossible - Rogue Nation,177677,movie,my,MY,Burmese,,"ဒီဇာတ်ကားအစမှာ Ethan Hunt က Nerve Gas တွေကို အကြမ်းဖက်သမားတွေ လက်ထဲမရောက်အောင် လုပ်ရင်းက The Syndicate ဆိုတဲ့အဖွဲ့အစည်း အကြောင်းကို စုံစမ်းဖို့ လုပ်ပါတယ်။ ဒီအချိန်မှာပဲ London မှာ သူ့ရဲ့ နောက်ထပ် Mission အကြောင်းအရာကို နားထောင်နေတုန်းမှာပဲ Syndicate ရဲ့ ဖမ်းဆီးခြင်းကိုခံလိုက်ရပါတယ်။ တစ်ဖက်မှာလည်း IMF အဖွဲကို ဖျက်သိမ်းလိုက်ပြီး CIA ရဲ့ လက်အောက်ကို ပေါင်းထည့်လိုက်ပါတယ်။ IMF Chief Analyst ဖြစ်တဲ့ William Brandt က လည်း CIA အရာရှိ Alan Hunley လက်အောက်ကို ရောက်သွားပါတယ်။ ဒါကြောင့် Hunt ကိုလည်းမကူညီနိုင်တော့သလို သူတို့ IMF အဖွဲ့လည်း ပျက်သွားပြီဖြစ်လို့ ဘာလုပ်ရမှန်း မသိဖြစ်နေပါတယ်။ Hunt က Syndicate ရဲ့ လက်ထဲကနေ MI6 မလေး ရဲ့ အကူအညီနဲ့ လွတ်မြောက်လာခဲ့ပြီးနောက် Syndicate ရဲ့ အဓိက ခေါင်းဆောင်  Solomon Lane ကို ရအောင် ရှာဖွေပြီး သူရဲ့ အကြံအစည်တွေ အထမမြောက်အောင် တားဆီးရမှာဖြစ်ပါတယ်။"
Mission: Impossible - Rogue Nation,177677,movie,mk,MK,Macedonian,Невозможна мисија: Одметници,"Кога неговата елитна организација е затворена од страна на ЦИА, агентот Итан Хант и неговиот тим се тркаат со времето за да го спречат подемот на една нова глобална закана наречена „Синдикат, опасна мрежа од одметнати оперативци кои стануваат предавници. За да ги спречи, Итан мора да ги здружи силите со една таинствена агентка која можеби е на негова страна, а можеби и не, додека тој се соочува со својата најневозможна мисија досега."
Mission: Impossible - Rogue Nation,177677,movie,et,EE,Estonian,Võimatu missioon: Salajane rahvas,"Washingtoni bürokraadid otsustavad, et nende nägemusel seni peamiselt kaost tekitanud IMF (Impossible Mission Force) tuleb likvideerida ning selle agendid laiali saata. Samal ajal jõuab IMF-i tippagent Ethan Hunt (Tom Cruise) aga jälile Sündikaadile – IMF-i vastandile kuritegelikus allmaailmas. Ethan ja tema tiim astuvad nüüd vastu nende seni kõige võimatumale missioonile: ise põranda all olles sõdivad nad Sündikaadi ning selle tabamatute võtmeisikutega, pannes mängu kõik, mis neil on."
