titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Mission: Impossible - Fallout,353081,movie,uk,UA,Ukrainian,Місія неможлива: Фолаут,"Нові часи породжують нових злих геніїв, які володіють найсучаснішою зброєю і стають реальною загрозою для планети. Виклик, кинутий команді спецагентів на чолі з Ітаном Гантом, може стати їхньою останньою місією."
Mission: Impossible - Fallout,353081,movie,es,ES,Spanish,Misión: Imposible - Fallout,"En ocasiones, hasta las mejores intenciones pueden volverse en contra. Después de una misión fallida, Ethan Hunt y su equipo IMF, junto con algunos aliados conocidos, se enfrentarán a una nueva carrera contrarreloj."
Mission: Impossible - Fallout,353081,movie,el,GR,Greek,Επικίνδυνη Αποστολή: Η Πτώση,"Όταν μια αποστολή της υπηρεσίας IMF τελειώνει άσχημα, ο κόσμος θα έρθει αντιμέτωπος με ζοφερές συνέπειες. Καθώς ο Ίθαν Χαντ αναλαμβάνει να φέρει εις πέρας την αρχική του αποστολή πάση θυσία, η CIA αρχίζει να αμφισβητεί την πίστη και τα κίνητρά του."
Mission: Impossible - Fallout,353081,movie,ko,KR,Korean,미션 임파서블: 폴아웃,"에단 헌트는 세계를 위협하는 테러 조직 신디케이트의 수장 솔로몬 레인을 우여곡절 끝에 체포했지만, 그의 잔당들은 여전히 세계 각지에서 테러를 일삼는다. 에단 헌트와 그의 팀은 테러조직의 핵무기 소지를 막기 위해 미션에 착수한다. 에단 헌트는 작전 수행 중 예상치 못한 결단을 내리게 되고, 중앙정보국 CIA는 그를 견제하기 위해 상급 요원 어거스트 워커를 파견한다. 최악의 테러 위기와 라이벌의 출현 속, 팀이 행한 모든 선의의 선택들이 최악의 결과로 돌아오면서 미션은 점점 더 예측할 수 없는 상황으로 치닫게 되는데..."
Mission: Impossible - Fallout,353081,movie,he,IL,Hebrew,משימה בלתי אפשרית 6: התרסקות,"הכוונות הטובות ביותר חוזרות לפעמים לרדוף אותך. במשימה בלתי אפשרית: התרסקות, איתן האנט וחבורת משימה בלתי אפשרית, לצד כמה מבעלי הברית המוכרים, במירוץ נגד הזמן בנסיון לתקן משימה שנכשלה."
Mission: Impossible - Fallout,353081,movie,pt,PT,Portuguese,Missão: Impossível - Fallout,"Ethan Hunt e a sua equipa IMF encontram-se com alguns conhecidos aliados numa corrida contra o tempo, depois de uma missão mal sucedida."
Mission: Impossible - Fallout,353081,movie,lt,LT,Lithuanian,Neįmanoma misija: Atpildo diena,"Vykdant paskutinę misiją, nukrypęs nuo užduoties ir gelbėti savo komandą ėmęsis vyras suvokia patarlės „gerais noras pragaras grįstas“ prasmę. Neįvykdžius misijos šiandien pasauliui gresia katastrofa – visiškas žmonijos sunaikinimas. Itanui ryžusis ištaisyti padarytą klaidą ir pabaigti pradėtą darbą, CŽV ima abejoti slaptojo agento lojalumu ir laiko jį nusikaltėliu. Dabar, kai vyrą medžioja ne tik samdomi žudikai, tačiau ir buvę kolegos, Itanui nelieka nieko kito kaip veikti savarankiškai ir stoti į kovą su visu pasauliu. Tačiau ar agentas, praėjusį sykį leidęs sau suklysti, pasirodys esąs pajėgiu užbėgti už akių globalinei katastrofai?"
Mission: Impossible - Fallout,353081,movie,zh,CN,Mandarin,碟中谍6：全面瓦解,伊森·亨特和队友们接到了追回三个大杀伤性核武器的任务。眼见任务马上就能完成，但为了挽救其中一位队友卢瑟的生命，三个核武器被人趁机带走。中情局负责人斯隆女士调来她手下的得意猛将沃克，让他盯着伊森·亨特完成追回核武器的任务。期间，女特工伊尔莎突然出现，伊森·亨特发现，他要面对的并不只是恐怖分子，还有潜藏在政府部门的内鬼。
Mission: Impossible - Fallout,353081,movie,zh,HK,Mandarin,職業特工隊：叛逆之謎,好心有時會變成做壞事。以伊頓亨特(湯告魯斯 飾)為首的「職業特工隊」因一次行動出錯，令世界面臨一連串不堪設想的後果。亨特決定將這一切再次攬上身，準備與他的戰友好好收拾殘局，但中情局已開始質疑他的忠誠和動機。面對刺客以至舊盟友的各路追殺，亨特與戰友孤立無援，又不得不竭力阻止下一波全球危機發生。亨特與他的戰友必需要與時間競賽，及時彌補過失……
Mission: Impossible - Fallout,353081,movie,it,IT,Italian,,"Ethan Hunt riceve a Belfast l'ordine di una nuova missione impossibile: recuperare una valigia di plutonio e scovare i cattivissimi che immancabilmente vogliono metterci le mani sopra. Sulle tracce di John Lark, il misterioso finanziatore del rapimento di uno scienziato anarchico ed esperto in armi nucleari, ritrova a Berlino i compagni di sempre: Benji e Luther, a cui salva la pelle compromettendo la missione. E adesso tocca riparare, lanciandosi sul cielo di Parigi per (s)mascherare Lark e incontrare la Vedova Bianca, un'intermediaria sexy e letale. Come a ogni missione, niente andrà come previsto."
Mission: Impossible - Fallout,353081,movie,sk,SK,Slovak,,"Ethan Hunt si vždy vyberal nesplniteľné misie. Vždy v nich bol úspešný, napriek okolnostiam. Na začiatku tohto príbehu však čelí úplne novej situácii. Niečo sa pokazilo, pasca neklapla a vinou jeho zlyhania sa ocitnú v smrteľnom ohrození vybrané svetové metropole. Ethan je presvedčený, že len on so svojím týmom dokáže tragickú chybu napraviť. Myslí si to však len on sám. Do hry vstupujú ďalší hráči, ktorí mu možno pomáhajú, ale možno tiež sledujú svoje vlastné záujmy, ktoré sú v rozpore s Ethanovými. Rozoznať kladných a záporných hrdinov nebude tentoraz vôbec jednoduché. V pozadí navyše čím ďalej rýchlejšie uteká čas v ústrety okamihu, ktorý dramaticky zmení mapu sveta."
Mission: Impossible - Fallout,353081,movie,ja,JP,Japanese,ミッション：インポッシブル／フォールアウト,IMFのエージェント“イーサン・ハント”と彼のチームは、盗まれた３つのプルトニウムの回収を目前にしていた。だが、突如現れた何者かの策略で仲間の命が危険にさらされ、その最中にプルトニウムを奪われてしまう。イーサンとIMFチームは、プルトニウムを再び奪い返し、複数の都市の“同時核爆発を未然に防ぐ新たなミッション”を受ける。この事件の裏側には、シンジケートの生き残り勢力が結成したアポストル（神の使徒）が関連しており、手がかりは“ジョン・ラーク”という正体不明の男の名前と彼が接触する“ホワイト・ウィドウ”と呼ばれる謎めいた女の存在のみだった。
Mission: Impossible - Fallout,353081,movie,sv,SE,Swedish,,"På ett riskabelt uppdrag väljer Ethan Hunt att rädda sitt team istället för att slutföra uppdraget, och kärnvapen hamnar i händerna på ett livsfarligt nätverk som vill förgöra civilisationen. Världens öde står på spel när Ethan och hans team kämpar mot klockan för att förhindra radioaktiv katastrof."
Mission: Impossible - Fallout,353081,movie,ro,RO,Romanian,Misiune: Imposibilă. Declinul,"Cele mai bune intenții se întorc uneori împotriva ta, să te bântuie... Misiune: Imposibilă. Declinul îi găsește pe Ethan Hunt (Tom Cruise) și echipa sa (Alec Baldwin, Simon Pegg, Ving Rhames), alături de câțiva aliați familiari (Rebecca Ferguson, Michelle Monaghan) într-o cursă contracronometru după ce o misiune a dat greș.  Alături de aceștia îi vom mai vedea pe Henry Cavill, Angela Bassett și Vanessa Kirby. Regizorul Christopher McQuarrie se întoarce la cârma acestui nou capitol din franciză."
Mission: Impossible - Fallout,353081,movie,es,MX,Spanish,Misión Imposible 6: Repercusión,"Ethan Hunt y su equipo del FMI, junto con algunos aliados conocidos, corren contrarreloj tras una misión que salió mal."
Mission: Impossible - Fallout,353081,movie,fi,FI,Finnish,,"Synkkä pilvi IMF:n ympärillä on haihtunut, eikä järjestöä enää uhkaa lakkauttaminen. Täyttä luottoa se ei silti ole saanut takaisin, eikä Ethan Huntin epäonnistunut operaatio auta asiaa. IMF:n ja CIA:n reviiririitojen seurauksena hän saa aisaparikseen August Walkerin etsimään kadonnutta plutoniumia, jota kaupittelee nimekkäällä sukupuulla varustettu Valkoinen leski. Yksinkertaisesta tehtävästä tulee vieläkin monimutkaisempi, kun Ethanin menneisyys alkaa saavuttaa huippuvakoojaa. Ammattianarkisti ja kokopäiväinen kaaoksenkylväjä Solomon Lane , jonka rikollisjärjestö Syndikaatti on brändännyt itsensä Apostolit-nimiseksi terroristiryhmäksi, saa käsiinsä nämä kolme plutoniumpalloa ja pian ihmiskuntaa uhataan ydinaseiskulla. Syndikaatin rippeet uhkaavat siis yhä maailman rauhaa, mutta onneksi Hunt saa apua tutulta brittivakoojalta Ilsa Faustilta."
Mission: Impossible - Fallout,353081,movie,pl,PL,Polish,,"Minęły dwa lata od czasu schwytania przez Ethana Hunta i jego ekipę przywódcy Syndykatu Salomona Lane'a. Teraz IMF zajmuje się ściganiem organizacji o nazwie Apostołowie. Kiedy po nieudanej misji w Berlinie skradziony zostaje rosyjski pluton, Hunt i jego ludzie zostają wysłani do Paryża. Ma tam dojść do transakcji związanej z pierwiastkiem. Ceną odzyskania skradzionego plutonu okazuje się być jednak wolność Salomona Lane'a…"
Mission: Impossible - Fallout,353081,movie,cs,CZ,Czech,Mission: Impossible - Fallout,"Ethan Hunt si vždycky vybíral nesplnitelné mise. Pokaždé v nich uspěl, okolnostem navzdory. Na začátku tohoto příběhu však čelí úplně nové situaci. Něco se pokazilo, past nesklapla a vinou jeho selhání se ocitnou ve smrtelném ohrožení vybraná světová velkoměsta. Ethan je přesvědčen, že pouze on se svým týmem dokáže tragickou chybu napravit. Je však sám, kdo si to myslí. Do hry vstupují další hráči, kteří mu možná pomáhají, ale možná také sledují své vlastní zájmy, které jsou v rozporu s těmi Ethanovými. Rozdělení na kladné a záporné hrdiny nebude tentokrát vůbec jednoduché. V pozadí navíc čím dál rychleji utíká čas vstříc momentu, který dramaticky změní mapu světa."
Mission: Impossible - Fallout,353081,movie,ar,SA,Arabic,المهمة المستحيلة: انحدار‎,عندما تنتهي مهمة صندوق النقد الدولي بشكل سيئ، يواجه العالم عواقب وخيمة. كما يأخذ إيثان هانت على عاتقه أن يفي بالتوجيهات الاصلية، تبدأ وكالة المخابرات المركزية بالتشكيك في ولائه ودوافعه. يجد فريق صندوق النقد الدولي نفسه في سباق مع الزمن، يلاحقون من قبل المرتزقه بينما يحاولون منع كارثة عالمية.
Mission: Impossible - Fallout,353081,movie,sr,RS,Serbian,Немогућа мисија - Разилажење,"У филму НЕМОГУЋА МИСИЈА – РАЗИЛАЖЕЊЕ затичемо Итана Ханта (Том Круз) и његов тим (Алек Болдвин, Симон Пег, Винг Рејмс), заједно са неким већ познатим савезницима (Ребека Фергусон, Мишел Монаган) у трци са временом, након што мисија пође по злу."
Mission: Impossible - Fallout,353081,movie,vi,VN,Vietnamese,Nhiệm Vụ: Bất Khả Thi - Sụp Đổ,"Trong một nhiệm vụ nguy hiểm để thu hồi số plutonium bị đánh cắp, Ethan Hunt (Tom Cruise) đã chọn cứu đồng đội thay vì hoàn thành nhiệm vụ, khiến vũ khí hạt nhân rơi vào tay một mạng lưới tội phạm chết người đang có ý định hủy diệt nền văn minh. Giờ đây, khi thế giới đang lâm nguy, Ethan và đội IMF (Simon Pegg, Ving Rhames, Rebecca Ferguson) buộc phải hợp tác với một đặc vụ CIA cứng rắn (Henry Cavill) khi họ chạy đua với thời gian để chặn một thảm họa hạt nhân. Một mối de dọa khủng khiếp nhất, những pha hành động ấn tượng nhất và nhiệm vụ bất khả thi nhất từ trước tới nay!"
Mission: Impossible - Fallout,353081,movie,hr,HR,Croatian,Nemoguća misija: Raspad sistema,"Najbolje namjere često se vraćaju da vas progone. U novom nastavku Nemoguće misije, Ethan Hunt (Tom Cruise) i njegov tim MMF-a (Alec Baldwin, Simon Pegg, Ving Rhames) zajedno sa saveznicima (Rebecca Ferguson, Michelle Monaghan), nađu se u utrci s vremenom kada misija krene po zlu. Henry Cavill, Angela Bassett i Vanessa Kirby pridružit će se dinamičnom timu s redateljem Christopherom McQuarriejem na čelu."
Mission: Impossible - Fallout,353081,movie,th,TH,Thai,มิชชั่น: อิมพอสซิเบิ้ล ฟอลล์เอาท์,เมื่อภารกิจไม่เป็นไปตามแผนที่วางไว้ อีธาน ฮันท์และทีมของเขาจึงต้องร่วมมือกับซีไอเอและเพื่อนหน้าเก่าๆ เพื่อปกป้องโลกจากการทำลายล้างของระเบิดนิวเคลียร์
Mission: Impossible - Fallout,353081,movie,nl,NL,Dutch,,"Nadat een missie fout afloopt, moeten Ethan Hunt en zijn IMF-team, bestaande uit Alan Hunley, Benji Dunn en Luther Stickell, racen tegen de klok. Ze worden bijgestaan door Ilsa Faust en Julia Meade die hen helpen hun nieuwe missie tot een goed einde te brengen."
Mission: Impossible - Fallout,353081,movie,fr,CA,French,Mission : Impossible - Répercussions,"Lorsque Ethan Hunt et son équipe sont incapables de mettre la main sur de l'armement nucléaire, l'équilibre de la planète est mis en péril. La CIA dépêche l'agent August Walker pour le récupérer tout en prenant soin de garder Ethan à l'oeil, qui est soupçonné de trahison. Un groupe positionné en France est prêt à échanger du plutonium contre Solomon Lane, le dangereux chef du «Syndicat». Ethan Hunt ne voit pas cette situation du bon oeil et il devra trouver un moyen de protéger ses arrières avant que la situation ne lui explose au visage."
Mission: Impossible - Fallout,353081,movie,lv,LV,Latvian,Neiespējamā misija: Sekas,"Šoreiz Ītenam Hantam piedāvā kārtējo ""neiespējamo"" misiju – atgūt trīs plutonija bumbas, kas ir nozagtas krieviem. Pēc tam, kad Ītena Hanta un viņa IMF komandas jaunais uzdevums cieš pilnīgu fiasko, viņam kopā ar komandas biedriem un citiem sabiedrotajiem ir jādara viss, lai labotu kāda pagātnē pieņemta nepareiza lēmuma tālejošās sekas."
Mission: Impossible - Fallout,353081,movie,no,NO,Norwegian,,"På et farlig oppdrag velger Ethan Hunt å redde teamet i stedet for å fullføre oppdraget, og farlige atomvåpen kommer i hendene på et dødelig nettverk som ønsker å ødelegge sivilisasjonen. Verden er i fare, og Ethan og teamet må kappløpe mot tiden for å stoppe en radioaktiv katastrofe."
Mission: Impossible - Fallout,353081,movie,sl,SI,Slovenian,Misija: Nemogoče - Izpad,"Potem ko se je zadnja misija slabo končala, se svet sooča z resnimi posledicami. Agent Ethan Hunt  prevzame odgovornost, da izpolni prvotno zadano nalogo, medtem ko v CII začnejo dvomiti o njegovi lojalnosti in motivih. Hunt se znajde v bitki s časom, lovijo pa ga tako njegovi atentatorji kot njegovi nekdanji zavezniki, da bi preprečili katastrofo globalnih razsežnosti. Nekdanji agent MI6 Solomon Lane , vodja kriminalne združbe po imenu Sindikat, se v šestem delu vrne. Potem ko pobegne iz Pariza, ogrozi ves svet...."
Mission: Impossible - Fallout,353081,movie,ka,GE,Georgian,შეუსრულებელი მისია 6,
Mission: Impossible - Fallout,353081,movie,ca,ES,Catalan,Missió Impossible: Fallout,"En aquesta nova entrega, Ethan Hunt, amb els seus inseparables Luther i Benji i la inestimable ajuda de l'Ilsa, una agent de l'MI6, s'haurà d'enfrontar al malvat Solomon Lane -que Hunt havia aconseguit detenir a la pel·lícula anterior- i a un grup d'agents secrets traïdors que formen part d'una cèl·lula perillosíssima coneguda com ""els Apòstols"". La intenció de Solomon Lane i els seus sequaços és fer esclatar dos nuclis de plutoni al lloc del món on la detonació pugui fer més mal. La missió d'Ethan Hunt, si finalment decideix acceptar-la, serà impedir-ho, costi el que costi, encara que el preu pugui ser la seva pròpia vida o la dels seus amics."
Mission: Impossible - Fallout,353081,movie,ar,AE,Arabic,مهمة مستحيلة: السقوط,"تدفع مهمّة فاشلة ""إيثان هانت"" وفريقه إلى العمل مع وكالة الاستخبارات المركزية ووجهين مألوفين، حيث يهرعون جميعهم لإنقاذ العالم من دمار نووي."
Mission: Impossible - Fallout,353081,movie,la,LA,Latin,,
Mission: Impossible - Fallout,353081,movie,zh,SG,Mandarin,碟中谍 6：全面瓦解,任务出现差错，伊森·亨特及其团队不得不与中情局以及老熟人合作，他们争分夺秒试图阻止核灾难的发生，拯救世界。
Mission: Impossible - Fallout,353081,movie,ms,MY,Malay,,"Misi yang gagal memaksa Ethan Hunt dan pasukannya bekerjasama dengan CIA, dan wajah-wajah dikenali, ketika mereka berkejar untuk selamatkan dunia dari kehancuran nuklear."
Mission: Impossible - Fallout,353081,movie,ms,SG,Malay,,"Misi yang gagal memaksa Ethan Hunt dan pasukannya bekerjasama dengan CIA, dan wajah-wajah dikenali, ketika mereka berkejar untuk selamatkan dunia dari kehancuran nuklear."
Mission: Impossible - Fallout,353081,movie,id,ID,Indonesian,,Sebuah misi berakhir kacau. Ethan Hunt dan timnya harus bekerja sama dengan CIA dan beberapa wajah lama saat berpacu dengan waktu menyelamatkan dunia dari bencana nuklir.
Mission: Impossible - Fallout,353081,movie,nl,BE,Dutch,,Ethan Hunt en zijn team moeten na een mislukte missie samenwerken met de CIA om de wereld te behoeden voor een nucleaire ramp.
Mission: Impossible - Fallout,353081,movie,nb,NO,Norwegian Bokmål,,Et mislykket oppdrag tvinger Ethan Hunt og teamet hans til å samarbeide med CIA og gamle kjente for å redde verden fra kjernefysisk ødeleggelse.
Mission: Impossible - Fallout,353081,movie,nn,NN,Norwegian Nynorsk,,Et mislykket oppdrag tvinger Ethan Hunt og teamet hans til å samarbeide med CIA og gamle kjente for å redde verden fra kjernefysisk ødeleggelse.
Mission: Impossible - Fallout,353081,movie,fa,IR,Persian,مأموریت: غیرممکن - فال آوت,زمانی که یک ماموریت IMF به شکل بدی به پایان می‌رسد، جهان با عواقب وخیم مواجه می‌شود.
Mission: Impossible - Fallout,353081,movie,my,MY,Burmese,,Ethan Hunt နဲ့ သူ့ IMF အဖွဲ့သားတွေဟာ စစ်ဆင်ရေးတစ်ခု fail ဖြစ်သွားခဲ့ရာက အနုမြူဗုံးတွေ ရန်သူလက်ထဲ ရောက်၊ ကမ္ဘာ့လူသန်းပေါင်းများစွာ ထိခိုက်ကြတော့မဲ့ အရေးကို ကယ်တင်ဖို့အတွက် ခက်ခဲတဲ့ ရွေးချယ်မှုတွေ၊ စစ်ဆင်ရေးတွေနဲ့ ထပ်ရင်ဆိုင်ကြရပါတော့တယ်။
Mission: Impossible - Fallout,353081,movie,et,EE,Estonian,Võimatu missioon: Tagajärjed,"Mis juhtub, kui su parimate kavatsuste tagajärjed tulevad tagasi sind jahtima? Ethan Hunt ja tema IMF-i tiim leiavad end pärast rängalt ebaõnnestunud missiooni olukorrast, mis ei allu enam nende kontrollile. Kuigi Ethan mõistab, et tema emotsioonidega manipuleeritakse, peab ta ajaga võidu joostes lõpuni minema ning valima, kas päästa oma pere ja sõbrad või miljonid teised, keda ähvardab globaalne oht."
Mission: Impossible - Fallout,353081,movie,hi,IN,Hindi,मिशन: इम्पॉसिबल - तबाही,
Mission: Impossible - Fallout,353081,movie,de,AT,German,,
