titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Mission: Impossible - Ghost Protocol,56292,movie,el,GR,Greek,Επικίνδυνη Αποστολή Πρωτόκολλο: Φάντασμα,"Έχοντας κατηγορηθεί για μια βομβιστική, τρομοκρατική επίθεση στο Κρεμλίνο, ο πράκτορας της IMF Ίθαν Χαντ και η ομάδα του αποκηρρύσονται με τον Πρόεδρο να θέτει σε εφαρμογή το Πρωτόκολλο Φάντασμα. Μη έχοντας πηγές ή όποια άλλη υποστήριξη ο Ίθαν πρέπει αφενός να αποκαταστήσει το όνομα της ομάδας του και αφετέρου να αποτρέψει μια νέα επίθεση. Έτσι, ο Ίθαν ξεκινά άλλη μια επικίνδυνη αποστολή έχοντας στο πλευρό του και κάποιους άλλους επικηρυγμένους από την IMF, των οποίων τα κίνητρα δεν είναι και τόσο αθώα ή προφανή."
Mission: Impossible - Ghost Protocol,56292,movie,ro,RO,Romanian,Misiune: Imposibilă - Protocolul fantomă,"Acuzat de un atac terorist cu bombe asupra Kremlinului, agentul operativ MI Ethan Hunt este dezactivat și renegat, împreună cu restul agenției, în momentul în care președintele inițiază „protocolul fantomă”. Lăsat fără resurse și fără acoperire, Ethan trebuie să găsească o cale să reabiliteze renumele departamentului și să prevină un alt atac. Dar lucrurile se complică și mai mult, iar Ethan e nevoit să se îmbarce în altă misiune, împreună cu colegii săi renegați, ca și el, ale căror motive, însă, nu-i sunt complet cunoscute."
Mission: Impossible - Ghost Protocol,56292,movie,id,ID,Indonesian,,"Agen super Ethan Hunt dan timnya kembali menerima misi mematikan. Dijebak atas pengeboman Kremlin, mereka harus membuktikan bahwa mereka tidak bersalah."
Mission: Impossible - Ghost Protocol,56292,movie,pt,BR,Portuguese,Missão: Impossível - Protocolo Fantasma,"Ethan Hunt e sua equipe correm contra o tempo para localizar um perigoso terrorista chamado Hendricks, que obteve acesso aos códigos de lançamento nuclear russo e está planejando um ataque aos Estados Unidos. Uma tentativa de detê-lo termina em uma explosão que causa grande destruição no Kremlin e o IMF é implicado no bombardeio, forçando o Presidente a rejeitá-los. Sem a ajuda do governo, Ethan e sua equipe perseguem Hendricks em todo o mundo, embora ainda possa ser tarde demais para impedir um desastre."
Mission: Impossible - Ghost Protocol,56292,movie,zh,TW,Mandarin,不可能的任務：鬼影行動,探員伊森韓特在莫斯科克林姆林宮出任務時遭陷害，引發克林姆林宮爆炸，美國總統因而啟動了鬼影行動，解散情報局，韓特在失去任何資源以及支援的險惡情況下，他必須自行找尋出路，洗清情報局的罪名，更要和其他組員合力阻止敵人引爆核彈，毀滅世界。
Mission: Impossible - Ghost Protocol,56292,movie,uk,UA,Ukrainian,Місія неможлива: Протокол Фантом,"Спеціального агента загону «Місія неможлива» Ітана Ганта та його колег несправедливо звинувачують у причетності до вибуху кремля. Президент ініціює «Протокол Фантом», в результаті якого формально ліквідують спецпідрозділ, а Ітан залишається без будь-якої підтримки. Він має намір повернути своє добре ім'я і запобігти новій атаці, але робити це йому доведеться разом з командою колег, істинних мотивів яких він до кінця не знає."
Mission: Impossible - Ghost Protocol,56292,movie,fr,CA,French,Mission : Impossible 4 - Protocole fantôme,"Après que son équipe l'eût extrait d'une prison russe où il croupissait pour des raisons personnelles, Ethan Hunt part à la chasse d'un terroriste nihiliste qui prévoit déclencher une guerre nucléaire afin de purifier la terre de ses mauvais éléments et forcer l'instauration d'une paix durable. En cours de route, Hunt et son équipe sont cependant mêlées à un attentat sur le Kremlin qui forcera les autorités américaines à dissoudre l'agence pour laquelle ils travaillent. Afin de blanchir le nom de leur organisation, sauvegarder leur honneur et sauver la planète, l'équipe de Mission : Impossible sera contrainte d'agir en toute indépendance et dans le plus grand secret pour contrecarrer les plans du maléfique Hendricks."
Mission: Impossible - Ghost Protocol,56292,movie,es,MX,Spanish,Misión Imposible 4: Protocolo fantasma,"El FMI es clausurado cuando está implicado en el atentado del Kremlin, lo que hace que Ethan Hunt y su nuevo equipo se vuelvan rebeldes para limpiar el nombre de su organización."
Mission: Impossible - Ghost Protocol,56292,movie,lv,LV,Latvian,Neiespējamā misija: Rēgu protokols,"Pēc sprādziena Kremlī, kurā tiek vainota aģentūra IMF, tā aģents Ītens Hants un pārējie viņa komandā tiek atstādināti “rēgu protokola” ietvaros. Bez papildspēkiem un resursiem aģentiem jāatrod veids, kā novērst vēl vienu uzbrukumu un kliedēt šaubu ēnu pār viņu aģentūru. Šis uzdevums prasīs no viņiem pat pirmajā brīdī šķietami neiespējamo…"
Mission: Impossible - Ghost Protocol,56292,movie,lt,LT,Lithuanian,Neįmanoma misija. Šmėklos protokolas,"Po teroristų atakų Kremliuje, JAV prezidentas organizuoja operaciją kodiniu pavadinimu „Šmėklos protokolas“ ir Neįmanomos misijos pajėgas apkaltina prisidėjus prie sprogimų Rusijoje. Itanas Hantas (akt. Tom Cruise) ir naujoji jo komanda turi prisiimti visus kaltinimus. Jie siunčiami į Vašingtoną, kur bus teisiami kaip tarptautiniai teroristai. Vienintelė išeitis – bėgti ir slėptis, bandant atkurti gerą savo organizacijos vardą tarptautinėje arenoje. Komandos nariai priversti būti itin atsargūs – pagavus nors vieną visi bus apkaltinti organizuota teroristų grupuote, siekiančia pradėti branduolinį karą. Itanas priverstas dirbti su buvusiu Neįmanomos misijos agentu Brandtu (akt. Jeremy Renner), kuris apie Itaną žino daug daugiau, negu šis norėtų..."
Mission: Impossible - Ghost Protocol,56292,movie,zh,HK,Mandarin,職業特工隊：鬼影約章,一份能夠挑起全球核戰的密件被盜，逼令藏身監獄的伊頓 (湯告魯斯 飾) 突破警戒重出江湖，可惜他在調查過程中慘被設計陷害，成為炸毀俄羅斯克里姆林宮的代罪羔羊，為此美國政府更執行了「鬼影約章」，令整支職業特工隊頓成棄卒！為了查出真相及挽回清白，伊頓與幾位戰友在毫無支援下作出絕地反擊，以尖端裝備和超凡膽色在繁華街道、摩天大廈甚至巨大的沙塵暴中，跟幕後黑手展開連場鬥智鬥力的埋身激戰！
Mission: Impossible - Ghost Protocol,56292,movie,sl,SI,Slovenian,Misija: Nemogoče - Protokol duh,"Ko bomba zruši Kremlin, ruske oblasti za teroristično dejanje okrivijo skupino operativcev pod vodstvom agenta Ethana. Ameriška vlada zanika odgovornost in sproži ""Protokol duh"", s katerim zanika obstoj Ethanove skupine in ji odvzame vse privilegije. Na begu pred lastnimi in tujimi obveščevalnimi službami Ethan zbere skupino zvestih pomočnikov, da bi dokazali svojo nedolžnost in našli resnične teroriste. Toda med številnimi vratolomnimi akcijami morajo ves čas paziti, komu lahko zaupajo, saj se med njimi morda skriva izdajalec."
Mission: Impossible - Ghost Protocol,56292,movie,ka,GE,Georgian,შეუსრულებელი მისია 4,
Mission: Impossible - Ghost Protocol,56292,movie,ar,SA,Arabic,المهمة المستحيلة: بروتوكول الأشباح,يتسابق إيثان هانت وفريقه مع الزمن لتعقب إرهابي خطير يدعى هندريكس ، الذي تمكن من الوصول إلى رموز الإطلاق النووية الروسية ويخطط لشن هجوم على الولايات المتحدة. وتنتهي محاولة منعه بانفجار تسبب في دمار شديد للكرملين وصندوق النقد الدولي لتورطهما في التفجير ، مما أجبر الرئيس على التنصل منهما. لم يعد إيثان وفريقه يتلقون المساعدة من الحكومة ، ويطاردون هندريكس في جميع أنحاء العالم ، على الرغم من أنهم ربما فات الأوان لوقف الكارثة.
Mission: Impossible - Ghost Protocol,56292,movie,hr,HR,Croatian,Nemoguća misija: Protokol duh,"IMF je ukinut kada ga okrive za globalnu terorističku bombašku urotu. Pokrenut je „Protokol duh“, a Ethan Hunt i njegov odmetnuti novi tim moraju ući u ilegalu i bez ičije pomoći i kontakata očistiti ljagu s imena svoje organizacije."
Mission: Impossible - Ghost Protocol,56292,movie,ar,AE,Arabic,المهمة المستحيلة: بروتوكول الأشباح,"يتولّى العميل الخارق ""إيثان هانت"" وفريقه مهمّة مميتة أخرى لإثبات براءتهم عندما تُلفّق إليهم تهمة تفجير مبنى ""الكرملين""."
Mission: Impossible - Ghost Protocol,56292,movie,la,LA,Latin,,
Mission: Impossible - Ghost Protocol,56292,movie,zh,SG,Mandarin,碟中谍4,当有人诬陷他们炸毁了克里姆林宫时，超级特工伊森·亨特和他的特工小组踏上又一项不可能的任务来证明他们的清白。
Mission: Impossible - Ghost Protocol,56292,movie,de,AT,German,Mission: Impossible – Phantom Protokoll,"Als man sie eines Bombenanschlags auf den Kreml beschuldigt, begeben sich Ethan Hunt und sein Team erneut auf eine tödliche Mission, um ihre Unschuld zu beweisen."
Mission: Impossible - Ghost Protocol,56292,movie,de,CH,German,Mission: Impossible – Phantom Protokoll,"Als man sie eines Bombenanschlags auf den Kreml beschuldigt, begeben sich Ethan Hunt und sein Team erneut auf eine tödliche Mission, um ihre Unschuld zu beweisen."
Mission: Impossible - Ghost Protocol,56292,movie,nl,BE,Dutch,,Geheim agent Ethan Hunt en zijn team worden beschuldigd van het plegen van een bomaanslag op het Kremlin. Ze gaan op een gevaarlijke missie om hun onschuld te bewijzen.
Mission: Impossible - Ghost Protocol,56292,movie,nb,NO,Norwegian Bokmål,,"Superagent Ethan Hunt og teamet hans påtar seg enda et dødelig oppdrag: De blir beskyldt for å ha bombet Kreml, og må bevise at de er uskyldige."
Mission: Impossible - Ghost Protocol,56292,movie,nn,NN,Norwegian Nynorsk,,"Superagent Ethan Hunt og teamet hans påtar seg enda et dødelig oppdrag: De blir beskyldt for å ha bombet Kreml, og må bevise at de er uskyldige."
Mission: Impossible - Ghost Protocol,56292,movie,ms,MY,Malay,,"Ejen hebat, Ethan Hunt dan pasukannya menyahut satu lagi misi berbahaya untuk membuktikan mereka tidak bersalah apabila mereka dituduh mengebom Kremlin."
Mission: Impossible - Ghost Protocol,56292,movie,ms,SG,Malay,,"Ejen hebat, Ethan Hunt dan pasukannya menyahut satu lagi misi berbahaya untuk membuktikan mereka tidak bersalah apabila mereka dituduh mengebom Kremlin."
Mission: Impossible - Ghost Protocol,56292,movie,hi,IN,Hindi,मिशन: इंपॉसिबल - गुप्त विधान,सुपर एजेंट ईथन हंट और उसकी टीम फिर से एक खतरनाक मिशन पर हैं. इस बार उन्हें साबित करना है कि वे बेगुनाह हैं और क्रेमलिन में हुए धमाकों में उन्हें फंसाया गया है.
Mission: Impossible - Ghost Protocol,56292,movie,ca,ES,Catalan,Missió: Impossible - Protocol fantasma,"L'agent Ethan Hunt, acusat d'un atemptat terrorista amb bombes contra el Kremlin, és desautoritzat juntament amb tota l'organització, en posar en marxa el president l'anomenat 'Protocol fantasma'. Abandonat a la sort i sense recursos, l'objectiu d'Ethan és rehabilitar el bon nom de la seva agència i impedir un nou atac. Però emprèn aquesta missió amb un equip format per fugitius, els motius personals dels quals no coneix bé."
Mission: Impossible - Ghost Protocol,56292,movie,fa,IR,Persian,مأموریت: غیرممکن - پروتکل شبح,زمانی که مشخص می شود سازمان IMF مسئول انفجار در کرملین بوده است‌، تصمیم گرفته می شود تا این سازمان برای همیشه تعطیل شود، اما ایتان و گروه جدیدش برای اثبات بی‌گناهی و پاك كردن نام سازمان خود از این اتهام، بر خلاف دستورات مقامات بالاتر وارد یک عملیات می‌شوند.
Mission: Impossible - Ghost Protocol,56292,movie,my,MY,Burmese,,"IMF အေးဂျင့် ဟန်နဝေ က ရုရှားနျူ ကလီးယားပြစ်လွှတ်မယ့် ဖိုင်တွေကိုယူဖို့ ကြိုးစားရင်းကြေးစားလူသတ်သမား တစ်ယောက်ရဲ့လက်ချက်ရဲ့သေဆုံးခဲ့ပါတယ်။ကြေးစားလူသတ်သမားက ကိုဘော့ ဆိုတဲ့အမည်လွှဲနဲ့သူလက်ထဲကို နျူ ကလီးယားဖိုင်ကိုပေးအပ်ခဲ့ပါတယ်။အီသန် ကထိုစဉ်မှာ ရည်ရွယ်ချက်ရှိရှိနဲ့ မော်စကိုထောင်ထဲမှာ ကိုဘော့ရဲ့ သတင်းကိုနိုက်ယူနေစဉ်မှာဒီအဖြစ်အပျက်ဖြစ်ပွားခဲ့တာဖြစ်ပါတယ်။ထိုကြောင့် ဂျိန်းကာတာ နဲ့ ဘန်ဂျီတို့ရဲ့ အကူအညီနဲ့ ထောင်ကနေထွက်လာပြီးတော့ ကိုဘော့ရဲ့ အချက်အလက်ကိုရှာဖွေဖို့ ကရင်မလင်နန်းတော်ထဲကို ဝင်ပြီးရှာဖွေဖို့စစ်ဆင်ရေးတစ်ခုပေးခဲ့ပါတယ်။ စစ်ဆင်ရေးအတွင်းမှာ အမည်မသိသူတစ်ဦးကနေပြီးတော့ IMF ရဲ့ Radio လှိုင်းနှုန်းတူကိုအသုံးပြုပြီးပြောဆိုခဲ့တဲ့အတွက် အီသန်တို့ဒီစစ်ဆင်ရေးကို ဖျက်လိုက်စဉ်မှာဘဲ ကရင်မလင် နန်းတော်ကြီးဟာရုတ်တရက်ဗုံးပေါက်ကွဲသွားပါတော့တယ်။ ကာတာနဲ့ ဘန်ဂျီတို့က လွတ်မြောက်ခဲ့ပေမယ့် အီသန်ကတော့ရဲလက်ထဲကိုတန်းရောက်သွားသလိုမိသွားခဲ့ပါတယ်။ ထို့နောက် အီသန်လွတ်မြောက်လာပြီး IMF ကိုပြန်ဖွဲ့စည်းပြီးဘာတွေဆက်ဖြစ်မလဲဆိုတာကိုတော့... ဇာတ်လမ်းထဲမှာဘဲဆက်လက်ရှုစားပေးကြပါခင်ဗျာ။"
Mission: Impossible - Ghost Protocol,56292,movie,mk,MK,Macedonian,Невозможна мисија: Протокол дух,"ИМФ е обвинета за терористичкиот бомбашки напад на Кремлин и нејзиниот оперативец Итан Хант, заедно со остатокот од агенцијата, одат во илегала кога Претседателот го иницира „Протокол дух“. Без ресурси или поддршка, Итан мора да најде начин да го исчисти името на својата агенција и да спречи уште еден напад. За да станат дополнително комплицирани работите, Итан е присилен да тргне на мисија со тимот одметници од ИМФ, чии лични мотиви не му се целосно познати."
