titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Fight Club,550,movie,tr,TR,Turkish,Dövüş Kulübü,"Norton, hayatının sıkıcılığından kaçmak isteyen, kronik uykusuzluk çeken Jack rolünde. Her şey, Jack’in karizmatik ama çarpık bir felsefeye sahip sabun satıcısı Tyler Durden ile tanışmasıyla değişir. Tyler’a göre kişisel gelişim zayıfların işidir; asıl yaşamayı anlamlı kılan şey kendini yok etmektir. Kısa süre içinde Jack ve Tyler, bir barda otoparkta birbirlerini pataklamaya başlarlar — bu, onlara hayatın gerçek anlamını hissettiren bir tür arınma olur. Bu şiddetin keyfini başka erkeklere de tattırmak için, birlikte gizli bir Dövüş Kulübü kurarlar. Kulüp kısa sürede çılgınca bir başarı kazanır. Ancak Jack’i her şeyi altüst edecek şok edici bir sürpriz beklemektedir…"
Fight Club,550,movie,zh,CN,Mandarin,搏击俱乐部,杰克( 爱德华·诺顿 Edward Norton 饰)是一个充满中年危机意识的人，他非常憎恨自己的生活及一切，再加上他患有严重的失眠症，所以他常常参加各种团体咨询会，只为了能接触人群。在某一个团体咨询会上，杰克遇上了一个跟他同样理由来参加的女烟枪，玛拉(海伦娜·邦汉·卡特 Helena Bonham Carter  饰)，在莫名激素的影响下，杰克和玛拉一起逃离了咨询会，两人的情愫因而滋生…  一个偶然的机会，杰克遇到了卖肥皂的商人泰勒(布拉德·皮特 Brad Pitt 饰)，一个浑身充满叛逆、残酷和暴烈的痞子英雄，并因为自己公寓失火而住进了泰勒破旧不堪的家中。两人因缘际会地成为了好朋友，并创立了“搏击俱乐部”：一个让人们不戴护具而徒手搏击，宗旨在于发泄情绪的地下组织。
Fight Club,550,movie,da,DK,Danish,,"Nortons evner som stjerneskuespiller viser sig i rollen som Jack, en kronisk søvnløs der er desperat efter at slippe ud af sit ulideligt kedelige liv. Da møder han Tyler Durden (Pitt), en karismatisk sæbesælger med en usædvanlig livsfilosofi. Tyler synes at udvikling af én selv er for de svage - det er selvdestruktionen der gør livet værd at leve. Inden længe er Jack og Tyler ved at slå hinanden til plukfisk på en parkeringsplads, en slåskamp der giver det ultimative kick. For at introducere andre  mænd for de simple glæder ved fysisk vold, danner Jack og Tyler den hemmelige Fight Club der bliver voldsomt populær. Men en chokerende overraskelse der vender op og ned på alt, venter Jack..."
Fight Club,550,movie,sv,SE,Swedish,,"Jack hatar sitt vanliga liv och när Tyler Durden äntrar det är det ett välkommet knytnävsslag i ansiktet. Tillsammans startar de en hemlig klubb som breder ut sig till en större och större verksamhet, men samtidigt får Tyler allt mer kontroll över Jack. Detta provokativa, svarta, humoristiska mästerverk är mycket mer än en våldsam actionfilm. En modern klassiker."
Fight Club,550,movie,pl,PL,Polish,Podziemny krąg,"Co ty możesz o sobie wiedzieć, jeśli nigdy nie walczyłeś? W tym niezwykłym, pełnym niespodziewanych zwrotów akcji i nie pozbawionym swoistego humoru filmie w reżyserii Davida Finchera (""Siedem"") oryginalne i dynamiczne kreacje stworzyli Brad Pitt (""Siedem"") i Edward Norton (""Lęk pierwotny""). Jack (Norton) cierpi na chroniczną bezsenność i jest całkowicie znudzony swym dotychczasowym życiem. Do czasu, gdy spotyka charyzmatycznego Tylera Durdena (Pitt) - sprzedawcę mydła o dość pokrętnej filozofii życia... Uważa on bowiem, że samo-doskonalenie jest dla słabeuszy, a to co rzeczywiście sprawia, że warto żyć to samo-destrukcja."
Fight Club,550,movie,cs,CZ,Czech,Klub rváčů,"Film režiséra Finche rozehrává ironickou, satirickou hru ""na jiný život"". Mladí lidé v něm řeší svérázně svůj anarchistický postoj k životu a odpor ke konzumní společnosti. Svoje negativní a komplikovné pocity a téma: láska, prátelství, práce, pravda a násilí si léčí ""klubem rváčů"". K tomu říká charismatický hrdina Tyler: ""Když všechno ztratíte, pak jste svobodní a můžete si dělat co chcete""."
Fight Club,550,movie,fi,FI,Finnish,,"Jack kärsii kroonisesta unettomuudesta ja yrittää epätoivoisesti paeta sietämättömän tylsää elämäänsä. Työmatkalla hän tapaa karismaattisen saippuakauppiaan, Tyler Durdenin , jolla on vähintäänkin kieroutunut elämänkatsomus. Tyler uskoo itsetuhon olevan elämän suola. Ennen pitkää Jack ja Tyler purkavat patoutumiaan hakkaamalla toisiaan tohjoksi paikallisbaarin parkkipaikalla, ja huomaavat ankaran nyrkkitappelun tuottavan heille äärimmäisen hyvänolontunteen. Jotta muutkin miehet pääsisivät jyvälle tästä fyysisen väkivallan tuottamasta ilosta, Jack ja Tyler perustavat salaisen tappelukerhon, Fight Clubin, jonka suosio on valtava. Mutta Jackia odottaa järkyttävä yllätys, joka muuttaa kaiken."
Fight Club,550,movie,he,IL,Hebrew,מועדון קרב,"בהשפעתו של גבר כריזמטי אותו פגש בטיסה, עוזב פקיד אפרורי את עבודתו ואת ביתו המלוקק, ופותח מועדון קרבות מחתרתי. בהדרגה העניינים יוצאים משליטה."
Fight Club,550,movie,ar,SA,Arabic,نادي القتال,إدوارد يتعرض لضغوط حتى يصل به الحال إلى أنه لا يستطيع النوم لفتراتٍ طويلة، لكنه يجد بعض السلام في جلسات العلاج النفسي الجماعي، يتعرف إدوارد على أحد الأشخاص وهو (تايلر ديردن) الذي يحرره من تعلقه بالأشياء الذي تستعبده ،ثم يحرره من خوفه من الناس. يقومان معًا بإنشاء نادي القتال الذي يجذب الكثير من الأفراد المحبطين ،الذين يقومون بإخراج طاقة غضبهم وكرههم للعالم في القتال.
Fight Club,550,movie,sr,RS,Serbian,Борилачки клуб,"Усамљени безимени тридесетогодишњак, запослен као кординатор за опозив у ауто-компанији, има проблема са несаницом коју покушава да реши на разне начине. У авиону упознаје Тајлера Дардена, произвођача и продавца сапуна, са којим ће се спријатељити и основати удружење „Борилачки клуб“ које ће од простог малог друштва где људи после напорног дана долазе да се испразне постати тајни и добро организован анархистички покрет."
Fight Club,550,movie,ja,JP,Japanese,ファイト・クラブ,心の中に問題を抱えるエグゼクティブ青年ジャックはタイラーと名乗る男と知り合う。ふとしたことからタイラーとジャックが殴り合いを始めると、そこには多くの見物人が。その後、タイラーは酒場の地下でファイト・クラブなる拳闘の秘密集会を仕切ることに。たくさんの男たちがスリルを求めて集まるようになるが、やがてそのクラブは恐るべきテロ集団へと変貌していく……。「セブン」のコンビ、ブラピとフィンチャー監督が再び組んだ衝撃作。
Fight Club,550,movie,el,GR,Greek,,"Ο υλικός κορεσμός και η αίσθηση της κενότητας οδηγούν ένα γιάπη στην αϋπνία. Από εκεί στα μεταμεσονύχτια κέντρα υποστήριξης για κάθε πικραμένο. Τελικά, στη γνωριμία με τον Τάιλερ Ντέρντεν, έναν μυστηριώδη αναρχικό λούμπεν. Αυτός θα τους προτείνει την ίδρυση του Fight Club, όπου οι αλλοτριωμένοι αστοί θα εκτονώνονται μέχρι τελικής πτώσης."
Fight Club,550,movie,bg,BG,Bulgarian,Боен клуб,"Разказвачът е самотник, чийто живот е безцелен низ от незначителни случки. Промяната започва едва след запознанството му с агресивния нихилист Джак. Той го въвежда в подземния свят на тъмни сделки и машинации. Разказвача се включва като участник в кървави боксови двубои, които не му носят очакваното удовлетворение. Постепенно той осъзнава, че губи контрол над себе си, откривайки, че мачовете са част от зловещ план?"
Fight Club,550,movie,ko,KR,Korean,파이트 클럽,"자동차 회사의 리콜 심사관으로 일하는 주인공은 일상의 무료함과 공허함 속에서 늘 새로운 탈출을 꿈꾼다. 그는 비행기에서 자신을 비누 제조업자라고 소개하는 타일러 더든을 만난다. 집에 돌아온 주인공은 아파트가 누군가에 의해 폭파되었음을 발견하고, 타일러에게 도움을 청해 함께 생활하게 된다. 어느 날 밤 타일러는 주인공에게 자신을 때려달라고 부탁한다. 사람은 싸워봐야 진정한 자신을 알 수 있다는 것이다. 결국 이들은 매주 토요일 밤 술집 지하에서 맨주먹으로 격투를 벌이는 파이트 클럽을 결성하기에 이르는데..."
Fight Club,550,movie,lv,LV,Latvian,Cīņas klubs,"Jauns vīrietis bez ilūzijām cīnās pret savu bezmiegu, kas, iespējams, ir viņa garlaicības un pelēkās ikdienas dzīves sekas. Lidojumā ar lidmašīnu viņš tiekas ar Taileru Durdenu, harizmātisku ziepju pārdevēju, kuram ir ļoti īpaša filozofija: perfekcionisms ir vāju cilvēku darbs; tā vietā sevis iznīcināšana ir vienīgā lieta, kas padara dzīvi patiešām dzīvošanas vērtu. Abi nolemj izveidot slepenu cīņas klubu, kur varētu atbrīvoties no neapmierinātības un dusmām, kas būs pārliecinoši panākumi."
Fight Club,550,movie,ro,RO,Romanian,Fight Club – Sala de lupte,"Un insomniac gata să cedeze și un vânzător de săpun fără scrupule își canalizează agresiunea masculină într-o formă de terapie nouă și șocantă. Ideea lor se prinde și „cluburi de luptă” se formează în fiecare oraș, până când apare un excentric și pornește o spirală ieșită de sub control către uitare."
Fight Club,550,movie,fa,IR,Persian,باشگاه مشت زنی,«راوی» (نورتن)، جوانی پریشان حال پی می برد که به کمک مشت بازی با دست های برهنه، بیش از هر زمان دیگری احساس زنده بودن می کند. او و «تایلر دردن» (پیت) که به دوستانی صمیمی تبدیل شده اند، هفته ای یک بار با هم ملاقات می کنند تا با هم مشت بازی کنند. در حالی که افراد دیگری هم به باشگاه شان می پیوندند، محفل شان به رغم آن که رازی است بین شرکت کننده هایش، شهرت و محبوبیت یک باشگاه زیرزمینی را پیدا می کند.
Fight Club,550,movie,sk,SK,Slovak,Klub bitkárov,"Filmová ikona konca deväťdesiatych rokov o absolútnej strate hodnôt, anarchistických hlbinách v každom z nás a živote v permanentnom déjà vu konzumnej spoločnosti. Mainstreamový film, ktorý úplne narušil pravidlá mainstreamu ukázal na veľkom plátne šokujúce násilné scény, obnažené pohlavné orgány a inteli­gentný terorizmus. Komplikovaná dejová skladačka adap­tujúca rovnomenný a podobne prevratný román Chucka Palahniuka pracujúci s odvekým motívom dvojníka. Katalógy z IKEA, Meat Loafove poprsie, päste v tme, tučniaci, liposukcia a mydlo. Snímka, ktorý bude za sto rokov vo všetkých učebniciach o dejinách filmu."
Fight Club,550,movie,pt,BR,Portuguese,Clube da Luta,Um homem deprimido que sofre de insônia conhece um estranho vendedor de sabonetes chamado Tyler Durden. Eles formam um clube clandestino com regras rígidas onde lutam com outros homens cansados de suas vidas mundanas. Mas sua parceria perfeita é comprometida quando Marla chama a atenção de Tyler.
Fight Club,550,movie,az,AZ,Azerbaijani,Döyüş Klubu,"Xəyalları olmayan bir gənc yuxusuzluğa qarşı mübarizə aparır, bəlkə də boz və gündəlik həyatı ilə cansıxıcılığının nəticəsidir. Təyyarə gəzintisində o, çox xüsusi bir fəlsəfəyə sahib olan xarizmatik sabun satıcısı Tyler Durden ilə tanış olur: mükəmməllik zəif insanların işidir; bunun əvəzinə özünü məhv etmək həyatı həqiqətən yaşamağa dəyər edən yeganə şeydir. Hər ikisi məyusluqlarını və qəzəblərini söndürə bildikləri gizli mübarizə klubu yaratmaq qərarına gəlirlər, bu da böyük bir müvəffəqiyyət olacaqdır."
Fight Club,550,movie,et,EE,Estonian,Kaklusklubi,"Ilma illusioonideta noormees võitleb oma unetuse vastu, mis võib-olla on tagajärg tema igavusest halli ja rutiinse eluga. Lennureisil kohtub ta karismaatilise seebimüüjaga Tyler Durdeniga, kellel on väga eriline filosoofia: perfektsionism on nõrkade inimeste töö; selle asemel on enese hävitamine ainus asi, mis teeb elu tõesti elamist väärt. Mõlemad otsustavad moodustada salavõitlusklubi, kus saavad vabaneda oma pettumusest ja vihast, mis saab olema suur edu."
Fight Club,550,movie,lt,LT,Lithuanian,Kovos klubas,"Nemigos kamuojamas Džekas lankosi įvairiuose nelaimėlių susitikimuose, klausosi jų išpažinčių ir drauge verkia. Jis skraido lėktuvais, kiekvienąkart tikėdamasis katastrofos. Tačiau kartą skrisdamas jis sutinka spalvingą asmenybę. Tailerio gyvenimas nepaprastas - nerūpestingas ir linksmas. Jis kartais linksmai ir nerūpestingai paprašo trenkti jam į galvą... Džekas neatsisako. Todėl tarp draugų užverda rimtos muštynės, ir netrukus jiedu įkuria klubą, kur vaikinai gali muštis iki sąmonės netekimo..."
Fight Club,550,movie,mk,MK,Macedonian,Боречки клуб,Млад службеник е уморен од својата кариера и заедно со својот пријател Тајлер Дурден формира нов клуб каде што мажи се ослободуваат од своите фрустрации тепајќи се меѓусебно.
Fight Club,550,movie,es,MX,Spanish,El Club de la Pelea,"Una bomba de relojería insomne y un escurridizo vendedor de jabones canalizan la agresividad masculina primitiva en una nueva y sorprendente forma de terapia. Su concepto se pone de moda y se forman ""clubes de pelea"" clandestinos en todas las ciudades, hasta que un excéntrico se interpone en el camino y desencadena una espiral fuera de control hacia el olvido."
Fight Club,550,movie,hr,HR,Croatian,Klub boraca,"Crnohumorna, satirična drama s podosta nasilja, (prozvana i ""Paklena naranča"" dvadesetih) rođena prema debitantskom romanu Chucka Palahniuka. Ispričana je kroz naraciju bezimenog glavnog lika - depresivnoga urbanog mladog usamljenika (E. Norton), a vrijeme radnje pomaknuto je u blisku budućnost."
Fight Club,550,movie,sl,SI,Slovenian,Klub golih pesti,"Fight Club ni le prispodoba o (samo)destruktivnem begu posameznika iz ujetosti potrošniškega nesmisla, temveč (tudi) parabola upora zoper nezmožnost poistovetenja s prvobitnim moškim/očetovskim principom — odraža se v sprevrženi percepciji psihosocialnih norm in nevrotični konfrontaciji ter boju (dobesedno ""z golimi pestmi"") s samim seboj. Dodajmo še patološke predstave o ljubezenski zvezi in vlogi ženske, metaforični upor maskuliniziranega segmenta potlačene moške dominantnosti, ki v ničemer ne najde prave identifikacije in opore, zato njegov dezorientirani razcepljeni um primanjkljaj kompenzira tako, da ustvarja namišljene alegorične osebnosti — ter izvrstno igralsko zasedbo (Edward Norton, Brad Pitt, Helena Bontham Carter) — pa dobimo enega najbolj izvirnih (in vplivnih) produktov ameriške literature in kinematografije zadnjih desetletij."
Fight Club,550,movie,tw,TW,Twi,,
Fight Club,550,movie,zh,TW,Mandarin,鬥陣俱樂部,傑克是一個充滿中年危機意識的人，憎恨自己的生活及一切，患有嚴重的失眠症，為了接觸人群，常常參加各種團體諮詢會。在某一個諮詢會上，傑克遇上了神秘又迷人的瑪拉；在一次旅行中，傑克在飛機上遇到賣肥皂的商人－泰勒，兩人因緣際會地成了好友，並開始創建了「鬥陣俱樂部」：一個不戴護具而互毆陌生人的聚會，宗旨在發洩。  泰勒跟瑪拉逐漸曖昧關係讓傑克忌妒。同時「鬥陣俱樂部」成了全國性的地下大組織，所有成員都將泰勒視為教父。傑克對於泰勒的瘋狂越來越無法忍受，此時成員發起暴動......一切的局勢都是始料未及，他該如何解決這混亂的現狀？將會瘋狂成什麼樣子？
Fight Club,550,movie,th,TH,Thai,ไฟท์ คลับ ดิบดวลดิบ,"ไทเลอร์ (แบรด พิทท์) กล่าวว่า ทุกสิ่งทุกอย่างที่คุณครอบครองอยู่นั้น ท้ายที่สุดแล้วพวกมันก็จะครอบงำคุณเสีย แต่ถ้าหากคุณสูญสิ้นทุกสิ่งเมื่อใด คุณก็จะกล้าทำอะไรต่อมิอะไรได้อย่างไร้กังวลตลอดไป ซึ่ง Fight Club เปรียบได้กับอิสรภาพแบบนั้น """
Fight Club,550,movie,no,NO,Norwegian,,"Jack, en kronisk søvnløs som er desperat etter å slippe ut av sitt ulidelig kjedelige liv. Da møter han Tyler Durden, en karismatisk såpeselger med en usedvanlig livsfilosofi. Tyler synes at utvikling av en selv er for de svake - det er selvdestruksjon som gjør livet verdt å leve. Ikke lenge etter holder Jack og Tyler på å slå hverandre til plukkfisk på en parkeringsplass, en rensende slåsskamp som gir det ultimate kick. For å introdusere andre menn for de simple gleder ved fysisk vold, danner Jack og Tyler den hemmelige Fight Club som blir voldsomt populær. Men en sjokkerende overraskelse som snur opp ned på alt venter Jack..."
Fight Club,550,movie,ml,IN,Malayalam,ഫൈറ്റ് ക്ലബ്ബ്,"മിഥ്യാധാരണയില്ലാത്ത ഒരു ചെറുപ്പക്കാരൻ ഉറക്കമില്ലായ്മയ്‌ക്കെതിരെ പോരാടുന്നു, അതിന്റെ ഫലമായി നരച്ചതും പതിവുള്ളതുമായ ജീവിതത്തിലെ വിരസത. ഒരു വിമാന യാത്രയിൽ അദ്ദേഹം ഒരു പ്രത്യേക തത്ത്വചിന്ത കൈവശമുള്ള കരിസ്മാറ്റിക് സോപ്പ് വിൽപ്പനക്കാരനായ ടൈലർ ഡർഡനെ കണ്ടുമുട്ടുന്നു: പരിപൂർണ്ണത ദുർബലരായ ആളുകളുടെ പ്രവർത്തനമാണ്; പകരം, സ്വയം നാശമാണ് ജീവിതത്തെ ശരിക്കും വിലമതിക്കുന്ന ഒരേയൊരു കാര്യം. തങ്ങളുടെ നിരാശയും കോപവും പ്രകടിപ്പിക്കാൻ കഴിയുന്ന ഒരു രഹസ്യ പോരാട്ട ക്ലബ് രൂപീകരിക്കാൻ ഇരുവരും തീരുമാനിക്കുന്നു, അത് ഒരു വലിയ വിജയമായിരിക്കും."
Fight Club,550,movie,zh,HK,Mandarin,搏擊會,愛德華諾頓飾演一位失眠病患者，讀完大學，找到一份工作，然後買屋，過著沉悶痛苦的刻板生活。直到遇上肥皂推銷員畢彼特，扭轉了他的命運。畢彼特深信自我進步是弱者的行為，只有自我毀滅才活得有價值。他們組成「搏擊會」，會員互相毆打致頭破血流，尋求「真正的生活意義」，並集結，自行重整社會秩序。直至畢彼特愈見走火入魔，終引發出愛德華一段聲嘶力竭的掙扎。
Fight Club,550,movie,fr,CA,French,,"Le narrateur, sans identité précise, vit seul, travaille seul, dort seul, mange seul ses plateaux-repas pour une personne comme beaucoup d’autres personnes seules qui connaissent la misère humaine, morale et sexuelle. C’est pourquoi il va devenir membre du Fight club, un lieu clandestin où il va pouvoir retrouver sa virilité, l’échange et la communication. Ce club est dirigé par Tyler Durden, une sorte d’anarchiste entre gourou et philosophe qui prêche l’amour de son prochain."
Fight Club,550,movie,uz,UZ,Uzbek,Jang klubi,"Hech qanday xayolga ega bo'lmagan yigit uyqusizlikka qarshi kurashadi, ehtimol uning kulrang va odatdagi hayotidan zerikish. Samolyotda u xarizmatik sovun sotuvchisi Tayler Durden bilan uchrashadi, u juda falsafaga ega: perfektsionizm - bu zaif odamlarning ishi; buning o'rniga, o'z-o'zini yo'q qilish hayotni haqiqatan ham yashashga majbur qiladigan yagona narsa. Ikkalasi ham g'azab va g'azabni bajara oladigan yashirin kurash klubini tuzishga qaror qilishadi, bu esa muvaffaqiyat qozonadi."
Fight Club,550,movie,vi,VN,Vietnamese,Sàn Đấu Sinh Tử,"Cuộc gặp gỡ định mệnh của một nhân viên giám định bảo hiểm và một gã lông bông bán xà phòng trên chuyến bay đã mở ra một cuộc phiêu lưu kỳ lạ. Với các ""câu lạc bộ chiến đấu"" ngầm hình thành ở mọi thị trấn, cuốn theo nhiều diễn biến phức tạp và một cái kết đầy kịch tính."
Fight Club,550,movie,ka,GE,Georgian,მებრძოლთა კლუბი,"უძილობით შეპყრობილი მამაკაცი და საპნების გაყიდვების მენეჯერი, მამაკაცურ აგრესიას ახალ, შოკურ თერაპიად გარდაქმნიან. ეს კონცეფცია პოპულარობას იხვეჭს. იატაკქვეშა ""მებრძოლთა კლუბები"" ყველა ქალაქში ყალიბდება."
Fight Club,550,movie,ca,ES,Catalan,El club de la lluita,"Un jove sense il·lusions lluita contra el seu insomni, conseqüència potser del seu tedi per la seva vida gris i rutinària. En un viatge amb avió coneix Tyler Durden, un carismàtic venedor de sabó que sosté una filosofia molt particular: el perfeccionisme és cosa de gent feble; en canvi, l'autodestrucció és l'única cosa que fa que realment la vida valgui la pena. Tots dos decideixen llavors formar un club secret de lluita on descarregar les seves frustracions i la seva ira que tindrà un èxit aclaparador."
Fight Club,550,movie,id,ID,Indonesian,,Seorang pekerja kantoran yang menderita insomnia dan pembuat sabun yang sangat peduli membentuk klub pertarungan bawah tanah yang berkembang menjadi lebih banyak lagi.
Fight Club,550,movie,de,AT,German,,"Ein Yuppie findet beim charismatischen Tyler Durden Unterschlupf, nachdem seine Wohnung in die Luft gejagt wird. Ein Gerangel zwischen den beiden entwickelt sich zu einer Schlägerei, die mit der Erkenntnis endet, dass man sich nach einer ordentlichen Portion Prügel einfach besser fühlt. Der ""Fight Club"" ist geboren. Immer mehr Männer versammeln sich, um sich zu schlagen - und gestärkt in den Alltag zu gehen. Wie ein Virus greift das Konzept um sich, doch für Tyler ist der Kampfverein nur die erste Stufe, um die USA in die Knie zu zwingen."
Fight Club,550,movie,kk,KZ,Kazakh,Төбелес клубы,
Fight Club,550,movie,be,BY,Belarusian,Байцоўскі клуб,
Fight Club,550,movie,eu,ES,Basque,Borroka kluba,
Fight Club,550,movie,ku,TR,Kurdish,یانەی شەڕ,
Fight Club,550,movie,hi,IN,Hindi,फाइट क्लब,
Fight Club,550,movie,bn,BD,Bengali,ফাইট ক্লাব,
Fight Club,550,movie,kn,IN,Kannada,ಫೈಟ್ ಕ್ಲಬ್,
Fight Club,550,movie,ar,AE,Arabic,نادي القتال,إدوارد يتعرض لضغوط حتى يصل به الحال إلى أنه لا يستطيع النوم لفتراتٍ طويلة، لكنه يجد بعض السلام في جلسات العلاج النفسي الجماعي، يتعرف إدوارد على أحد الأشخاص وهو (تايلر ديردن) الذي يحرره من تعلقه بالأشياء الذي تستعبده ،ثم يحرره من خوفه من الناس. يقومان معًا بإنشاء نادي القتال الذي يجذب الكثير من الأفراد المحبطين ،الذين يقومون بإخراج طاقة غضبهم وكرههم للعالم في القتال.
