titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Harry Potter and the Deathly Hallows: Part 1,12444,movie,th,TH,Thai,แฮร์รี่ พอตเตอร์ กับ เครื่องรางยมทูต ภาค 1,แฮรี่ รอน และ.เฮอร์ไมโอนี่ ออกเดินทางสู่ภารกิจที่เต็มไปด้วยภยันตรายเพื่อแกะรอยและ.ทำลายความลับที่กุมความเป็นอมตะของโวลเดอมอร์นั่นคือเ...ฮอร์ครักซ์ ในระหว่างหนีการตามล่าไปด้วยกับสามคนพวกเขาต้องพึ่งพากันและ.กันมากกว่าทุกครั้ง...แต่พลังความชั่วร้ายที่อยู่รายรอบก็พยายามทำให้พวกเขาแยกออกจากกัน ในเวลาเดียวกันนั้นโลกของพ่อมดแม่มดก็ตกอยู่ในอันตรายอันใหญ่หลวง สงครามที่ทุกคนหวาดวิตกมายาวนานได้เริ่มต้นขึ้นและ.เจ้าแห่งศาสตร์มืด ที่สามารถยึดครองกระทรวงเวทย์มนตร์ไปจนถึงฮอกวอตส์ ก็คุกคามและ.จับกุมทุกคนที่เป็นปฏิปักษ์ จากผู้ถูกเลือกกลายเป็นผู้ถูกล่า เมื่อผู้เสพความตายได้รับคำสั่งให้จับตัวแฮร์รี่มามอบแก่โวลเดอมอร์...แบบยังมีชีวิตอยู่
Harry Potter and the Deathly Hallows: Part 1,12444,movie,pl,PL,Polish,Harry Potter i Insygnia Śmierci: Część I,"Harry, Ron i Hermiona wyruszają z niebezpieczną misją, by odnaleźć i zniszczyć horkruksy, w których tkwi tajemnica siły Voldemorta. Zdani tylko na siebie, ścigani teraz bardziej niż kiedykolwiek, mogą polegać tylko na sobie, a Siły Ciemności, które są blisko, próbują ich rozdzielić."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,nl,NL,Dutch,Harry Potter en de Relieken van de Dood - Deel 1,"Heel Groot-Brittanië wordt in haar greep gehouden door Heer Voldemort, die maar één doel voor ogen heeft: het opsporen en doden van Harry Potter."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,pt,PT,Portuguese,Harry Potter e os Talismãs da Morte: Parte 1,"O mundo dos feiticeiros tornou-se um lugar perigoso para todos os que estão contra Voldemort. E os aliados deste continuam a querer o prémio mais desejado: Harry Potter. Este tem de ser entregue a Voldemort... vivo. A única esperança de Potter é encontrar o Horcruxes antes que Voldemort o encontre a ele. Mas enquanto procura por pistas, ele descobre uma lenda muito antiga, a lenda dos Talismãs da Morte. E se esta for verdadeira, pode dar a Voldemort o poder de que ele precisa..."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,el,GR,Greek,Ο Χάρι Πότερ και οι Κλήροι του Θανάτου: Μέρος Α',"Ο Χάρι, ο Ρον και η Ερμιόνη αναλαμβάνουν τον εντοπισμό και την καταστροφή του μυστικού της αθανασίας του Βόλντεμορτ. Σκοτεινές δυνάμεις, όμως, τους κυνηγούν ανελέητα!"
Harry Potter and the Deathly Hallows: Part 1,12444,movie,da,DK,Danish,Harry Potter og dødsregalierne - del 1,"Mørkets kræfter har overtaget Hogwarts, og tiden er kommet til, at Harry, Hermione og Ron må stå på egne ben. Sammen drager de ud for at finde og tilintetgøre horcruxerne, der er hemmeligheden bag Voldemort's udødelighed."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,he,IL,Hebrew,הארי פוטר ואוצרות המוות: חלק 1,"בפתיחת הסרט וולדמורט שולט על מועצת הקוסמים ועל בית הספר הוגוורטס ומנהל משטר טוטליטרי המפלה מוגלגים (אנשים שאינם קוסמים). הארי יוצא עם הרמיוני ורון, להמשיך את מפעל חייו של דאמבלדור, ולעצור את וולדמורט מלהגדיל את כוחו באמצעות אוצרות המוות."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,sk,SK,Slovak,Harry Potter a Dary smrti - 1.,"Harry, Ron a Hermiona sa vydávajú na veľmi nebezpečnú misiu - tentokrát bez dohľadu svojich profesorov a predovšetkým bez ochrannej ruky profesora Dumbledora. Musia sa spoľahnúť len na seba viac ako kedykoľvek predtým. Medzitým sa čarodejnícky svet stáva nebezpečným miestom pre všetkých nepriateľov Temného pána. Dlhoočakávaná vojna sa začala a Voldemortovi Smrťožrúti získavajú kontrolu nielen nad Ministerstvom mágie, ale aj nad Rokfortom. Ich úlohou je nájsť poklad, ktorý má pre Voldemorta nevyčísliteľnú hodnotu: Harryho Pottera. Harryho jediná nádej je nájsť Horcruxy skôr ako Voldemort nájde jeho. Pri hľadaní stôp objavuje starý a takmer zabudnutý príbeh, legendu o daroch smrti. Ak by sa legenda stala skutočnosťou, Voldemort získa dlho vytúženú moc. Harryho Pottera, ktorý už viac nie je malým chlapcom teraz čaká úloha, na ktorú sa pripravuje od prvého dňa na Rokforte: rozhodujúci súboj s Voldemortom."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,sr,RS,Serbian,Хари Потер и реликвије смрти,"Хари, Рон и Хермиона започињу опасну мисију: да открију и униште тајну Волдемортове бесмртности и деструкције - Хоркруксе. Препуштени сами себи, без помоћи професора и Дамблдорове заштите, ово троје пријатеља мораће да се усредсреде једни на друге више него икада. Али, међу њима се јавља мрачна сила која прети да их раздвоји. У међувремену, свет чаробњаштва постао је опасно место за све непријатеље Мрачног господара. Почео је рат којег су се сви прибојавали. Волдемортови Смртождери преузели су контролу над Министарством магије и Хогвортсом, хапсећи и тероришући сваког ко би могао да им се супротстави. Али, оно за чим и даље трагају је и највредније за Волдеморта: Хари Потер. Изабрани је постао прогоњен. Смртождери траже Харија како би га живог предали Волдеморту."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,ja,JP,Japanese,ハリー・ポッターと死の秘宝 Part1,"物語はハリー、ロン、ハーマイオニーに課せられた使命であるヴォルデモート抹殺の鍵を握る“分霊箱”を見つけ出すところから始まる。今や守ってくれる人も、導いてくれる師も失い、これまで以上に固い結束を求められるハリーたち。しかし、闇の力が、しっかりと結ばれたはずの3人の絆を引き裂いていく・・・・・。 一方、かつてないほど危険な場所となった魔法界。長いあいだ恐れられてきたヴォルデモート卿の復活が現実のものとなり、魔法省ばかりか、ホグワーツ魔法魔術学校までもが死喰い人の支配下に置かれた今、安全な場所はもはやどこにもなくなった。ヴォルデモート卿の命令により、ハリーを生け捕りにしようとする死喰い人の魔の手が迫る。 そして、分霊箱の手がかりを探すうちに出会った「死の秘宝」の伝説。ほとんど忘れられた古い物語に記されたその伝説が本当なら、ヴォルデモートは、分霊箱を上回る究極の力を手に入れてしまうかもしれない・・・・・。 ハリーはまったく知らないが、彼の未来は、彼自身の過去によってすでに決められているのだ。“生き残った男の子”になった日に、ハリーの運命は決まった。 初めてホグワーツの門をくぐったあの日からずっと積み重ねてきた準備―――それらはすべて、このヴォルデモートとの決着の日のために・・・・・。"
Harry Potter and the Deathly Hallows: Part 1,12444,movie,no,NO,Norwegian,Harry Potter og dødstalismanene - del 1,"Harry, Ron og Hermine legger ut på et farlig oppdrag for å finne og ødelegge hemmeligheten bak Voldemorts udødelighet - de onde malacruxene. Uten veiledning fra lærerne, eller for den saks skyld beskyttelse fra rektor Humlesnurr, må de tre vennene mer enn noen gang stole på hverandre. Men det er mørke krefter blant dem, krefter som truer med å rive samholdet i filler."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,ko,KR,Korean,해리 포터와 죽음의 성물 1,"덤블도어 교장의 죽음 이후, 마법부는 죽음을 먹는 자들에게 점령당하고 호그와트는 위기에 빠진다. 성년이 되며 해리를 지켜주던 수호 마법은 사라지고 해리와 론, 헤르미온느는 볼드모트 영혼의 조각이 보관된 호크룩스를 찾아 파괴하기 위한 모험을 떠난다. 그러나 이미 볼드모트에 의해 장악된 마법세계에서 죽음을 먹는 자들을 피해 숨어다니는 것만으로도 쉽지 않다. 세 사람에게 남겨진 덤블도어의 유품은 수수께끼처럼 그저 막막하고, 아무런 단서도 없이 떠난 그들의 모험은 불안과 초조함으로 가득하다. 계속되는 시련의 나날 속에 세 친구는 끊임없이 서로에 대한 믿음과 숙명에 대한 의지를 시험받는다."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,ro,RO,Romanian,Harry Potter și Talismanele Morții: Partea I,"În timp ce încearcă să distrugă Horcruxurile, Harry, Ron și Hermione află despre talismanele morții, cele mai puternice obiecte din lumea magică."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,ca,ES,Catalan,Harry Potter i les relíquies de la mort (part 1),"Harry ha de trobar i destruir els horricreus, set objectes màgics que emmagatzemen un fragment de l’ànima de Voldemort i en garanteixen la immortalitat. El jove aprenent de mag Harry Potter acompanyat pels seus amics Ron Weasley i Hermione Granger viatgen per la Gran Bretanya per trobar els horricreus. La tasca no serà fàcil ja que els cavallers de la mort cada cop cobren més poder i totes les lleialtats són posades a prova."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,pt,BR,Portuguese,Harry Potter e as Relíquias da Morte - Parte 1,"Harry, Ron e Hermione estão determinados em sua missão de descobrir e acabar com o segredo da imortalidade e do poder de destruição de Voldemort – os Horcruxes. Fugitivos e sozinhos, os três amigos devem apenas contar uns com os outros, agora mas do que nunca... Mas as Forças das Trevas no caminho ameaçam separá-los para sempre."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,uk,UA,Ukrainian,Гаррі Поттер та смертельні реліквії: Частина 1,"Гаррі, Рон і Герміона вирушають у небезпечну місію, щоб знайти та знищити секрет безсмертя Волдеморта – горокракси. Залишившись без допомоги професорів чи захисту Дамблдора, троє друзів мають розраховувати одне на одного більше, ніж будь-коли. Але Темні Сили загрожують розлучити трійцю. Тим часом чарівний світ став небезпечним місцем для усіх ворогів Темного Лорда. Війна, якої давно боялись, почалася. Смертежери Волдеморта захопили контроль над Міністерством магії і навіть Гоґвортсом, тероризуючи і арештовуючи кожного, хто міг би їм протистояти. Але єдиний приз, який вони все ще шукають, є найціннішим для Волдеморта – це Гаррі Поттер. Обранець став головним об'єктом переслідування, оскільки смертежери шукають Гаррі з наказом доставити його до Волдеморта...живим."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,fr,CA,French,Harry Potter et les reliques de la mort : 1 ère partie,"Le pouvoir de Voldemort s'étend. Celui-ci contrôle maintenant le Ministère de la Magie et Poudlard. Harry, Ron et Hermione décident de terminer le travail commencé par Dumbledore, et de retrouver les derniers Horcruxes pour vaincre le Seigneur des Ténèbres. Mais il reste bien peu d'espoir aux trois sorciers, qui doivent réussir à tout prix."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,es,MX,Spanish,Harry Potter y las reliquias de la muerte (1ª parte),"Harry, Ron y Hermione abandonan su último año en Hogwarts para encontrar y destruir los Horrocruxes restantes, poniendo fin a la búsqueda de la inmortalidad de Voldemort."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,bg,BG,Bulgarian,Хари Потър и даровете на смъртта: Част 1,"Хари, Рон и Хармаяни започва с опасна мисия в търсене на тайната за безсмъртието на Волдемор и ключа към неговото унищожение – хоркруксите. Сами, без помощта на наставниците си и защитата на професор Дъмбълдор, тримата приятели трябва да разчитат един на друг повече от всякога. Но на пътя им стоят тъмни сили, които застрашават единството им. Междувременно магьосническият свят е станал твърде опасно място за всички врагове на Черния Лорд. Отдавна надвисналата война е започнала и смъртножадните превземат Министерството на Магията и дори Хогуортс, като тероризират и арестуват всеки, който им се противопостави."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,zh,TW,Mandarin,哈利波特：死神的聖物Ⅰ,年滿十七歲的哈利波特即將失去母親的保護咒，他在第一時間就被佛地魔的手下「食死人」狙殺，為了保護哈利，鳳凰會的成員們付出不少寶貴生命作為代價，不知道自己為何值得這麼多人為他犧牲的哈利，在不斷哀傷、挫折與逃亡生涯中想起鄧不利多帶領他消滅分靈體的任務，要消滅「佛地魔」的唯一方法只有消滅他所有的分靈體才行。 但是在此同時，鄧不利多又留給了哈利、妙麗與榮恩三人三件毫不起眼的遺物，這三件遺物牽扯岀死神曾經交給人類三件聖物的古老神秘傳說，只要持有這三件死神的聖物，就能夠成為死亡的主宰，是否成為聖物的主人就可以打敗佛地魔？！這一段孤獨的逃亡旅程中，還同時考驗著哈利、榮恩與妙麗三個人的友情，究竟是消滅佛地魔的分靈體重要還是要先找到死神的聖物比較要緊，三個好朋友在意見上出現嚴重的分歧…
Harry Potter and the Deathly Hallows: Part 1,12444,movie,nb,NO,Norwegian Bokmål,Harry Potter og dødstalismanene - del 1,"Harry, Ronny og Hermine reiser fra deres siste år på Galtvort for å finne og ødelegge de gjenværende Malacrux'ene, og sette en stopper for Voldemorts mål om udødelighet. Men med Harry's kjære Dumbledore død, og Voldemorts skruppelløse Dødsetere på avveie, er verden farligere enn noensinne."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,vi,VN,Vietnamese,Harry Potter và Bảo Bối Tử Thần: Phần 1,"Chúa tể Voldemort cùng đám tay chân của hắn đang âm mưu tấn công Harry Potter khi cậu rời khỏi ngôi nhà của gia đình Dursley lần cuối cùng. Ngay trước khi phép bảo vệ cho Harry tại gia đình Dursley hết hiệu lực vào thời điểm Harry bước qua tuổi 17, người của Hội Phượng hoàng đến để hộ tống cậu tới một nơi ở mới an toàn. Mặc dù đã dùng sáu người nguỵ trang thành Harry, Harry thật vẫn bị Voldemort cùng các Tử thần Thực tử phát hiện ra trên đường đi và bị tấn công..."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,fa,IR,Persian,هری پاتر و یادگاران مرگ (قسمت اول),ولدمورت قوی‌تر شده و قدرتش در حال رشد است. در حال حاضر وزارت سحر و جادو و هاگوارتز در کنترل اوست. هری، رون و هرمیون تصمیم گرفته‌اند کار دامبلدور را به پایان برسانند و بقیه جان پیچ‌ها را پیدا کنند تا ولدمورت را شکست بدهند. اما برای این سه نفر و بقیهٔ دنیای جادوگری امید کمی باقی مانده است.
Harry Potter and the Deathly Hallows: Part 1,12444,movie,lt,LT,Lithuanian,Haris Poteris ir Mirties relikvijos: 1 dalis,"Haris, Ronis ir Hermiona eina Dumbldoro pasiųstu taku – surasti visus Horokrusus, bei juos sunaikinti. Tačiau tai nebus taip lengva. Haris, Ronis ir Hermiona yra nusikaltusieji teismui, nuo tada kai Mirties Valgytojai užgrobė Magijos Ministeriją. Buvo pasiūlyta 10 tūkst. galeonų suma tam, kuris suras ir įduos Harį Mirties Valgytojams, kad Voldemortas galėtų jį nužudyti.  Haris nežino, kaip atrodo Horokrusai, kur jie yra, ir neturi jokių minčių, kaip juos sunaikinti. Kol H.Poteris yra šioje kelionėje, jis kartkartėmis jaučia Voldemorto mintis ir gali matyti, jog Tamsos Valdovas taip pat išvykęs kelionėn. Skirtumas tik tas, kad jis ieško lazdelės apie kurią Haris dar nėra girdėjęs. Vaikinui šiek tiek pašniukštinėjus, pėdsakai atvedė jį prie paslaptingos istorijos apie ""Mirties Relikvijas"". Taigi, kol Haris ieško Horokrusų ir mokosi apie ""Mirties Relikvijas"", jis atsiduria dar didesniam pavojuje, kokiame tik kada buvo. Ir kuomet pavojus suskamba, žmonės miršta..."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,gl,ES,Galician,Harry Potter e as reliquias da morte: Parte 1,"A piques de cumprir 17 anos, Harry Potter escapa por pouco a unha emboscada montada por Lord Voldemort e os seus seguidores cando é levado cara un lugar seguro. Namentres, o Ministro da Maxia Rufus Scrimgeour morre e Voldemort consegue colocar no seu lugar un dos seus homes de confianza. Así Harry convértese nun proscrito e comezan as purgas na comunidade de feiticeiros asoballando a todos os medio-sangues e sangues-sucios. Harry dedícase entón a procurar e destruír as horcruxes que poden eliminar a Voldemort dunha vez por todas."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,lv,LV,Latvian,Harijs Poters un Nāves dāvesti: Pirmā daļa,"Par Harija, Rona un Hermiones galveno uzdevumu kļūst Voldemorta nemirstības noslēpuma atrašana, kas palīdzētu beidzot uzveikt šo Tumsas valdnieku. Vieniem pašiem, bez savu uzticamo skolotāju palīdzības, viņiem kā vēl nekad ir jābūt vienotiem savā vēlmē uzvarēt. Taču tumšie spēki, kuri svin vienu uzvaru pēc otras, ir saņēmuši pavēli nogādāt pie Voldemorta to vienīgo, kurš joprojām viņam ir visvairāk vajadzīgs - Hariju Poteru."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,zh,HK,Mandarin,哈利波特：死神的聖物 1,哈利波特（丹尼爾韋基夫飾)、榮恩（魯拔格聯特飾）和妙麗（愛瑪華生飾）展開尋找並摧毀佛地魔 (賴夫費恩斯飾）永生不滅的神秘根源 — 分靈體的危險旅程。在沒有老師的指引和鄧不利多校長（米高甘邦飾）的保護下，3 人要比從前更互相依靠，但黑暗力量卻潛伏在他們之間，伺機離間他們的友情。與此同時，佛地魔的食死人奪取了魔法部、甚至是霍格華茲的控制權。哈利唯一的希望是在佛地魔找到他之前找出所有分靈體，當他在尋找線索時，揭開了一個古老得差點被人遺忘的傳説 — 傳奇的死神聖物. . .
Harry Potter and the Deathly Hallows: Part 1,12444,movie,is,IS,Icelandic,Harry Potter og dauðadjásnin: Fyrri hluti,
Harry Potter and the Deathly Hallows: Part 1,12444,movie,sl,SI,Slovenian,Harry Potter in Svetinje smrti - 1. del,"Harry, Ron in Hermiona iščejo koščke Mrlakensteinove duše, ki jih je izločil in skril na mračne kraje po vsem svetu. Če jih ne najdejo in uničijo, bo Mrlakenstein ostal nesmrten."
Harry Potter and the Deathly Hallows: Part 1,12444,movie,ka,GE,Georgian,ჰარი პოტერი და სიკვდილის საჩუქრები: ნაწილი 1,
