titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,1,5,he,IL,Hebrew,הברבריות הקודרת של אופטיקה ועיצוב,אירווינג ודילן מתעמתים עם בארט על שקריו. החבורה יוצאת להרפתקה במסדרונות.
Severance,95396,tv_episode,1,5,fr,FR,French,La cruauté barbare d'Optique et Design,Irving et Dylan affrontent Burt. L'équipe s'aventure dans les couloirs.
Severance,95396,tv_episode,1,5,zh,CN,Mandarin,残暴不仁的光学与设计部,欧文和迪伦就伯特撒谎的事质问他。团队冒险进入走廊。
Severance,95396,tv_episode,1,5,sv,SE,Swedish,The Grim Barbarity Of Optics and Design,Irving och Dylan konfronterar Burt om hans lögner. Teamet beger sig ut i korridorerna.
Severance,95396,tv_episode,1,5,es,MX,Spanish,La sombría barbarie de Óptica y diseño.,Irving y Dylan confrontan a Burt. El equipo inspecciona los pasillos.
Severance,95396,tv_episode,1,5,pl,PL,Polish,Groźne okrucieństwo optyki i projektowania,Irving i Dylan konfrontują się z Burtem. Zespół odważa się zwiedzić nowe korytarze.
Severance,95396,tv_episode,1,5,zh,TW,Mandarin,光學與設計部的殘酷惡行,爾文與迪倫質問伯特。團隊出去走廊探險。
Severance,95396,tv_episode,1,5,cs,CZ,Czech,Ponuré barbarství oddělení Optiky a designu,Irving s Dylanem udeří na Burta. Mark objeví podivné nové oddělení.
Severance,95396,tv_episode,1,5,tr,TR,Turkish,Görsellik ve Tasarım'ın Amansız Mezalimi,"Irving ve Dylan, yalanları konusunda Burt'le yüzleşir. Ekip koridorlarda dolaşır."
Severance,95396,tv_episode,1,5,nl,NL,Dutch,De grimmige wreedheid van Optica en design,Irving en Dylan spreken Burt aan. Het team gaat op ontdekkingstocht in de gangen.
Severance,95396,tv_episode,1,5,th,TH,Thai,ความป่าเถื่อนดำมืดของมุมมองและการออกแบบ,เออร์วิงกับดีแลนเผชิญหน้ากับเบิร์ต คนในทีมออกผจญภัยตามทางเดินในออฟฟิศ
Severance,95396,tv_episode,1,5,ar,SA,Arabic,الوحشية الشرسة للبصريات والتصميم,"""إرفينغ"" و""ديلان"" يواجهان ""بيرت"". والفريق يغامر بالخوض في الأروقة."
Severance,95396,tv_episode,1,5,fa,IR,Persian,بربریت شوم نورشناسی و طراحی,
Severance,95396,tv_episode,1,5,uk,UA,Ukrainian,Жахлива жорстокість відділу оптики й дизайну,Ірвінґ і Ділан звинувачують Берта. Команда наважується вийти в коридори.
Severance,95396,tv_episode,1,5,lt,LT,Lithuanian,,
Severance,95396,tv_episode,1,5,zh,HK,Mandarin,光學與設計部的殘酷野蠻,艾榮和狄倫與畢特對質。團隊闖出辦公室走廊。
Severance,95396,tv_episode,1,5,da,DK,Danish,The Grim Barbarity Of Optics and Design,Irving og Dylan konfronterer Burt. Teamet begiver sig ud i gangene.
Severance,95396,tv_episode,1,5,zh,SG,Mandarin,残暴不仁的光学与设计部,欧文和迪伦就伯特撒谎的事质问他。团队冒险进入走廊。
Severance,95396,tv_episode,1,5,vi,VN,Vietnamese,Phòng Quang học và Thiết kế Độc Ác,Irving và Dylan chất vấn Burt. Cả nhóm mạo hiểm vào hành lang.
Severance,95396,tv_episode,1,5,sr,RS,Serbian,,
Severance,95396,tv_episode,1,5,fi,FI,Finnish,The Grim Barbarity Of Optics and Design,Irving ja Dylan kohtaavat Burtin. Tiimi seikkailee käytävillä.
Severance,95396,tv_episode,1,5,bg,BG,Bulgarian,,
Severance,95396,tv_episode,1,5,sl,SI,Slovenian,,
Severance,95396,tv_episode,1,5,ar,AE,Arabic,الوحشية الشرسة للبصريات والتصميم,"""إرفينغ"" و""ديلان"" يواجهان ""بيرت"". والفريق يغامر بالخوض في الأروقة."
Severance,95396,tv_episode,1,5,fr,CA,French,La cruauté barbare d'Optique et Design,Irving et Dylan affrontent Burt. L'équipe s'aventure dans les couloirs.
Severance,95396,tv_episode,1,5,hi,IN,Hindi,ऑप्टिक्स और डिज़ाइन की कठोर बर्बरता,अरविंग और डिलन बर्ट का सामना करते हैं। टीम गलियारों में जाने का ख़तरा उठाती है।
Severance,95396,tv_episode,1,5,id,ID,Indonesian,Kebiadaban Optik dan Desain yang Suram,Irving dan Dylan mengonfrontasi Burt. Tim menjelajahi lorong-lorong di kantor.
Severance,95396,tv_episode,1,5,no,NO,Norwegian,The Grim Barbarity Of Optics and Design,Irving og Dylan konfronterer Burt. Teamet begir seg ut i gangene.
Severance,95396,tv_episode,1,5,pt,PT,Portuguese,A sinistra barbaridade de Ótica e Design,Irving e Dylan confrontam Burt. A equipa aventura-se nos corredores.
Severance,95396,tv_episode,1,5,sk,SK,Slovak,Hrozná krutosť optiky a dizajnu,Irving a Dylan konfrontujú Burta. Tím sa vydá preskúmať chodby.
Severance,95396,tv_episode,1,5,et,EE,Estonian,,
Severance,95396,tv_episode,1,5,ro,RO,Romanian,Barbaria sumbră a Opticii și Designului,Irving și Dylan îl confruntă pe Burt în legătură cu minciunile sale. Mark și Helly descoperă un departament ciudat și necunoscut.
Severance,95396,tv_episode,1,5,hr,HR,Croatian,,
Severance,95396,tv_episode,1,5,ka,GE,Georgian,,
