titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,1,1,ar,SA,Arabic,خبر سارّ عن الجحيم,"""مارك"" يحصل على ترقية لقيادة فريق موظفين خضعوا لتقسيم ذكرياتهم جراحياً بين حيواتهم العملية والشخصية."
Severance,95396,tv_episode,1,1,fa,IR,Persian,خبر خوش درباره جهنم,
Severance,95396,tv_episode,1,1,uk,UA,Ukrainian,Хороша новина про пекло,"Марка підвищують до голови команди, чиї спогади про особисте життя й роботу було розділено за допомогою хірургічного втручання."
Severance,95396,tv_episode,1,1,lt,LT,Lithuanian,,
Severance,95396,tv_episode,1,1,zh,HK,Mandarin,關於地獄的好消息,馬克升職為部門主管，他領導的團隊曾接受手術，把工作和私生活的記憶割離。
Severance,95396,tv_episode,1,1,da,DK,Danish,Good News About Hell,"Mark forfremmes og bliver leder af et team, hvor alle ved hjælp af et indgreb har fået deres hukommelse opdelt mellem arbejde og privatliv."
Severance,95396,tv_episode,1,1,zh,SG,Mandarin,有关地狱的好消息,马克升职成为部门主管。他所领导的团队中所有员工都接受了外科手术，致使工作和生活中的记忆一分为二。
Severance,95396,tv_episode,1,1,vi,VN,Vietnamese,Tin Vui Về Địa Ngục,Mark được thăng chức phụ trách một nhóm nhân viên có ký ức được tách rời giữa công việc và đời tư.
Severance,95396,tv_episode,1,1,sr,RS,Serbian,,
Severance,95396,tv_episode,1,1,fi,FI,Finnish,Good News About Hell,"Mark saa ylennyksen johtamaan tiimiä, jonka muistoista on kirurgisesti erotettu työelämä ja arkielämä."
Severance,95396,tv_episode,1,1,bg,BG,Bulgarian,,
Severance,95396,tv_episode,1,1,sl,SI,Slovenian,,
Severance,95396,tv_episode,1,1,ar,AE,Arabic,خبر سارّ عن الجحيم,"""مارك"" يحصل على ترقية لقيادة فريق موظفين خضعوا لتقسيم ذكرياتهم جراحياً بين حيواتهم العملية والشخصية."
Severance,95396,tv_episode,1,1,fr,CA,French,Le bon côté de l'enfer,"Mark est promu à la tête d'une équipe d'employés dont la mémoire a été dédoublée, par voie chirurgicale, pour séparer leur vie privée et leur vie professionnelle."
Severance,95396,tv_episode,1,1,hi,IN,Hindi,नरक के बारे में अच्छी ख़बर,मार्क को कर्मचारियों की एक ऐसी टीम का नेतृत्व करने के लिए पदोन्नत किया जाता है जिनकी स्मृतियाँ शल्य चिकित्सा द्वारा उनके काम और व्यक्तिगत जीवन के बीच विभाजित की गई हैं।
Severance,95396,tv_episode,1,1,id,ID,Indonesian,Kabar Baik Soal Neraka,Mark dipromosikan untuk memimpin sebuah tim yang ingatan antara pekerjaan dan kehidupan pribadi mereka telah dipisahkan melalui pembedahan.
Severance,95396,tv_episode,1,1,no,NO,Norwegian,Good News About Hell,Mark blir forfremmet til å lede et team som har fått minnene kirurgisk delt mellom jobb og privatliv.
Severance,95396,tv_episode,1,1,pt,PT,Portuguese,Boas notícias sobre o inferno,Mark é promovido a chefe de uma equipa de funcionários cujas memórias foram cirurgicamente divididas entre o seu trabalho e a sua vida pessoal.
Severance,95396,tv_episode,1,1,sk,SK,Slovak,Dobrá správa o pekle,"Marka povýšili, aby viedol tím zamestnancov, ktorým chirurgicky oddelili spomienky na pracovný a osobný život."
Severance,95396,tv_episode,1,1,et,EE,Estonian,,
Severance,95396,tv_episode,1,1,ro,RO,Romanian,Vești bune din iad,Mark este promovat pentru a conduce o echipă ale cărei amintiri au fost împărțite chirurgical între viața profesională și cea personală.
Severance,95396,tv_episode,1,1,hr,HR,Croatian,,
Severance,95396,tv_episode,1,1,ka,GE,Georgian,,
