titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,2,7,el,GR,Greek,Κεφάλαιο Έβδομο: Η Χαμένη Αδερφή,Η Έντεκα έχει ένα όραμα και έρχεται σε επαφή με μια σπείρα βίαιων απόκληρων και ένα εξαγριωμένο κορίτσι με σκοτεινό παρελθόν.
Stranger Things,66732,tv_episode,2,7,he,IL,Hebrew,פרק 7: האחות האבודה,חזיונות על-חושיים מובילים את אילבן אל קבוצה אלימה של מנודים ואל ילדה זועמת בעלת עבר מסתורי.
Stranger Things,66732,tv_episode,2,7,sk,SK,Slovak,Kapitola siedma: Stratená sestra,Telepatická vízia dovedie Eleven ku skupinke nebezpečných odpadlíkov a nahnevanému dievčaťu s temnou minulosťou.
Stranger Things,66732,tv_episode,2,7,tr,TR,Turkish,Kayıp Kız Kardeş,"Onbir'in psişik vizyonları, onu hiddet dolu dışlanmış bir gruba ve karanlık bir geçmişe sahip olan öfkeli bir kıza götürür."
Stranger Things,66732,tv_episode,2,7,sv,SE,Swedish,Den förlorade systern,En rad syner sammanför Elva med en grupp utstötta och en ilsken flicka med ett skumt förflutet.
Stranger Things,66732,tv_episode,2,7,es,MX,Spanish,Capítulo siete: La hermana perdida,"Tras una serie de visiones, Once se embarca en una búsqueda que termina lejos de Hawkins, donde conoce a un clan liderado por una chica con un triste pasado."
Stranger Things,66732,tv_episode,2,7,nl,NL,Dutch,Hoofdstuk 7: The Lost Sister,Door bovennatuurlijke visioenen komt Elf in contact met een groep gewelddadige verschoppelingen en een boos meisje met een duister verleden.
Stranger Things,66732,tv_episode,2,7,hr,HR,Croatian,Sedmo poglavlje: Izgubljena sestra,Vizije odvedu Jedanaest do bande nasilnih otpadnika i jedne gnjevne djevojčice sa sumnjivom prošlošću.
Stranger Things,66732,tv_episode,2,7,fr,CA,French,Chapitre sept : La sœur perdue,Des visions paranormales attirent Onze vers une bande de marginaux violents et une fille en colère qui a un passé sombre.
Stranger Things,66732,tv_episode,2,7,bg,BG,Bulgarian,Глава 7: Изгубената сестра,
Stranger Things,66732,tv_episode,2,7,no,NO,Norwegian,Kapittel sju: Den forsvunne søsteren,Synske visjoner fører Eleven til en gjeng voldelige utstøtte og en sint jente med en skjult fortid.
Stranger Things,66732,tv_episode,2,7,fi,FI,Finnish,Seitsemäs luku: Kadonnut sisko,Yhdentoista näyt johtavat hänet väkivaltaisten hylkiöiden ja hämärän menneisyyden omaavan vihaisen tytön luokse.
Stranger Things,66732,tv_episode,2,7,fa,IR,Persian,,
Stranger Things,66732,tv_episode,2,7,ar,SA,Arabic,الفصل 7: الأخت المفقودة,"تجذب رؤًى خارقة للطبيعة ""إيليفن"" إلى جماعة من المنبوذين العنيفين وفتاة غاضبة ذات ماضٍ مُبهم."
Stranger Things,66732,tv_episode,2,7,vi,VN,Vietnamese,Tập bảy: Người chị mất tích,Các hình ảnh ngoại cảm đưa Eleven tới gặp một nhóm những kẻ hung tợn bị ruồng bỏ và một cô gái giận dữ mang quá khứ đen tối.
Stranger Things,66732,tv_episode,2,7,ja,JP,Japanese,第7章 姉妹の契り,"""見る力""を使って真実をたどるイレブンは、復讐心に燃える1人の少女と出会う。やがて、彼女が率いる、はみ出し者集団と行動を共にし始めるが…。"
Stranger Things,66732,tv_episode,2,7,th,TH,Thai,บทที่ 7: พี่สาวที่หายไป,ภาพทางจิตสุดประหลาดที่ตนเห็นทำให้อีเลเว่นตัดสินใจเข้าร่วมกับกลุ่มกบฏสังคมที่ชอบใช้ความรุนแรงและหญิงสาวขี้โมโหคนหนึ่งซึ่งมาพร้อมกับอดีตที่คลุมเครือ
Stranger Things,66732,tv_episode,2,7,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,2,7,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,2,7,ar,AE,Arabic,الفصل 7: الأخت المفقودة,"تجذب رؤًى خارقة للطبيعة ""إيليفن"" إلى جماعة من المنبوذين العنيفين وفتاة غاضبة ذات ماضٍ مُبهم."
Stranger Things,66732,tv_episode,2,7,eu,ES,Basque,Zazpigarren kapitulua: Arreba galdua,Ikuspegi paranormalek Eleven iragan iluneko baztertutako talde bortitz batera eta neska amorratu batera eramaten dute.
Stranger Things,66732,tv_episode,2,7,so,SO,Somali,,
Stranger Things,66732,tv_episode,2,7,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,2,7,nl,BE,Dutch,Hoofdstuk 7: The Lost Sister,Door bovennatuurlijke visioenen komt Elf in contact met een groep gewelddadige verschoppelingen en een boos meisje met een duister verleden.
Stranger Things,66732,tv_episode,2,7,zh,HK,Mandarin,第 7 章：失落的姐妹,超自然異象促使伊萊雯接觸一群暴力的邊緣人，以及一名擁有晦暗過去且憤怒的女孩。
Stranger Things,66732,tv_episode,2,7,zh,SG,Mandarin,第七集：失踪的姐妹,异能幻象让十一接触到一群边缘暴徒，以及一个有着黑暗过去的愤怒女孩。
Stranger Things,66732,tv_episode,2,7,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,2,7,hi,IN,Hindi,चैप्टर सात: बिछड़ी हुई बहन,"साइकिक विज़न, इलेवन को धुंधले अतीत वाली एक गुस्सैल लड़की और खूंखार निर्वासितों के एक बैंड की तरफ ले जाते हैं."
Stranger Things,66732,tv_episode,2,7,ms,MY,Malay,Babak Tujuh: Saudara yang Hilang,Visi psikik membawa Eleven kepada sekumpulan orang terpinggir yang ganas dan seorang gadis pemarah dengan masa silam yang mencurigakan.
Stranger Things,66732,tv_episode,2,7,tl,PH,Tagalog,Chapter Seven: Ang Nawalay na Kapatid,"Dahil sa psychic visions, napasama si Eleven sa grupo ng mararahas na kabataan at isang magagaliting babae na may misteryosong nakaraan."
Stranger Things,66732,tv_episode,2,7,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,2,7,de,AT,German,,
