titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,2,1,sl,SI,Slovenian,,
Severance,95396,tv_episode,2,1,ar,AE,Arabic,"مرحباً يا سيدة ""كوبيل""","""مارك"" يعود إلى العمل تحت ظروف مختلفة. وانكشاف أسرار من عالم الذوات الخارجية."
Severance,95396,tv_episode,2,1,fr,CA,French,"Bonjour, Mme Cobel","De retour au bureau, Mark fait face à une nouvelle réalité. Des secrets du monde extérieur sont révélés."
Severance,95396,tv_episode,2,1,hi,IN,Hindi,"हैलो, मिस कोबेल",मार्क काम पर वापस आता है तो हालात बदले हुए पाता है। आउटी दुनिया के राज़ सबके सामने उजागर होते हैं।
Severance,95396,tv_episode,2,1,id,ID,Indonesian,"Halo, Nn. Cobel",Mark kembali bekerja dalam situasi yang berbeda. Rahasia dari dunia Outie terungkap.
Severance,95396,tv_episode,2,1,no,NO,Norwegian,"Hello, Ms. Cobel",Mark kommer tilbake på jobb under andre omstendigheter. Hemmeligheter fra ute-verdenen kommer frem i lyset.
Severance,95396,tv_episode,2,1,pt,PT,Portuguese,"Olá, Sra. Cobel",Mark regressa ao trabalho em circunstâncias diferentes. Segredos do mundo externo vêm à tona.
Severance,95396,tv_episode,2,1,sk,SK,Slovak,"Dobrý deň, pani Cobelová",Mark sa vráti do práce za zvláštnych okolností. Na svetlo vyjdú tajomstvá z vonkajšieho sveta.
Severance,95396,tv_episode,2,1,et,EE,Estonian,,
Severance,95396,tv_episode,2,1,ro,RO,Romanian,"Bună ziua, doamnă Cobel",Mark se întoarce la serviciu în circumstanțe diferite. Secrete din lumea Outie ies la iveală.
Severance,95396,tv_episode,2,1,hr,HR,Croatian,,
Severance,95396,tv_episode,2,1,ka,GE,Georgian,,
