titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,3,5,cs,CZ,Czech,Kapitola pátá: Armáda,Na staré farmě a hluboko pod obchodním centrem Starcourt číhají podivná překvapení. A Mozkožrout zatím nabírá na síle.
Stranger Things,66732,tv_episode,3,5,it,IT,Italian,Capitolo cinque: L'esercito del Mind Flayer,"Strane sorprese si nascondono in una vecchia fattoria e sotto il centro commerciale Starcourt. Nel frattempo, il Mind Flayer si rafforza sempre di più."
Stranger Things,66732,tv_episode,3,5,da,DK,Danish,Kap. 5: Mind-flayers hær,Underlige overraskelser lurer på en gammel gård og dybt nede under Starcourt Centret. Imens samler mind-flayer styrke.
Stranger Things,66732,tv_episode,3,5,hu,HU,Hungarian,Ötödik fejezet: A megnyúzott,Hátborzongató meglepetések rejtőznek egy régi farmházban és a Starcourt pláza alatt a mélyben. Eközben az Elmenyúzó erőt gyűjt.
Stranger Things,66732,tv_episode,3,5,uk,UA,Ukrainian,Глава 5. Носії,Несподівані таємниці ховаються в старому фермерському будинку й під торговим центром «Старкорт». Тим часом Мозкожер набирає сили.
Stranger Things,66732,tv_episode,3,5,id,ID,Indonesian,Bab Lima: Pasukan Flayer,"Kejutan misterius tersembunyi di dalam sebuah peternakan tua dan jauh di bawah Starcourt Mall. Sementara itu, Mind Flayer sedang mengumpulkan kekuatan."
Stranger Things,66732,tv_episode,3,5,el,GR,Greek,Κεφάλαιο Πέμπτο: Επιδρομή,"Μια παλιά αγροικία κρύβει ανεξήγητες εκπλήξεις. Το ίδιο και το εμπορικό. Παράλληλα, ο Νοοβόρος γίνεται ολοένα και πιο δυνατός."
Stranger Things,66732,tv_episode,3,5,he,IL,Hebrew,פרק 5: המוצלפים,"הפתעות מוזרות מחכות בבית חווה ישן ועמוק מתחת לקניון סטארקורט. בינתיים, מצליף המוח הולך ומתחזק."
Stranger Things,66732,tv_episode,3,5,zh,TW,Mandarin,第 5 章：奪心,意想不到的詭異事件正在一座舊農場內醞釀，同時亦深藏在星城購物中心下方。與此同時，奪心魔正蓄勢待發。
Stranger Things,66732,tv_episode,3,5,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,3,5,sk,SK,Slovak,Kapitola piata: Armáda,Na starej farme a hlboko pod obchodným centrom Starcourt sa skrýva čudesné prekvapenie. Mind Flayer zatiaľ naberá na sile.
Stranger Things,66732,tv_episode,3,5,tr,TR,Turkish,Ordu,Eski bir çiftlik evinin içinde ve Starcourt Alışveriş Merkezi'nin derinliklerinde tuhaf sürprizler pusuda bekler. Bu arada Zihin Hırsızı güç toplamaktadır.
Stranger Things,66732,tv_episode,3,5,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,3,5,es,MX,Spanish,Capítulo cinco: El ejército del Azotamentes,Extrañas sorpresas acechan en una vieja casa y en las profundidades del centro comercial Starcourt. Y el Azotamentes cada vez es más fuerte.
Stranger Things,66732,tv_episode,3,5,nl,NL,Dutch,Hoofdstuk 5: The Flayed,In een oude boerderij en diep onder de Starcourt Mall wachten vreemde verrassingen. Ondertussen is de mind flayer kracht aan het verzamelen.
Stranger Things,66732,tv_episode,3,5,pt,PT,Portuguese,Capítulo cinco: O exército,"Uma casa de campo velha e o centro comercial Starcourt escondem estranhas surpresas. Entretanto, o Devorador de Mentes está a tornar-se cada vez mais forte."
Stranger Things,66732,tv_episode,3,5,hr,HR,Croatian,Peto poglavlje: Oteti,"Čudna iznenađenja vrebaju u staroj seoskoj kući i duboko ispod Starcourt Malla. U međuvremenu, Otimač umova prikuplja snagu."
Stranger Things,66732,tv_episode,3,5,ro,RO,Romanian,Capitolul cinci: Armata,O veche fermă și cotloanele subterane ale mallului Starcourt ascund mistere bizare. Stăpânul minții își recapătă puterile.
Stranger Things,66732,tv_episode,3,5,fr,CA,French,Chapitre cinq : L'armada,"Des surprises étranges se cachent dans une vieille ferme et dans les profondeurs sous Starcourt. Pendant ce temps, le Flagelleur mental rassemble ses forces."
Stranger Things,66732,tv_episode,3,5,bg,BG,Bulgarian,Глава 5: Обладаните,
Stranger Things,66732,tv_episode,3,5,no,NO,Norwegian,Kapittel fem: Hjernesugerens armé,"Merkelige overraskelser lusker rundt i et gammelt gårdshus og langt under Starcourt senteret, og hjernesugeren samler krefter."
Stranger Things,66732,tv_episode,3,5,fi,FI,Finnish,Viides luku: Nyljetyt,"Vanhan maalaistalon uumenissa ja syvällä ostoskeskuksen alla piilee outoja yllätyksiä, ja mielennylkijä alkaa voimistua."
Stranger Things,66732,tv_episode,3,5,ko,KR,Korean,감염자들,오래된 농가와 쇼핑몰 지하의 비밀. 호킨스 이곳저곳에 음모가 숨어있다. 흩어진 단서들을 따라 마인드 플레이어를 추적하는 일레븐과 친구들. 그가 힘을 모으고 있다.
Stranger Things,66732,tv_episode,3,5,fa,IR,Persian,,
Stranger Things,66732,tv_episode,3,5,ar,SA,Arabic,فصل 5: الجيش,"تقبع مفاجآت عجيبة داخل مزرعة قديمة وتحت مركز ""ستاركورت"" التجاري. وفي نفس الوقت، يستجمع ""سالخ العقول"" قوته."
Stranger Things,66732,tv_episode,3,5,vi,VN,Vietnamese,Tập năm: Đội quân của Quỷ tâm linh,"Những điều ngạc nhiên kỳ lạ ẩn khuất trong một nông trại cũ, và sâu phía dưới trung tâm thương mại Starcourt. Trong lúc đó, con quỷ tâm linh đang thu thập sức mạnh."
Stranger Things,66732,tv_episode,3,5,ja,JP,Japanese,第5章 ザ・フレイド,古びた農家とスターコート・モールの地下深くに不気味な秘密が潜んでいることが少しずつ明らかになり、マインド・フレイヤーはますます力を蓄えていく。
Stranger Things,66732,tv_episode,3,5,th,TH,Thai,บทที่ 5: การเปิดโปง,เกิดเรื่องประหลาดสุดพิศวงขึ้นในบ้านไร่หลังเก่าและลึกลงไปใต้ห้างสตาร์คอร์ท ขณะเดียวกันจอมเปิดโปงกำลังรวบรวมพลังความแข็งแกร่ง
Stranger Things,66732,tv_episode,3,5,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,3,5,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,3,5,ar,AE,Arabic,فصل 5: الجيش,"تقبع مفاجآت عجيبة داخل مزرعة قديمة وتحت مركز ""ستاركورت"" التجاري. وفي نفس الوقت، يستجمع ""سالخ العقول"" قوته."
Stranger Things,66732,tv_episode,3,5,eu,ES,Basque,Bostgarren kapitulua: Azotamontearen armada,Ezusteko bitxiak etxe zahar batean eta Starcourt zentro komertzialean daude. Eta Mind Lasher gero eta indartsuagoa da.
Stranger Things,66732,tv_episode,3,5,so,SO,Somali,,
Stranger Things,66732,tv_episode,3,5,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,3,5,nl,BE,Dutch,Hoofdstuk 5: The Flayed,In een oude boerderij en diep onder de Starcourt Mall wachten vreemde verrassingen. Ondertussen is de mind flayer kracht aan het verzamelen.
Stranger Things,66732,tv_episode,3,5,zh,HK,Mandarin,第 5 章：奪心,意想不到的詭異事件正在一座舊農場內醞釀，同時亦深藏在星城購物中心下方。與此同時，奪心魔正蓄勢待發。
Stranger Things,66732,tv_episode,3,5,zh,SG,Mandarin,第五集：被夺者,旧农场内和星庭商场下方藏着奇怪的意外情况。另一方面，夺心魔正在积蓄力量。
Stranger Things,66732,tv_episode,3,5,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,3,5,hi,IN,Hindi,चैप्टर पांच: द फ़्लेड,"स्टारकोर्ट मॉल के नीचे गहराई में और पुराने फार्महाउस के अंदर अजीबो-गरीब अजूबे फ़िराक में हैं. इस बीच, माइंड फ़्लेयर ताकत बटोर रहा है."
Stranger Things,66732,tv_episode,3,5,ms,MY,Malay,Babak Lima: Yang Dikuasai,"Kejutan aneh menanti di dalam rumah ladang usang dan jauh di bawah Pusat Membeli-belah Starcourt. Manakala, Penguasa Minda sedang mengumpul kekuatan."
Stranger Things,66732,tv_episode,3,5,tl,PH,Tagalog,Chapter Five: Ang Flayed,May mga kakaibang sorpresa sa isang lumang farmhouse at sa ilalim ng Starcourt Mall. Nag-iipon naman ng lakas ang Mind Flayer.
Stranger Things,66732,tv_episode,3,5,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,3,5,de,AT,German,,
