titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,3,6,ja,JP,Japanese,第6章 多数からひとつへ,ロシア人の計画を暴露するアレクセイ。エルはビリーがどこにいたのかを突き止め、ダスティンとエリカが決死の救出作戦を実行する。
Stranger Things,66732,tv_episode,3,6,th,TH,Thai,บทที่ 6: หลากหลายเป็นหนึ่งเดียว,ดร.อเล็กซี่เผยว่าฝ่ายรัสเซียกำลังสร้างอะไร ขณะที่อีเลเว่นเห็นว่าบิลลี่อยู่ที่ไหน ส่วนดัสตินกับเอริก้าต้องทำภารกิจเสี่ยงตาย
Stranger Things,66732,tv_episode,3,6,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,3,6,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,3,6,ar,AE,Arabic,فصل 6: في عيد الاستقلال,"يكشف الدكتور ""أليكسي"" عمّا كان الرّوس يُشيّدونه، وترى ""إيليفن"" مكان ""بيلي""، وينفّذ ""داستن"" و""إريكا"" عملية إنقاذ جريئة."
Stranger Things,66732,tv_episode,3,6,eu,ES,Basque,Seigarren kapitulua: Pluribus unum-a,Alexei medikuak errusiarrak eraikitzen ari direla erakusten du eta Hamaikak Billy non egon den deskubrituko du. Dustinek eta Ericak oso erreskate operazio ausarta egiten dute.
Stranger Things,66732,tv_episode,3,6,so,SO,Somali,,
Stranger Things,66732,tv_episode,3,6,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,3,6,nl,BE,Dutch,Hoofdstuk 6: E Pluribus Unum,Dokter Alexei onthult wat de Russen hebben gebouwd en Elf ziet waar Billy is geweest. Dustin en Erica ondernemen een gedurfde reddingsactie.
Stranger Things,66732,tv_episode,3,6,zh,HK,Mandarin,第 6 章：合眾為一,艾利斯博士揭露了俄國人建造工程的目的。伊萊雯查出比利的下落。達斯汀與愛瑞卡策畫了一場大膽的救援行動。
Stranger Things,66732,tv_episode,3,6,zh,SG,Mandarin,第六集：合众为一,阿列克谢博士揭示了俄国人在造什么。十一看到了比利到过的地方。达斯汀和艾瑞卡策划了一场大胆的营救行动。
Stranger Things,66732,tv_episode,3,6,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,3,6,hi,IN,Hindi,चैप्टर छह: अनेक में एक,"डॉ. ऐलेक्सी बताते हैं कि रशियन लोग क्या बना रहे हैं, और इलेवन देखती है कि बिली कहां है. डस्टिन और एरिका जांबाज़ी के साथ बचाव करते हैं."
Stranger Things,66732,tv_episode,3,6,ms,MY,Malay,Babak Enam: E Pluribus Unum,Dr. Alexei mendedahkan perkara yang orang Rusia sedang bina dan Eleven melihat tempat yang dikunjungi Billy. Dustin dan Erica melaksanakan penyelamatan yang berani.
Stranger Things,66732,tv_episode,3,6,tl,PH,Tagalog,Chapter Six: E Pluribus Unum,"Ibinunyag ni Dr. Alexei kung ano ang itinatayo ng Russians, at nakita ni Eleven kung saan nagpunta si Billy. Mapanganib ang isinagawang pagliligtas nina Dustin at Erica."
Stranger Things,66732,tv_episode,3,6,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,3,6,de,AT,German,,
