titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,4,4,fr,FR,French,Chapitre quatre : Cher Billy,"Max court un grave danger… et manque de temps. Un patient de l'hôpital psychiatrique de Pennhurst reçoit des visiteuses. En Russie, Hopper fait du mieux qu'il peut."
Stranger Things,66732,tv_episode,4,4,fr,CA,French,Chapitre quatre : Cher Billy,"Max est en grand danger... et le temps presse. Un patient de l'asile de Pennhurst a de la visite. Ailleurs, en Russie, Hopper déploie de grands efforts."
Stranger Things,66732,tv_episode,4,4,he,IL,Hebrew,פרק 4: בילי היקר,"מקס נמצאת בסכנה גדולה… והזמן שלה הולך ואוזל. מטופל במוסד פנהרסט לחולי נפש זוכה לביקור. ברוסיה, הופר עובד במרץ."
Stranger Things,66732,tv_episode,4,4,hr,HR,Croatian,Četvrto poglavlje: Dragi Billy,Max je u teškoj opasnosti... i ponestaje joj vremena. Pacijent u bolnici Pennhurst primi posjet. Hopper naporno radi u Rusiji.
Stranger Things,66732,tv_episode,4,4,hu,HU,Hungarian,Negyedik fejezet: Drága Billy!,Max komoly veszélyben van... és lassan kifut az időből. A Pennhurst elmegyógyintézet egyik betegéhez látogatók érkeznek. Oroszországban Hopper keményen dolgozik.
Stranger Things,66732,tv_episode,4,4,id,ID,Indonesian,Bab Empat: Billy Sayang,"Max berada dalam bahaya besar dan kehabisan waktu. Seorang pasien di Rumah Sakit Jiwa Pennhurst didatangi pengunjung. Sementara itu, di Rusia, Hopper bekerja keras."
Stranger Things,66732,tv_episode,4,4,it,IT,Italian,Capitolo quattro: Caro Billy,"Max è in grave pericolo… e il tempo a sua disposizione sta per scadere. Un paziente del Pennhurst riceve visite. Nel frattempo, Hopper lavora senza sosta in Russia."
Stranger Things,66732,tv_episode,4,4,ja,JP,Japanese,第4章 親愛なるビリー,大きな脅威に追い詰められていくマックス。患者との面会を求めて、ペンハースト病院に訪問者がやって来る。ロシアで決死の計画を実行するホッパー。
Stranger Things,66732,tv_episode,4,4,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,4,4,ko,KR,Korean,빌리에게,"시간이 속절없이 흘러가는 상황. 맥스가 심각한 위험에 처한다. 펜허스트 정신병원의 환자에게 방문객이 찾아오고, 러시아 어딘가에 있는 호퍼는 무언가에 사력을 쏟는다."
Stranger Things,66732,tv_episode,4,4,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,4,4,nl,NL,Dutch,Hoofdstuk vier: Dear Billy,Max loopt groot gevaar en heeft bijna geen tijd meer. Een patiënt in Pennhurst krijgt bezoek. In Rusland is Hopper hard aan het werk.
Stranger Things,66732,tv_episode,4,4,no,NO,Norwegian,Kapittel fire: Kjære Billy,Max er i stor fare – og holder på å slippe opp for tid. En pasient ved Pennhurst asyl får besøk. I Russland arbeider Hopper hardt.
Stranger Things,66732,tv_episode,4,4,pl,PL,Polish,Rozdział czwarty: Drogi Billy,Max jest w śmiertelnym niebezpieczeństwie i kończy się jej czas. Pewien pacjent z zakładu w Pennhurst ma gości. Tymczasem w Rosji Hopper ciężko pracuje.
Stranger Things,66732,tv_episode,4,4,pt,BR,Portuguese,Capítulo quatro: Querido Billy,"Max está em perigo e o tempo está se esgotando. Um paciente do hospital Pennhurst recebe visitas. Na Rússia, Hopper vai à luta."
Stranger Things,66732,tv_episode,4,4,pt,PT,Portuguese,Capítulo quatro: Caro Billy,"O tempo urge para Max, que se encontra em perigo. No Asilo de Pennhurst, um paciente recebe visitas. Por sua vez, Hopper trabalha duramente na Rússia."
Stranger Things,66732,tv_episode,4,4,ro,RO,Romanian,Capitolul patru: Dragă Billy,"Max este în pericol mortal, dar și în criză de timp. Un pacient de la azilul Pennhurst primește vizitatori. În Rusia, Hopper depune mari eforturi."
Stranger Things,66732,tv_episode,4,4,ru,RU,Russian,Четвертая глава. Дорогой Билли,"Макс угрожает смертельная опасность, и время играет против нее. К пациенту Пеннхерста приходят посетители. Тем временем в России Хоппер работает не покладая рук."
Stranger Things,66732,tv_episode,4,4,sk,SK,Slovak,Kapitola štvrtá: Drahý Billy,"Max je v smrteľnom nebezpečenstve a dochádza jej čas. Jeden z pacientov liečebne Pennhurst má návštevu. Hopper sa v Rusku činí, až sa z neho dymí."
Stranger Things,66732,tv_episode,4,4,so,SO,Somali,,
Stranger Things,66732,tv_episode,4,4,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,4,4,sv,SE,Swedish,Del fyra: Kära Billy,"Max är i fara … och börjar få ont om tid. En patient på mentalsjukhuset Pennhurst får besökare, medan Hopper sliter ont i Ryssland."
Stranger Things,66732,tv_episode,4,4,th,TH,Thai,บทที่ 4: ถึงบิลลี่,แม็กซ์ตกอยู่ในอันตรายครั้งร้ายแรง และเหลือเวลาไม่มากนัก และมีคนมาเยี่ยมคนไข้รายหนึ่งในรพ.จิตเวชเพ็นน์เฮิร์ส ส่วนฮ็อปเปอร์เจอศึกหนักที่รัสเซีย
Stranger Things,66732,tv_episode,4,4,tr,TR,Turkish,4. Bölüm: Sevgili Billy,Max büyük tehlikededir ve zaman tükenmektedir. Pennhurst'deki bir hastanın ziyaretçileri vardır. Hopper ise Rusya'da sıkı bir çalışma içindedir.
Stranger Things,66732,tv_episode,4,4,uk,UA,Ukrainian,Глава 4. Любий Біллі,Макс опиняється у смертельній небезпеці… і в неї закінчується час. Пацієнт приймає відвідувачів у лікарні Пеннгерст. Десь у Росії Гоппер завзято береться до справи.
Stranger Things,66732,tv_episode,4,4,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,4,4,vi,VN,Vietnamese,Tập bốn: Billy thân mến,"Max gặp nguy hiểm chết người... và dần hết thời gian. Một bệnh nhân ở viện tâm thần Pennhurst có khách viếng thăm. Tại một nơi khác ở Nga, Hopper đang làm việc chăm chỉ."
Stranger Things,66732,tv_episode,4,4,zh,CN,Mandarin,亲爱的比利,麦克斯处境甚危，且时日无多。在宾赫斯特精神病院，有人探视一名患者。在俄罗斯，霍珀奋力拼搏。
Stranger Things,66732,tv_episode,4,4,zh,TW,Mandarin,第 4 章：親愛的比利,麥克絲陷入險境，情勢迫在眉睫。有人來潘赫斯特精神病院探訪某位病患。遠在俄羅斯的哈普賣力勞動。
Stranger Things,66732,tv_episode,4,4,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,4,4,nl,BE,Dutch,Aflevering 4 : Dear Billy,"Max verkeert in groot gevaar – en haar tijd dringt. Een patiënt in Pennhurst Asylum krijgt bezoek. Elders, in Rusland, is Hopper hard aan het werk."
Stranger Things,66732,tv_episode,4,4,zh,HK,Mandarin,第 4 章：親愛的比利,麥克絲陷入險境，情勢迫在眉睫。有人來潘赫斯特精神病院探訪某位病患。遠在俄羅斯的哈普賣力勞動。
Stranger Things,66732,tv_episode,4,4,zh,SG,Mandarin,第四集：亲爱的比利,麦克斯处境甚危，且时日无多。在宾赫斯特精神病院，有人探视一名患者。在俄罗斯，霍珀奋力拼搏。
Stranger Things,66732,tv_episode,4,4,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,4,4,hi,IN,Hindi,चैप्टर चार: प्यारे बिली,"मैक्स पर गंभीर खतरा मंडरा रहा है... और उसके पास समय कम है. पेनहर्स्ट अस्पताल में एक मरीज़ से कोई मिलने आता है. दूर कहीं रशिया में, हॉपर अपने काम में भिड़ा हुआ है."
Stranger Things,66732,tv_episode,4,4,ms,MY,Malay,Babak Empat: Buat Billy,"Max berada dalam bahaya... dan kesuntukan masa. Seorang pesakit di hospital mental Pennhurst didatangi pelawat. Di Rusia, Hopper berusaha dengan gigih."
Stranger Things,66732,tv_episode,4,4,tl,PH,Tagalog,Chapter Four: Dear Billy,"Nasa matinding panganib si Max... at nauubos na ang oras. May mga bisita ang isang pasyente sa Pennhurst asylum. Sa Russia, mabigat ang trabaho ni Hopper."
Stranger Things,66732,tv_episode,4,4,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,4,4,de,AT,German,,
