titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,4,5,es,MX,Spanish,El proyecto Nina,"Owens lleva a Ce a Nevada, donde se ve forzada a afrontar su pasado. Los chicos de Hawkins registran una casa derruida en busca de pistas. Vecna se cobra otra víctima."
Stranger Things,66732,tv_episode,4,5,eu,ES,Basque,,
Stranger Things,66732,tv_episode,4,5,fa,IR,Persian,,
Stranger Things,66732,tv_episode,4,5,fi,FI,Finnish,Viides luku: Nina-projekti,"Owens vie Elin Nevadaan, missä tämä joutuu kohtaamaan menneisyytensä. Hawkinsin nuoret etsivät johtolankoja rapistuvasta talosta. Vecna nappaa uuden uhrin."
Stranger Things,66732,tv_episode,4,5,fr,FR,French,"Chapitre cinq : Projet ""Nina""","Dans le Nevada avec le Dr. Owens, Elfe est contrainte d'affronter son passé. La bande d'Hawkins fouille une maison à la recherche d'indices. Vecna fait encore une victime."
Stranger Things,66732,tv_episode,4,5,fr,CA,French,"Chapitre cinq : Projet ""Nina""","Owens emmène Elfe au Nevada, où elle est forcée de revivre le passé, pendant que, à Hawkins, la bande cherche des indices dans une maison. Vecna fait une autre victime."
Stranger Things,66732,tv_episode,4,5,he,IL,Hebrew,פרק 5: פרויקט נינה,"אוונס לוקח את אל לנבאדה, והיא נאלצת להתמודד עם עברה. ילדי הוקינס מחפשים רמזים בבית מט לנפול, ווקנה גובה קורבן נוסף."
Stranger Things,66732,tv_episode,4,5,hr,HR,Croatian,Peto poglavlje: Projekt Nina,Owens odvede Je u Nevadu da se suoči sa svojom prošlošću. Klinci u Hawkinsu traže tragove u ruševnoj kući. Vecna odnese još jednu žrtvu.
Stranger Things,66732,tv_episode,4,5,hu,HU,Hungarian,Ötödik fejezet: A Nina-projekt,"Owens Nevadába viszi Tizit, ahol a lány kénytelen szembenézni a múltjával. A hawkinsi fiatalok egy omladozó házban keresnek nyomokat. Vecna újabb áldozatot követel."
Stranger Things,66732,tv_episode,4,5,id,ID,Indonesian,Bab Lima: Proyek Nina,"Owens membawa El ke Nevada, tempat El dipaksa menghadapi masa lalunya. Sementara itu, anak-anak Hawkins mencari petunjuk di rumah reyot. Vecna membunuh lagi."
Stranger Things,66732,tv_episode,4,5,it,IT,Italian,Capitolo cinque: Il progetto Nina,"Owens porta Undi in Nevada dove è costretta ad affrontare il proprio passato, mentre i ragazzi di Hawkins cercano indizi in una casa diroccata. Vecna fa un'altra vittima."
Stranger Things,66732,tv_episode,4,5,ja,JP,Japanese,第5章 ニーナ計画,オーエンズに連れられネバダに到着したエルは、過去を突きつけられる。廃屋で手がかりを探すホーキンスの子供たち。ヴェクナが新たな犠牲者を出す。
Stranger Things,66732,tv_episode,4,5,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,4,5,ko,KR,Korean,니나 프로젝트,"엘을 네바다로 데려간 오언스 박사. 그곳에서 엘은 과거와 다시 마주한다. 그 사이, 단서를 찾아 폐가를 뒤지는 호킨스 팀. 베크나는 또 한 명의 희생자를 만든다."
Stranger Things,66732,tv_episode,4,5,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,4,5,nl,NL,Dutch,Hoofdstuk vijf: The Nina Project,"Owens neemt El mee naar Nevada, waar ze haar verleden onder ogen moet zien. De kinderen speuren naar aanwijzingen in een vervallen huis. Vecna maakt nog een slachtoffer."
Stranger Things,66732,tv_episode,4,5,no,NO,Norwegian,Kapittel fem: Prosjekt Nina,"Owens tar El med til Nevada, der hun må konfrontere fortiden. Hawkins-gjengen gjennomsøker et forfallent hus på jakt etter ledetråder. Vecna tar et nytt offer."
Stranger Things,66732,tv_episode,4,5,pl,PL,Polish,Rozdział piąty: Projekt Nina,"Owens zabiera Jedenastkę do Nevady, gdzie dziewczyna musi przypomnieć sobie przeszłość. Ekipa z Hawkins szuka wskazówek w sypiącym się domu. Vecna znów atakuje."
Stranger Things,66732,tv_episode,4,5,pt,BR,Portuguese,Capítulo cinco: Projeto Nina,"Owens leva On para Nevada, onde ela é obrigada a encarar o passado. Em Hawkins, a turma vasculha uma casa em ruínas atrás de pistas. Vecna faz mais uma vítima."
Stranger Things,66732,tv_episode,4,5,pt,PT,Portuguese,Capítulo cinco: O projeto Nina,"Owens leva Onze para o Nevada, onde a jovem é obrigada a confrontar o seu passado. Em Hawkins, os miúdos procuram pistas numa casa degradada. Vecna faz mais uma vítima."
Stranger Things,66732,tv_episode,4,5,ro,RO,Romanian,Capitolul cinci: Proiectul Nina,"Owens o duce pe Unșpe în Nevada, unde aceasta e nevoită să-și înfrunte trecutul. Copiii din Hawkins caută atent indicii într-o casă în ruină. Vecna face o nouă victimă."
Stranger Things,66732,tv_episode,4,5,ru,RU,Russian,Пятая глава. Проект «Нина»,"Оуэнс отвозит Оди в Неваду, где она вынуждена встретиться лицом к лицу с прошлым. Ребята из Хоукинса обыскивают осыпающийся дом в поисках зацепок. У Векны новая жертва."
Stranger Things,66732,tv_episode,4,5,sk,SK,Slovak,Kapitola piata: Projekt Nina,"Jedenástka mieri s Owensom do Nevady, kde musí čeliť vlastnej minulosti. Partia z Hawkinsu hľadá stopy v schátranom dome a Vecna ​​má ďalšiu obeť."
Stranger Things,66732,tv_episode,4,5,so,SO,Somali,,
Stranger Things,66732,tv_episode,4,5,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,4,5,sv,SE,Swedish,Del fem: Projekt Nina,Owens tar El till Nevada där hon tvingas konfrontera sitt förflutna. Samtidigt letar Hawkins-gänget efter ledtrådar i ett gammalt hus och Vecna skördar ännu ett offer.
Stranger Things,66732,tv_episode,4,5,th,TH,Thai,บทที่ 5: นีน่าโปรเจกต์,ระหว่างที่โอเว่นส์พาแอลไปเนวาดา ซึ่งทำให้เธอต้องจำใจเผชิญหน้ากับอดีต แก๊งเด็กฮอว์กินส์ได้บุกเข้าไปค้นหาเบาะแสในบ้านร้าง ส่วนเว็คนาเล่นงานเหยื่ออีกราย
Stranger Things,66732,tv_episode,4,5,tr,TR,Turkish,5. Bölüm: Nina Projesi,"Hawkins'teki çocuklar yıkık dökük bir evde ipucu ararken Owens tarafından Nevada'ya götürülen El, geçmişiyle yüzleşmek zorunda kalır. Birisi daha Vecna'ya kurban gider."
Stranger Things,66732,tv_episode,4,5,uk,UA,Ukrainian,Глава 5. Проєкт «Ніна»,"Овенс відвозить Од до Невади, де вона змушена зіткнутися зі своїм минулим. Діти Гокінса нишпорять руїнами будинку в пошуках зачіпок. Векна забирає ще одну жертву."
Stranger Things,66732,tv_episode,4,5,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,4,5,vi,VN,Vietnamese,Tập năm: Dự án Nina,"Owens đưa El tới Nevada, nơi cô buộc phải đối mặt với quá khứ của mình. Nhóm Hawkins lục tung một ngôi nhà đổ nát để tìm manh mối. Vecna ra tay với một nạn nhân khác."
Stranger Things,66732,tv_episode,4,5,zh,CN,Mandarin,妮娜计划,欧文斯将艾尔带到内华达州。在那里，艾尔被迫面对自己的过去，而霍金斯的孩子们在一座破败的房子里寻找线索。又有一人沦为维克那的受害者。
Stranger Things,66732,tv_episode,4,5,zh,TW,Mandarin,第 5 章：妮娜計畫,歐文斯帶小伊去內華達州，到了那裡，她不得不面對過去。與此同時，霍金斯的孩子們在一棟破屋裡搜查線索。威可那又逮住了另一個受害者。
Stranger Things,66732,tv_episode,4,5,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,4,5,nl,BE,Dutch,Aflevering 5 : The Nina Project,"Owens neemt El mee naar Nevada, waar ze gedwongen wordt haar verleden onder ogen te zien. De kinderen van Hawkins doorzoeken een vervallen huis op zoek naar aanwijzingen. Vecna ​​eist nog een slachtoffer."
Stranger Things,66732,tv_episode,4,5,zh,HK,Mandarin,第 5 章：妮娜計畫,歐文斯帶小伊去內華達州，到了那裡，她不得不面對過去。與此同時，霍金斯的孩子們在一棟破屋裡搜查線索。威可那又逮住了另一個受害者。
Stranger Things,66732,tv_episode,4,5,zh,SG,Mandarin,第五集：妮娜计划,欧文斯将艾尔带到内华达州。在那里，艾尔被迫面对自己的过去，而霍金斯的孩子们在一座破败的房子里寻找线索。又有一人沦为维克那的受害者。
Stranger Things,66732,tv_episode,4,5,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,4,5,hi,IN,Hindi,चैप्टर पांच: नीना प्रोजेक्ट,"ओवेन्स, एल को नेवाड़ा ले जाता है, जहां उसे ज़बरदस्ती उसके अतीत से मिलवाया जाता है. वहीं हॉकिंस के बच्चे एक कमज़ोर पड़े घर में सुराग ढूंढते हैं. वेक्ना एक और शिकार करता है."
Stranger Things,66732,tv_episode,4,5,ms,MY,Malay,Babak Lima: Projek Nina,"Owens membawa El ke Nevada dan dia terpaksa menghadapi masa lalunya, manakala geng di Hawkins mencari petunjuk di rumah usang. Vecna meragut seorang lagi mangsa."
Stranger Things,66732,tv_episode,4,5,tl,PH,Tagalog,Chapter Five: Ang Nina Project,"Dinala ni Owens si El sa Nevada, at napilitang harapin ang nakaraan niya. Sinusuyod ng mga estudyante ng Hawkins ang sirang bahay para sa clue. May biktima uli si Vecna."
Stranger Things,66732,tv_episode,4,5,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,4,5,de,AT,German,,
