titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Indiana Jones and the Temple of Doom,87,movie,ko,KR,Korean,인디아나 존스: 마궁의 사원,"1935년 상해. 인디아나 존스는 클럽에서 가수 윌리스 코트의 노래를 들으며 그녀의 정부이자 상해 범죄 조직의 두목 라오치와 밀담을 나누는 중이다. 인디아나는 누루하치 황제의 위패를 압수했으나 라오의 배신으로 목숨만 부지한 채 클럽을 탈출한다. 인디아나는 이곳에서 알게 된 쇼트 라운드와 윌리를 데리고 화물 비행기를 차지만, 라오의 조직원이었던 조종사들은 연료를 버리고 탈출해버린다. 극적으로 살아남은 세 사람이 떨어진 곳은 인도. 이곳 사람들은 인디아나 일행을 하늘이 보내준 사람이라 생각하고 마을의 아이들을 잡아가고 약탈을 일삼는 이들을 처치해 달라고 하는데..."
Indiana Jones and the Temple of Doom,87,movie,pt,BR,Portuguese,Indiana Jones e o Templo da Perdição,"Em 1935, o professor, arqueólogo e aventureiro Indiana Jones tem uma nova missão: resgatar as pedras roubadas por um feiticeiro e libertar crianças escravizadas. Para tanto, enfrenta os poderes mágicos e o fanatismo de um culto que sacrifica seres humanos."
Indiana Jones and the Temple of Doom,87,movie,uk,UA,Ukrainian,Індіана Джонс і Храм долі,"Друга частина неймовірних пригод прославленого археолога і шукача пригод Індіани Джонса. На цей раз безстрашний доктор Джонс відправиться у подорож в серце Гімалаїв разом з ресторанною співачкою Уіллі Скотт і своїм вірним маленьким помічником Коротуном.  Тут, серед величних гір, археологові і його супутникам належить зіткнутися з кривавим культом, який поклоняється древній Богині Смерті – Калі. Чи стане Індіана наступним нещасним, загиблим на страшному вівтарі людських жертвопринесень, або йому, як завжди, вдасться вирватися з лап страху і розібратися з лиходіями."
Indiana Jones and the Temple of Doom,87,movie,fr,CA,French,Indiana Jones et le temple maudit,"L'archéologue Indiana Jones est obligé de fuir un cabaret de Shanghai après une négociation houleuse. En compagnie de la chanteuse Willie Scott et du petit Short Round, il se retrouve sur un glacier himalayen, dans un village dont une secte a dérobé le diamant magique et enlevé les enfants afin de les sacrifier."
Indiana Jones and the Temple of Doom,87,movie,th,TH,Thai,ขุมทรัพย์สุดขอบฟ้า 2 ถล่มวิหารเจ้าแม่กาลี,ภาคนี้เล่นกับเรื่องความเชื่อและไสยศาสตร์ รวมไปถึงลัทธิบูชายัญการผจญภัย ประเด็นต่าง ๆ ในเรื่องเช่นความเชื่อ หรือการเล่าถึงตำนานต่างๆ เป็นไปอย่างเรียบง่าย เรื่องราวตำนานในภาคนี้เป็นของฮินดู เช่น พระศิวะ เจ้าแม่กาลี ศิวลึงค์ สังฆรา ภาคแรกเรื่องหีบศักดิ์สิทธิ์ที่บรรจุบัญญัติ 10 ประการที่โมเลสนำลงมาจากยอดเขา ส่วนภาค 3 หนังก็เล่นเรื่องจอกศักดิ์สิทธิ์หรือจอกกาลิสที่พระเยซูใช้ในการเสวยพระกระยาหารมื้อสุดท้าย ซึ่งตำนานนี้ยังเกี่ยวโยงมาถึงเรื่องของสงครามครูเสดและอัศวันโต๊ะกลมอีกด้วย นอกจากนี้ก็ยังมีดารารับเชิญ Dan Aykroyd เจ้าหน้าที่สนามบินที่เดินไปคุยไปกับอินดี้
Indiana Jones and the Temple of Doom,87,movie,zh,TW,Mandarin,魔宮傳奇,本片曾獲得奧斯卡最佳特效、英國金像獎最佳特效，為哈里遜福特主演的印第安瓊斯系列， 是《法櫃奇兵》的前傳。  故事背景設定在1930年代的亞洲，這次他為了拯救數百名被邪教奴役的幼童，又再一次使出渾身解數展開他精彩的冒險考古之旅！值得一提的是，史蒂芬史匹柏和女主角凱特卡普蕭因為本片相戀而結婚。
Indiana Jones and the Temple of Doom,87,movie,fa,IR,Persian,ایندیانا جونز و معبد مرگ,بعد از اینکه «ایندیانا جونز» به هند می‌رسد، ساکنین یک دهکده از او می‌خواهند یک سنگ افسانه‌ای را پیدا کند. او درخواست آن‌ها را می‌پذیرد و ...
Indiana Jones and the Temple of Doom,87,movie,es,MX,Spanish,Indiana Jones 2: El Templo de la Perdición,"1935. Shanghai. El intrépido arqueólogo Indiana Jones, tras meterse en jaleos en un local nocturno, consigue escapar junto a una bella cantante y su joven acompañante. Tras un accidentado vuelo, los tres acaban en la India, donde intentarán ayudar a los habitantes de un pequeño poblado, cuyos niños han sido raptados."
Indiana Jones and the Temple of Doom,87,movie,lv,LV,Latvian,Indiana Džonss un Likteņa templis,
Indiana Jones and the Temple of Doom,87,movie,lt,LT,Lithuanian,Indiana Džounsas ir lemties šventykla,"Norėdamas sutvarkyti verslo reikalus su gan įtartinu žmogeliu Mao Če, kelliautojas Indiana Džounsas užsuka į Šanchajaus naktinį klubą. Jame šoka amerikietė kabareto šokėja Willie Scott, kuri labiausiai nori pagrobti prabangų mėlyną deimantą. Kyla didžiulis sąmyšis, linksmą nuotaiką pakeičia kruvinos muštynės, bet Indianos Džounso ir Willie gyvybes išgelbsti 12-os metų azijietis berniukas. Trijulė išskrenda lėktuvu, susiklosčius palinkybėm, iš jo iššoka ir atsiduria Burmos džiunglėse. Iš vietinių gyventojų atvykėliai sužino, kad apylinkėse paslaptingai dingsta maži vaikai. Indiana Džounsas pasižada surasti garsųjį Šankaros akmenį ir išgelbėti tūkstančius vaikų, kuriuos vergais yra pavertęs blogasis imperatorius Mola Ramas. Jis verčia vaikus kasinėti ir ieškoti antikinių akmenų, kuriuos turintis žmogus taps visagaliu."
Indiana Jones and the Temple of Doom,87,movie,vi,VN,Vietnamese,Indiana Jones và Ngôi Đền Chết Chóc,"May mắn thoát hiểm trong một vụ giao dịch không thành với một tay buôn đồ cổ xảo quyệt người Trung Quốc, máy bay của Tiến sĩ Indiana Jones (Harrison Ford) rơi xuống một vùng đất hẻo lánh ở Ấn Độ. Nơi đây vừa bị kẻ xấu cướp mất những viên đá thiêng, khiến cuộc sống dân chúng trở nên điêu đứng.Tiến sĩ Jones và bạn bè đồng ý giúp đỡ ngôi làng, tới cung điện của thủ tướng Chatter Lal hỏi thăm. Mặc dù anh ta không hiểu chuyện gì đã xảy ra nhưng vẫn mời họ nghỉ lại lâu đài một đêm. Tuy nhiên, chính trong đêm đó, tiến sĩ Jones phát hiện ra một hệ thống hang động ngầm dẫn đến bí mật của những vụ trẻ em mất tích và cả bí ẩn đằng sau 5 hòn đá quyền lực của Sankara. Đã đến lúc ông vào cuộc, lấy lại ..."
Indiana Jones and the Temple of Doom,87,movie,ar,SA,Arabic,,بعد وصوله إلى الهند ، طلبت قرية يائسة من إنديانا جونز العثور على حجر صوفي. يوافق - ويعثر على عبادة سرية تخطط لخطة مروعة في سراديب الموتى في قصر قديم.
Indiana Jones and the Temple of Doom,87,movie,hr,HR,Croatian,Indiana Jones i ukleti hram,"Vrijeme radnje je 1935. godina. Profesor, arheolog i legendarni junak poznat kao Indiana Jones ponovno se vraća u akciju u svojoj najnovijoj pustolovini. Ovaj put se udružuje s pjevačicom u noćnom klubu Wilhelminom ""Willie"" Scott i 12-godišnjim dječakom po imenu Short Round. Završe u malom siromašnom indijskom selu, čiji seljani vjeruju da je zao duh odveo svu njihovu djecu nakon što je ukraden sveti dragi kamen. Također otkrivaju strah i trepet koji okružuje hram pun zamki poznat kao Ukleti hram! Thuggeeji se ponovno pokušavaju uzdići vjerujući da će uz pomoć moći svih pet kamena Sankara vladati svijetom! Sada sve ovisi o Indiani, koji mora zaustaviti Thugeeje, spasiti izgubljenu djecu, osvojiti djevojku te osvojiti Ukleti hram."
Indiana Jones and the Temple of Doom,87,movie,eu,ES,Basque,Indiana Jones eta Zorigaiztoko Tenplua,"1935. Shanghai. Indiana Jones arkeologo ausartak hiriko taberna batean liskar larriak eduki ondoren, ihes egitea lortzen du bertako abeslari batekin eta honen lagun gaztearekin. Hegaldi zoro baten ondoren, Indian bukatuko dute eta bertako herrixka bateko biztanleei laguntzea erabakiko dute."
Indiana Jones and the Temple of Doom,87,movie,zh,HK,Mandarin,奪寶奇兵之魔域奇兵,1935年，考古學教授印第安納·鍾斯帶着夜總會歌女威莉和12歲的孤兒小圓在中國上海一起逃命冒險，逃脫後意外到了一個破落的英屬印度小村莊，這個小村落的所有幼童和村裏的1塊珍貴聖石都失蹤了。印第安納·鍾斯承諾協助村長尋回失蹤的珍貴聖石和兒童，來到盤踞邪惡勢力的王室宮殿，找到3塊具有神秘法力的寶石。印第安納·鍾斯他們再度展開驚險的鬥智鬥力和奪寶追逐戰，最終，在經歷了一系列驚險（比如食用野味，被強灌迷魂藥，礦車追逐等）後，終於以宮內的邪教教主 Mola Ram掉進河裏餵食鱷魚，三顆鑽石其一被奪回，以及孩子們獲救為完美結局。而鍾斯博士也在最後和威莉親吻在一塊。
Indiana Jones and the Temple of Doom,87,movie,ka,GE,Georgian,ინდიანა ჯონსი და ბედისწერის ტაძარი,ინდოეთში ჩასულ ინდიანა ჯონსს სოფლის მცხოვრებნი მისტიური ქვის დაბრუნებას სთხოვენ. ქვის კვალს ჯონსი სასტიკ საკულტო საიდუმლოს აპოვნინებს.
Indiana Jones and the Temple of Doom,87,movie,et,EE,Estonian,Indiana Jones ja hukatuse tempel,"Indiana Jones on Hong Kongis sõlmimas vahetust kohalike gangsteritega. Kuid neil pole kavatsust Indianat sealt elusalt minema lasta. Lennukiga põgenedes on ta sunnitud lennukist koos kaaslastega lahkuma. Maandudes väiksesse külla, näitab sealne hõimupealik enda rikutud küla. Pealiku väitel on neilt varastatud võlukivid, millega läksid kaasa ka külaelanike lapsed. Juhuslikult avastab Indiana küla all oleva koopa, mis viib läbi keerdkäikude vanasse kaevandusse."
Indiana Jones and the Temple of Doom,87,movie,my,MY,Burmese,,အင်ဒီယာနာဂျုန်းစ်ရဲ့ ဒုတိယမြောက် ရုပ်ရှင်ဖြစ်ပြီး action-adventure ပုံစံဖြစ်ပါတယ်။ ပထမကားမှာတော့ ပျောက်ဆုံးနေတဲ့ ဓမ္မကျမ်း သေတ္တာကိုရှာဖွေပြီးတဲ့နောက် ဒုတိယကားမှာတော့ အခိုးခံလိုက်ရတဲ့ အထွတ်အမြတ်ကျောက်တုံးကို ရှာဖွေတော့မှာပဲ ဖြစ်ပါတယ်။ ရှေး သုပညာရှင်ဒေါက်တာဂျုန်းစ်ဟာ တရုတ်လုပ်ငန်းရှင်နဲ့ အပေးအယူလုပ်ရာမှာ ပြဿနာတက်ပြီးနောက် အဆိုတော်မလေး ဝီလီ နဲ့ ကိုယ်ရံတော် တရုတ်ကလေးတစ်ယောက်နဲ့အတူ လေယာဉ်နဲ့ထွက်ပြေးခဲ့ပါတယ်။ ဒါပေမယ့် လေယာဉ်ပျက်ကျပြီး အိန္ဒိယနိုင်ငံကိုရောက်လာကာ ရွာငယ် လေး တစ်ခုက ပျောက်ဆုံးသွားတဲ့ ကျောက်တုံးကို လိုက်ရှာပေးဖို့ ဖြစ်လာပါတော့တယ်။ ဒီကားမှာရော ဘယ်လိုမြုပ်ကွက်တွေနဲ့ဘယ်လို ရှေးဟောင်းသမိုင်းကြောင်းတွေ ပါလာဦးမလဲဆိုတာကို စိတ်ဝင်တစားနဲ့ စောင့်မျှော်ကြည့်ရှုပေးကြပါဦး
Indiana Jones and the Temple of Doom,87,movie,de,AT,German,Indiana Jones und der Tempel des Todes,"Indiana Jones kehrt zurück! Nachdem er bei der Erringung eines Diamanten in einem Nachtclub in Shanghai beinahe vergiftet, erdolcht und erschossen wurde, flieht er mit einer halbhysterischen Clubsängerin und seinem jungen asiatischen Freund Short Round mit einem Flugzeug. Doch über Indien wird auch hier ein Mordversuch gegen sie ausgeführt und alle drei müssen abspringen. Sie gelangen in ein Dorf, aus dem heilige Steine und sämtliche Kinder entführt wurden. Die Spur führt zu einem Fürstenpalast im Dschungel, wo sie einem machtgierigen Jungfürsten auf die Spur kommen, der die Kinder in den Minen arbeiten läßt. Doch hinter ihm steht ein noch machtvollerer Sektenführer.."
Indiana Jones and the Temple of Doom,87,movie,sl,SI,Slovenian,Indiana Jones in tempelj smrti,"Indiana Jones v nočnem klubu spozna pevko Willie Scott. Willie z Indyjevo pomočjo komaj ubeži smrti, nato pa ju pot zanese v Indijo, kjer ju čaka velika avantura. Najti morata magični kamen, ki so ga ukradli prebivalcem neke vasice. Obeta se jima vrsta nepozabnih in napetih pustolovščin, borb za življenje in tudi romantičnih trenutkov, čeprav je sprva videti, da se Willie in Indy ne prenašata najbolje."
Indiana Jones and the Temple of Doom,87,movie,id,ID,Indonesian,,"Pada tahun 1935, Indiana Jones ditugaskan oleh penduduk desa India untuk merebut kembali batu yang dicuri dari mereka oleh sekte rahasia di bawah katakombe sebuah istana kuno."
Indiana Jones and the Temple of Doom,87,movie,hi,IN,Hindi,इंडियाना जोन्स और कपाल की सल्तनत,
