titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Raiders of the Lost Ark,85,movie,fi,FI,Finnish,Indiana Jones ja kadonneen aarteen metsästäjät,"On vuosi 1936. Seikkailuja pelkäämätön sanavalmis arkeologi Indiana Jones lähetetään etsimään liitonarkkia, jota myös vallanhimoiset natsit havittelevat. Arkki ei kuitenkaan saa päätyä saksalaisten käsiin, sillä se tekisi natsiarmeijasta voittamattoman."
Raiders of the Lost Ark,85,movie,sv,SE,Swedish,Jakten på den försvunna skatten,"Den handlingskraftige arkeologen ger sig tillsammans med sin självständiga och något svårhanterliga ex-flickvän Marion Ravenwood iväg för att finna den sägenomspunna heliga arken före nazisterna. Den halsbrytande kapplöpningen går genom Sydamerikas djungler, Kairos myllrande gator och en topphemlig ubåtsbas, och Indy tvingas utstå gift, fällor, ormar och förrädare för att nå målet. Arkens krafter släpps slutligen lösa, och Indy kämpar för att ligga steget före nazisterna."
Raiders of the Lost Ark,85,movie,tr,TR,Turkish,Indiana Jones: Kutsal Hazine Avcıları,"Amerikan Hükümeti Ark of the Conenant’ı bulması için Arkeolog Dr. Indiana Jones'u görevlendirir. Ark’ta ünlü 10 Emir’in varolduğuna ve kutsal güçler olduğuna inanılmaktadır. Üstelik Hitler’in ajanları da Ark’ın peşindedirler. Jones, eski aşkı Marion’la birlikte Nepal’den Kahire’ye kadar tuzak ve tehlikeyle dolu bir maceraya atılır."
Raiders of the Lost Ark,85,movie,pl,PL,Polish,Indiana Jones i poszukiwacze zaginionej Arki,"Dr. Indiana Jones (Harrison Ford) jest archeologiem, który łączy wykłady uniwersyteckie z ekspedycjami badawczymi. Właśnie powrócił z ostatniej, w trakcie której odniósł porażkę w rywalizacji z naukowcem pracującym dla nazistów. Nie dane jest mu zająć się nauczaniem. Otrzymuje bowiem tajne zadanie od służb specjalnych. Wyrusza do Egiptu, gdzie prawdopodobnie odkryto miejsce przechowywania Arki Przymierza. Nie może dopuścić, by święte trofeum znalazło się w rękach Niemców. Pomoże mu w tym jego dawna dziewczyna, Marion (Karen Allen)."
Raiders of the Lost Ark,85,movie,hu,HU,Hungarian,Az elveszett frigyláda fosztogatói,"Indiana Jones -régész, professzor és kalandor egy személyben- semmilyen veszélytől nem riad vissza, hogy megkaparintson egy műkincset. 1936-ban az amerikai titkosszolgálat megbízására, a kalandvágyó professzor Egyiptomba utazik, hogy a németek előtt megszerezze a Biblia legendás ereklyéjét, a frigyládát."
Raiders of the Lost Ark,85,movie,no,NO,Norwegian,Indiana Jones Og Jakten På Den Forsvunne Skatten,"Bli med den legendariske helten Indiana Jones i ett av de største filmeventyrene gjennom alle tider. Ledsaget av sin tidligere flamme, den spretne, selvstendige Marion Ravenwood, legger den berømte arkeologen med pisken og hatten ut på et spennende oppdrag som går ut på å finne den mystiske paktens ark fra bibelhistorien. Indy må finne arken før Nazistene gjør det, og han må overleve gift, feller, slager og forræderi for å lykkes."
Raiders of the Lost Ark,85,movie,da,DK,Danish,Indiana Jones og jagten på den forsvundne skat,Den berømte og berygtede arkæolog og eventyrer Dr. Indiana Jones bliver hyret af dem amerikanske regering til at finde den tabte Ark. Arken skulle efter sigende indeholde enorme okkulte kræfter og vil derfor måske være det ultimative våben i den forestående 2. Verdenskrig. Men Adolf Hitler har også hørt om arken og sender ondskabsfulde lakajer ud for at sikre sig skatten.
Raiders of the Lost Ark,85,movie,zh,CN,Mandarin,夺宝奇兵：法柜奇兵,二战期间，希特勒在世界各地召集考古学家寻找“失落的约柜”——圣经中引导希伯来人与上帝交流的圣物，希特勒欲借其来护佑纳粹的战争。为了使希特勒的计划破灭，印第安纳琼斯博士奔赴尼泊尔，一边奋力挖掘蛛丝马迹，一边还要与无孔不入的纳粹分子周旋。凭借着过人的智慧和异于常人的胆量及大无畏的勇气，琼斯终于在罗马找到了指示约柜位置的太阳手杖，继而发现了约柜。就在大功告成之际，纳粹军却侵吞了胜利果实，还将琼斯等人留在了蛇穴里！但是无往不胜的琼斯总是有办法死里逃生，并狠狠地还以颜色！
Raiders of the Lost Ark,85,movie,th,TH,Thai,ขุมทรัพย์สุดขอบฟ้า,ในปี 1936 ดร.อินเดียน่า โจนส์ (แฮร์ริสัน ฟอร์ด) อาจารย์ผู้เชี่ยวชาญด้านโบราณคดีที่ชอบตามล่าหาขุมทรัพย์ล้ำค่าต่างๆ จากทั่วโลก ครั้งนี้เขาต้องตามหาหีบแห่งบัญญัติศักดิ์สิทธิ์ของโมเสส ที่ว่ากันว่า ผู้ใดได้ครอบครอง ผู้นั้นจะสามารถเอาชนะได้ในทุกสงคราม และขณะนี้ ฮิตเลอร์ได้ส่งคนมาตามหาหีบแห่งบัญญัติศักดิ์สิทธิ์ ดร.โจนส์ต้องรีบค้นมันให้พบก่อนที่พวกนาซีจะเอามันไปได้
Raiders of the Lost Ark,85,movie,sr,RS,Serbian,Индијана Џоунс и отимачи изгубљеног ковчега,"Индијана Џонс није обичан археолог. Први пут ћемо га угледати у џунглама Перуа 1936. како трчи кроз постављене замке не би ли се докопао идола од чистог злата. Тај предмет му је отео главни супарник, француски археолог Белок који се припрема да убије нашег јунака. У првом од серије многих сличних бекстава, Инди успева да умакне Белоку тако што је ускочио у авион који се сасвим случајно ту затекао. Када идућег пута будемо видели Џонса, он ће бити речит професор са наочарима. Затим ће га Маркус Броди позвати да нађе давно изгубљен Заветни ковчег. Али да би нашао Ковчег, Инди најпре мора да осигура медаљон који се налази под заштитом Индијевог старог пријатеља Абнера Рејвенвуда, чија је кћерка Марион била у вези са Џонсом. Без обзира на своје личне размирице, Инди и Марион постају партнери у овој авантури која иде од лутања рупама пуним змија у Бунару душа до преживљавања ископавања Изгубљеног ковчега."
Raiders of the Lost Ark,85,movie,he,IL,Hebrew,אינדיאנה ג'ונס ושודדי התיבה האבודה,"ד""ר אינדיאנה ג'ונס יוצא בעקבות התיבה האבודה, האמורה להחזיק בתוכה את לוחות הברית המקוריות כשלצידו האקסית המיתולוגית שלו. המרדף הגדול לוקח אותו מהג'ונגלים של דרום-אמריקה דרך הריה של נפאל ועד מדבריות צפון-אפריקה, כשבדרך נקרים בדרכו הרבה נאצים רעים."
Raiders of the Lost Ark,85,movie,ja,JP,Japanese,レイダース／失われたアーク《聖櫃》,舞台は1936年。プリンストン大学で教鞭を執る高名な考古学者インディアナ・ジョーンズ教授（インディ）には、世界中の宝物を探し発見するというトレジャーハンターとしての顔があった。ある日、陸軍諜報部よりインディの下にナチス・ドイツがタニスの遺跡を発見して聖櫃（アーク）の発掘に着手したという情報が舞い込む。また情報部が傍受したドイツ軍の電報によれば、聖櫃の在り処を示す重大な手がかりラーの杖飾りはインディの恩師であるアブナー・レイヴンウッド教授の手にあるという。何としてでもナチスより先に聖櫃を手に入れろとの依頼を受け、インディは聖櫃の争奪戦に臨む。
Raiders of the Lost Ark,85,movie,el,GR,Greek,Ο Ιντιάνα Τζόουνς και οι Κυνηγοί της Χαμένης Κιβωτού,"Λίγο πριν το ξέσπασμα του Β΄ Παγκοσμίου Πολέμου και ενώ έχουν γίνει φανερές οι προθέσεις του Χίτλερ, η κυβέρνηση των ΗΠΑ αναθέτει στον αρχαιολόγο Ιντιάνα Τζόουνς τον εντοπισμό της αρχαίας Κιβωτού των δέκα εντολών.  Ο δρόμος προς το πολυπόθητο και μυθικό εύρημα, που εξασφαλίζει την απόλυτη δύναμη στον κάτοχο του, περνά μέσα από την αντίστοιχη επιθυμία του χιτλερικού επιτελείου με επικεφαλή τον Ρενέ Μπέλοκ, έναν Γάλλο αρχαιολόγο, με αμφιλεγόμενες αρχές πίστης και αφοσίωσης."
Raiders of the Lost Ark,85,movie,bg,BG,Bulgarian,Индиана Джоунс и похитителите на изчезналия кивот,"През 30-те археолог измъква от нацистите безценния сандък, в който се пазят камъните, върху които Бог е написал своите заповеди. Неустоимият професор по археология от Университета в Чикаго Индиана Джоунс преследва нацистите из целия свят, за да открие кивота със скрижалите – свещен артефакт от древен Израел, който дава на притежателя си неограничени сили. Филмът е изпълнен със сцени, станали мигом христоматийни, а екшън епизодите изненадват и завладяват благодарение на отличния монтаж на Майкъл Кан, който и до днес се изучава в кино училищата."
Raiders of the Lost Ark,85,movie,ro,RO,Romanian,Indiana Jones și căutătorii arcei pierdute,"Renumitul arheolog și expert în științele oculte, Dr. Indiana Jones este angajat de către Guvernul SUA să găsească legendara Arcă a Legământului care se presupune că mai păstrează ascunse tabelele cu cele 10 Porunci. Din nefericire, agenți ai Gestapo-ului, temuta poliție secretă nazistă sunt și ei pe urmele Arcăi. O urmărire plină de suspans începe din Nepal până la Cairo iar Indiana trece prin tot felul de situații aparent fără ieșire care îi amenință viața."
Raiders of the Lost Ark,85,movie,ko,KR,Korean,레이더스,"1936년 남아메리카. 인디아나 존스 박사는 험난한 밀림 지대를 헤치고 독거미와 온갖 부비트랩을 뚫고서 고대 문명의 동굴에 보관된 보물을 손에 넣는데 성공하지만, 마지막 순간 악덕 고고학자 벨로크에게 빼앗기고 만다.  대학으로 돌아온 인디에게 정보국 사람들이 찾아온다. 정부로부터 성서에 나오는 성궤를 찾으라는 명령을 받는은 인디는 단서를 하나하나 찾아가며 성궤의 행방을 추적해 나간다. 그런데 나치군들도 역시 전쟁에 가지고 나가기만 하면 모든 전쟁에서 승리를 거둘 수 있는 무서운 힘을 지닌 성궤를 찾아나서는데..."
Raiders of the Lost Ark,85,movie,fa,IR,Persian,ایــنـدیـانـا جــونـز و مــهـاجـمـان صـنـدوقـچـهٔ گــمـشـده,"دههٔ ۱۹۳۰ مأموران اطلاعاتی به باستان‌شناس و ماجراجوی آمريکايی، «اينديانا جونز» (فورد)،  می گويند که «هيتلر» در پی يافتن ""صندوق مقدس""  گم شده است تا از آن برای مقاصد سلطه جويانه اش استفاده کند. آنان از «جونز» می خواهند تا صندوق را پيدا  و به آمريکا بياورد."
Raiders of the Lost Ark,85,movie,uk,UA,Ukrainian,Індіана Джонс: У пошуках втраченого ковчега,"Відомий археолог і фахівець з окультних наук доктор Джонс отримує небезпечне завдання від уряду США. Він повинен відправитися на пошуки унікальної реліквії - святого Ковчега. Але Індіана і не підозрює, що аналогічний наказ вже отримали таємні агенти Адольфа Гітлера..."
Raiders of the Lost Ark,85,movie,pt,BR,Portuguese,Indiana Jones e os Caçadores da Arca Perdida,"Em 1936, o professor e arqueólogo Indiana Jones é contratado pelo governo para encontrar a Arca da Aliança, que segundo as escrituras bíblicas conteria ""Os Dez Mandamentos"" que Deus revelou a Moisés no Monte Horeb. Mas como a lenda diz que o exército que a possuir será invencível, Indiana Jones terá um adversário de peso na busca pela arca perdida: o regime nazista de Adolf Hitler."
Raiders of the Lost Ark,85,movie,ca,ES,Catalan,A la recerca de l'arca perduda,"Any 1936. Indiana Jones és un professor universitari d'arqueologia, però alhora un aventurer a la recerca de valuoses relíquies històriques. Després de tornar d'una infructuosa missió a Amèrica del Sud, el govern nord-americà li encarrega una nova comesa: trobar l'Arca de l'Aliança, on es creu que els hebreus van dipositar els manaments que Déu havia atorgat a Moisès, abans que els nazis la trobin i en facin un mal ús ja que, segons la llegenda, l'objecte atribueix un poder invencible a qui la posseeixi."
Raiders of the Lost Ark,85,movie,fr,CA,French,Les aventuriers de l'arche perdue,"1936. Parti à la recherche d'une idole sacrée en pleine jungle péruvienne, l'aventurier Indiana Jones échappe de justesse à une embuscade tendue par son plus coriace adversaire : le Français René Belloq. Revenu à la vie civile à son poste de professeur universitaire d'archéologie, il est mandaté par les services secrets et par son ami Marcus Brody, conservateur du National Museum de Washington, pour mettre la main sur le Médaillon de Râ, en possession de son ancienne amante Marion Ravenwood, désormais tenancière d'un bar au Tibet. Cet artefact égyptien serait en effet un premier pas sur le chemin de l'Arche d'Alliance, celle-là même où Moïse conserva les Dix Commandements. Une pièce historique aux pouvoir inimaginables dont Hitler cherche à s'emparer."
Raiders of the Lost Ark,85,movie,zh,TW,Mandarin,法櫃奇兵,二戰期間，希特勒在世界各地召集考古學家尋找「失落的約櫃」——聖經中引導希伯來人與上帝交流的聖物，希特勒欲借其來護佑納粹的戰爭。 為了使希特勒的計劃破滅，印第安那瓊斯博士（哈里遜福特 飾）奔赴尼泊爾，一邊奮力挖掘蛛絲馬跡，一邊還要與無孔不入的納粹分子周旋。憑借著過人的智慧和異於常人的膽量及大無畏的勇氣，瓊斯終於在羅馬找到了指示約櫃位置的太陽手杖，繼而發現了約櫃。 就在大功告成之際，納粹軍卻侵吞了勝利果實，還將瓊斯等人留在了蛇穴裏！但是無往不勝的瓊斯總是有辦法死裏逃生，並狠狠地還以顏色！
Raiders of the Lost Ark,85,movie,es,MX,Spanish,Los cazadores del arca perdida,"Año 1936. Indiana Jones es un profesor de arqueología, dispuesto a correr peligrosas aventuras con tal de conseguir valiosas reliquias históricas. Después de una infructuosa misión en Sudamérica, el gobierno estadounidense le encarga la búsqueda del Arca de la Alianza, donde se conservan las Tablas de la Ley que Dios entregó a Moisés. Según la leyenda, quien las posea tendrá un poder absoluto, razón por la cual también la buscan los nazis."
Raiders of the Lost Ark,85,movie,lv,LV,Latvian,Indiana Džonss un pazaudētā šķirsta medības,"Ir 1936 gads.ASV Valdība nolīgst slaveno arheologu Dr. Indianu Džonsu, kurš tikko ar grūtībām ir atgriezies ASV, pēc nāves draudiem no vietējām Dienvidamerikas indiāņu ciltīm, kuras viņam uzsūtīja sens viņa ienaidnieks Renē Beloks, kurš reizē arī atņēma Indianam Džonsam pirmīt no slepenajām kapenēm iznesto zelta elka figūru. Indianam Džonsam valdības uzdevumā ir jāatrod Derības šķirsts, kurā atrodas desmit baušļi."
Raiders of the Lost Ark,85,movie,lt,LT,Lithuanian,Indiana Džounsas ir dingusios Sandoros skrynios ieškotojai,"I-asis pasaulinis karas pačiame įkarštyje. JAV vyriausybė pasamdo mokytoją archeologą Indianą Džounsą (tai jo slapyvardis, nes tikrojo vardo niekas nežino), kad šis surastų kažkur džiunglėse tarp antikinių statinių paslėptą dingusios sandoros skrynią.Keliautojas ryžtasi sudėtingai ekspedicijai po Nepalą, Kairą ir kitas egzotiškas šalis nors puikiai žino, kad teks susidurti su labiausiai nekenčiamais priešais - gyvatėmis ir naciais."
Raiders of the Lost Ark,85,movie,vi,VN,Vietnamese,Indiana Jones và Những Kẻ Truy Tìm Chiếc Rương Mất Tích,"Năm 1936, giáo sư khảo cổ Indiana Jones đang trên đường theo đuổi pho tượng vàng tại rừng già Nam Mỹ thì nghe được thông tin về chiếc Giương thánh tích. Món cổ vật này cũng đang được Renne Belloq và những tay phát xít truy lùng. Dưới sự giao phó của chính phủ, Jones lặn lội đến những phế tích tại Nepal và Ai cập để tìm chiếc Giương. Bộ phim cũng là phần mở màn cho series Indiana Jones. Cùng với Harrison Ford, một kiểu người hùng bụi bặm trái ngược hoàn toàn với khuôn mẫu James Bond ra đời. Hình tượng của Indiana Jones cũng là cảm hứng cho các series Xác ướp Ai Cập và Kho báu quốc gia ra mắt sau này."
Raiders of the Lost Ark,85,movie,hi,IN,Hindi,मौत के साये में,
Raiders of the Lost Ark,85,movie,ar,SA,Arabic,,عندما استأجرت الحكومة الدكتور إنديانا جونز - الأستاذ الملائم للتويد والذي صادف أنه عالم آثار مشهور - لتحديد موقع تابوت العهد الأسطوري ، وجد نفسه في مواجهة النظام النازي بأكمله.
Raiders of the Lost Ark,85,movie,hr,HR,Croatian,Indiana Jones i otimači izgubljenog kovčega,"Glasovitog arheologa i stručnjaka za okultno dr. Indianu Jones angažirala je američka vlada da pronađe Zavjetni kovčeg za koji se vjeruje da i dalje sadrži Deset Božjih zapovijedi. Nažalost, neprijateljski agenti također žele pronaći kovčeg kako bi zagospodarili svijetom, a Indy i njegova stara ljubav Marion prisiljeni su upustiti se u uzbudljivu pustolovinu, od mračnih džungli Južne Amerike do užurbanih tržnica Kaira kako bi se prvi domogli kovčega i spasili svijet."
Raiders of the Lost Ark,85,movie,eu,ES,Basque,Indiana Jones arka galduaren bila,"1936. urtea. Indiana Jones arkeologia irakaslea da, eta abentura arriskutsuak bizitzeko prest dago altxor historikoak lortzeko. Estatu Batuetako gobernuak Itun Arka galdu bat bilatzeko eskatzen dio, kondairak dionez mugagabeko boterea ematen omen du berau lortzen duenak, eta hori dela eta naziekin egingo du topo bilaketa horretan."
Raiders of the Lost Ark,85,movie,zh,HK,Mandarin,奪寶奇兵,1936年，寶物獵人及考古學家印第安納·鍾斯勇闖秘魯叢林，在充滿危險機關的古廟中尋找黃金神像。逃出古廟後，他卻遇見競爭對手：另一個考古學家瑞尼·貝拉克以及他率領的土人，被迫交出他找到的金像。突破重圍後，印第安納·鍾斯登上一艘早就安排好的水上飛機逃離了叢林。
Raiders of the Lost Ark,85,movie,ka,GE,Georgian,ინდიანა ჯონსი და დაკარგული კიდობანის მაძიებელნი,"როცა ინდიანა ჯონსს, ცნობილ არქეოლოგს მთავრობა ლეგენდარული დაკარგული კიდობანის პოვნას დაავალებს, ის მთელი ნაცისტური რეჟიმის წინააღმდეგ პირისპირ აღმოჩნდება."
Raiders of the Lost Ark,85,movie,sl,SI,Slovenian,Lov za izgubljenim zakladom,"Zgodba se dogaja okoli leta 1935. Ameriška vlada Jonesa obvesti, da so nacisti odkrili nahajališče skrinje zaveze, v kateri naj bi bilo zapečatenih deset božjih zapovedi. Indyjeva naloga je, da zgodovinski artefakt, ki naj bi imel čudežno moč, najde pred Nemci. Misija ga popelje na nevarno pot, polno razburljivih dogodivščin, na kateri ga spremlja nekdanja ljubezen Marion."
Raiders of the Lost Ark,85,movie,et,EE,Estonian,Indiana Jones kadunud laeka jälil,"Kevad 1936. USA valitsus palkab legendaarse seikleja Henry ""Indiana"" Jonesi leidmaks Püha laegast. Egiptuses asuvas laekas usutakse olevat algsed kümme käsku. Seda laegast tahavad aga ka maailmas võimu võtvad natsid, kes loodavad laekas peituva abil alistada iga vastase... Samas ei tea nad laeka tõelisi võimeid."
Raiders of the Lost Ark,85,movie,my,MY,Burmese,,အင်ဒီယာနာဂျုန်းစ် ဆိုတာနဲ့ လူတိုင်းနီးပါးကြားဖူးကြမှာပါ။ အက်ရှင် ကိုမှ သည်းထိတ်ရင်ဖိုနဲ့ရောထားပေးပြီး ရသပေါင်းစုံပေးခဲ့တဲ့ ဇာတ်လမ်း တွေပဲ ဖြစ်ပါတယ်။ 1981 က ထွက်ရှိခဲ့တဲ့ Raiders of the Lost Ark　ကတော့ ပထမဆုံးကားဖြစ်ပြီး “ခရစ်ယာန်ဘာသာဝင်တို့ရဲ့ ပညတ်တော် ဆယ်ပါးကို ထိန်းသိမ်းထားတဲ့ စမ္မကျမ်းသေတ္တာကြီး ရှာဖွေခြင်း” ပဲဖြစ်ပါတယ်။ ရှေးဟောင်းသုတေသနဗေဒပညာရှင် ပါမောက္ခ အင်ဒီယာနာ ဂျုန်းစ်က သမိုင်းဝင်ပစ္စည်းတွေ ရှာဖွေစုဆောင်းရတာကိုကြိုက်တဲ့ နည်းတူလျှို့ဝှက်တာဝန်တစ်ခုပေးအပ်ခံရပါတယ်။ အရေးကြီး ပစ္စည်း တစ်ခုကလည်း ချစ်သူဟောင်းမေရီယွန်ဆီမှာရှိနေတဲ့အခါ နှစ်ယောက်အတူတူ သေတ္တာရှာပုံတော်ဖွင့်ရပါတော့တယ်။ ဒါပေမယ့်လည်း ပြိုင်ဖက် ဖြစ်သူ ဘဲလော့ခ် နဲ့တွေ့ပြီး သေတ္တာကြီးကိုလုကြရင်း ဘာတွေဆက်ဖြစ်ကြမလဲဆိုတာတော့ စောင့်မျှော်ကြည့်ရှုပေးကြပါဦး
Raiders of the Lost Ark,85,movie,de,AT,German,Jäger des verlorenen Schatzes,"Der Archäologe Dr. Henry Jones wird, nachdem er von seinem französischen Kollegen Belloq nach einer Bergung aus einem Aztekengrab hereingelegt wurde, von Regierungsagenten auf die Bundeslade angesetzt, das Behältnis, in dem Moses Gesetzestafeln aufbewahrt wurden. Laut Geheiminformationen suchen die Nazis nach der Lade, da sie den Besitzer unbesiegbar machen soll. Jones, genannt Indiana Jones, reist daraufhin nach Nepal, wo er einen alten Kollegen aufspüren will, jedoch nur dessen Tochter findet, die sich an ihn anhängt. Ein altes Schmuckstück führt sie nach Ägypten, wo die Nazis mit Belloqs Hilfe bereits Ausgrabungen vornehmen. So kommt es zum Wettlauf um die Auffindung der Quelle der Seelen, wo die Lade stehen soll. Doch auch nachdem die Lade aus der schlangenverseuchten Quelle geborgen ist, ist das Spiel noch lange nicht vorbei …"
Raiders of the Lost Ark,85,movie,nl,BE,Dutch,Indiana Jones and the Raiders of the Lost Ark,Indiana Jones heeft maar één levensdoel: de wereld afreizen op zoek naar archeologische rijkdommen. Hij is een avonturier die voor niets terugschrikt om zijn doel te bereiken en zijn concurrenten te verslaan.
