titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Licence to Kill,709,movie,da,DK,Danish,,"Da CIA-agenten Felix Leiter skal giftes, bliver bruden brutalt myrdet, og Felix grusomt lemlæstet af den latinamerikanske narkobaron Sanchez - hvilket får Felix' bedste ven, den britiske MI6-agent James Bond, til at sætte en personlig vendetta ind mod Sanchez. Det vil den britiske regering ikke finde sig i og fratager ham retten til at dræbe, men James Bond fortsætter ufortrødent sit hævntogt mod Sanchez. Det sker med hjælp fra efterretningstjenestens våbenmester Q, der handler mod de ordrer, han får fra efterretningstjenestens ledelse, og fra Felix' ven Pam Bouvier. Bonds liv og karriere er på spil - vil det lykkes ham at få hævn?"
Licence to Kill,709,movie,es,ES,Spanish,Licencia para matar,"El agente 007 a la caza y captura de un peligroso narcotraficante latinoamericano, con implicaciones personales de por medio: el capo de la droga mató a un amigo suyo, y Bond desea vengarse."
Licence to Kill,709,movie,nl,NL,Dutch,,"Vlak na een belangrijke drugs-inval trouwt de CIA-agent Felix Leiter. Wanneer de gearresteerde drugsbaron ontsnapt vermoordt hij diens vrouw en laat hij Leiter voor dood achter. Zijn oude vriend, Brits geheim agent James Bond, is uit op wraak. Wanneer MI6 aan Bond het bevel geeft om de zaak te laten rusten maakt Bond zich los van de geheime dienst, en gaat op een persoonlijke tocht om wraak te nemen. Hierbij krijgt hij de hulp van Pam Bouvier - een vriendin van Felix Leiter. Zal Bond in staat zijn om zijn identiteit geheim te houden, of zal Sanchez de ware bedoelingen van Bond zien?"
Licence to Kill,709,movie,fi,FI,Finnish,007: Lupa tappaa,James Bond (Timothy Dalton) ottaa vastaan ehkä kovimman haasteensa joutuessaan toimimaan ilman lupaansa tappaa. Vastassaan lainsuojattomalla Bondilla on kansainvälisen huumekartellin vaarallisin kärkinimi. Tällä kertaa hän ei taistele maansa tai oikeuden puolesta. Kyse on puhtaasta kostosta.
Licence to Kill,709,movie,pl,PL,Polish,Licencja na zabijanie,"Drugi film z Timothy Daltonem w roli super agenta 007. Na skutek konfliktu z potentatem narkotykowym Franzem Sanchezem (Robert Davi) ginie przyjaciel James Bonda - Felix Leiter (David Hedison). Bond rezygnuje ze swej pozycji w Tajnych Służbach Jej Królewskiej Mości, by dokonać zemsty na zabójcach przyjaciela. W towarzystwie pięknej partnerki (Carey Lowell) rozpoczyna pościg za Sanchezem."
Licence to Kill,709,movie,he,IL,Hebrew,רישיון להרוג,"כאשר משפחתו של חבר של ג'יימס בונד נרצחת באכזריות ע""י סוחר סמים מחליט ג'יימס לצאת למסע נקמה, כאשר M פוקדת על ג'יימס לעזוב את הנושא ולהמשיך לתיק אחר מתפטר בונד משירות הוד מעלתה ויוצא למסע הנקמה."
Licence to Kill,709,movie,zh,CN,Mandarin,007：杀人执照,007（提摩西·道尔顿 Timothy Dalton 饰）和好友赖特在南美洲追踪毒品大王桑切斯，不但被狡猾的桑切斯逃脱了，而且赖特还掉进了桑切斯的陷阱――一个鲨鱼池。虽然最终赖特保住了性命，但他却失去了一双腿。上司要求007停止追查，然而报仇心切的007执意要追查到底，却被没收了他间谍独有的“杀人执照”。没了情报机关的支持，007决心一个人独干。当007赶往巴拿马的一家夜总会，并准备将在这里聚会的桑切斯逮捕归案时，他被一名香港的特工抓住了并被送到与英国情报机关接头的地方。狡猾的桑切斯随后派出武装人员将他们接头的地方炸毁了。幸亏007大难不死，他发誓一定要桑切斯血债血偿！
Licence to Kill,709,movie,za,ZA,Zhuang,,
Licence to Kill,709,movie,ja,JP,Japanese,007／消されたライセンス,親友であるCIAのフェリックス・ライターの結婚式に向かう途中、「サンチェスが現れた」とDEA（麻薬取締局）の連絡を受け、ボンドとライターは現場に向かう。サンチェスはDEAが長年追っている麻薬王だったが、自身の人脈で固めた地元を離れてアメリカ領内に姿を見せたということは、二度とない捕獲のチャンスだった。  ボンドとライターは、サンチェスが逃走に使ったセスナをヘリコプターで釣り上げ捕らえ、スカイダイビングで花嫁デラが待つ教会に降り立った。  しかし、サンチェスは買収した捜査官キリファーの手助けで護送車から逃亡。新婚初夜のライター夫妻を襲い、デラを殺した上ライターを拉致してサメに足を食べさせてしまった。  帰国しようとしていたボンドは、空港でサンチェスの逃亡を知りライター宅に急いだが、そこで無残なライター夫妻の姿を発見する。ボンドは報復を誓うが、任務を逸脱した行為に対してMが自ら訪米、別件の任務を指示する。ボンドは辞職を示し、その場から逃走。単身、サンチェスの元へ乗り込む。
Licence to Kill,709,movie,el,GR,Greek,"Τζέιμς Μποντ, Πράκτωρ 007: Προσωπική Εκδίκηση","Ένας μεγαλέμπορος ναρκωτικών εκδικείται τον Αμερικανό πράκτορα της υπηρεσίας δίωξης ναρκωτικών που τον συνέλαβε, σκοτώνοντας τη σύζυγο του και ρίχνοντας την στους καρχαρίες. Ο Αμερικανός πράκτορας είναι προσωπικός φίλος του Τζέιμς Μποντ, και έτσι ο πράκτωρ 007 θα θελήσει να πάρει την υπόθεση στα χέρια του. Όταν οι Αμερικανοί ζητούν από τον 007 να μην ανακατευτεί και ο ""Μ"" υιοθετεί τις θέσεις τους, ο Μποντ παραιτείται από την υπηρεσία και κηρύσσει προσωπικό πόλεμο κατά του Σαντσέζ."
Licence to Kill,709,movie,ro,RO,Romanian,Permis de ucis,"James Bond iese în afara sistemului pentru a vâna un criminal notoriu în această cursă palpitantă plină de cascadorii care-ți iau răsuflarea, umor subtil și confruntări explozive. Timothy Dalton aduce tensiune, farmec și o determinare letală interpretării agentului 007, care părăsește Serviciile Secrete Britanice și începe o vendetă feroce atunci când prietenul lui, Felix Leiter (David Hedison), este atacat în mod brutal de lordul drogurilor Franz Sanchez (Robert Davi). Din distribuție fac parte și Carey Lowell, Talisa Soto și Anthony Zerbe."
Licence to Kill,709,movie,ko,KR,Korean,007 살인면허,"플로리다의 어느 화창한 휴일, 제임스 본드의 오랜 친구인 펠릭스 라이터의 결혼식. 007이 막 결혼식에 참석하려던 찰나, 억만장자 마약왕 산체스가 근처에 있다는 보고를 받는다. 한때 CIA 요원이었던 라이터는 남 플로리다의 마약소속반으로 활약하면서 산체스를 법정에 세우기 위해 필사의 노력을 기울였지만 산체스에게 매수된 정치인들의 비호 때문에 매번 실패를 거듭했다. 드디어 산체스를 잡을 기회가 온 것. 본드와 라이터는 산체스를 잡기 위해 육상과 공중을 오가며 숨막히는 추격전을 벌이는데..."
Licence to Kill,709,movie,pt,BR,Portuguese,007 - Permissão para Matar,"James Bond desobedece ordens e parte em uma missão para vingar a morte da mulher de seu melhor amigo, assassinada por um chefão das drogas. Ele chega à base sul-americana do narcotraficante e, disfarçado de pistoleiro, é contratado pelo criminoso."
Licence to Kill,709,movie,no,NO,Norwegian,,"007 skal være forlover for sin tidligere CIA-kollega, Felix Leiter, når han gifter seg. På vei til kirken blir Leiter stanset av et kystvakt-helikopter, som forteller ham at narkotikaens konge, milliardæren Lord Franz Sanchez, befinner seg nær Bahamas. Leiter, som ikke lenger jobber for CIA, har nå ansvaret for narkotika-avdelingen i Florida, og har i ukevis desperat forsøkt å få fatt i kjeltringen Sanchez. Leiter ser nå sin sjanse til å stoppe ham en gang for alle, og greier det. Men gjennom dyktig planlegging lykkes Sanchez i å rømme fra fengselet etter kort tid. Før han forsvinner sverger han hevn over Felix. Idet Bond er i ferd med å dra tilbake til London får han vite om rømningen og drar i all hast hjem til Felix. Der finner han Felix' kone død og sin gode venn hardt skadd. Bond bestemmer seg for å ta saken i egne hender."
Licence to Kill,709,movie,uk,UA,Ukrainian,007: Ліцензія на вбивство,"Не встигнувши як слід насолодитися красою сімейного життя, агент ЦРУ і старий друг Джеймса Бонда Фелікс на власній шкурі пізнає усю підступність і жорстокість колумбійської наркомафії. Його красуню-дружину навмисно позбавляють життя, а його самого кидають на поживу акулам.  Агента 007 безумовно не влаштовує таке відношення до його друзів і він, порушивши всі інструкції і накази, відправляється на пошуки кровожерливого наркобарона."
Licence to Kill,709,movie,bg,BG,Bulgarian,007: Упълномощен да убива,"В този филм Бонд със сигурност е на най-бруталната си мисия до сега. Наркобаронът Франц Санчес почти убива Феликс Лейтер - добрия приятел на Бонд. Джеймс решава на всяка цена да залови Санчес, обаче не всички са доволни от това негово решение. От МИ-6 не смятат, че Санчес е техен проблем и лишават Бонд от неговото право да убива. Сега Бонд е по-опасен от всякога. Пан Бувие,  който също е приятел на Лейтър, помага на 007 да се промъкне във фабриката на Санчес.  Дали Бонд ще успее да скрие своята самоличност или Санчес все пак ще разбере неговите истински намерения...."
Licence to Kill,709,movie,fr,CA,French,Permis de tuer,"Dans cette seizième aventure, 007 va devoir utiliser son « permis de tuer » contre l'avis même de M, son supérieur hiérarchique. En effet un couple de ses amis est sauvagement assassiné par le plus puissant trafiquant de drogue de la planète. 007 est bien décidé, entouré de pulpeuses blondes et brunes, à venger la mort de ses amis."
Licence to Kill,709,movie,zh,TW,Mandarin,007：殺人執照,007系列電影，007好友菲力克負責緝毒任務，不幸新婚當天遭以山卻斯為首的販毒集團擄走，同時櫃中一批檔案失竊，菲力克新婚妻子黛拉慘遭姦殺。龐德知情後一心追查兇手，但上級單位因受賄賂而從中作梗，龐德心有未甘，脫離組織單身深入虎穴，龐德冒充前來交易的毒販，通過層層險阻進入毒品生產中心，卻又發現另一飛彈陰謀。一直以來007都是奉情報局之命，執行任務，這是首次007私自行動，目的為報殺友之仇。
Licence to Kill,709,movie,es,MX,Spanish,007: Licencia para matar,"El agente 007 a la caza y captura de un peligroso narcotraficante latinoamericano, con implicaciones personales de por medio: el capo de la droga mató a un amigo suyo, y Bond desea vengarse."
Licence to Kill,709,movie,lt,LT,Lithuanian,Leidimas žudyti,"CŽV agentas Feliksas Leiteris sužeistas, o jo žmona išniekinta ir nužudyta. Tai Kolumbijos narkotikų prekeivių vadeivos Franco Sančeso darbas. Neturėdamas galimybės veikti teisėtai, Džeimsas Bondas nepaiso įsakymo ir palieka slaptąją tarnybą, kad atkeršytų Kolumbijos narkotikų mafijos vadeivai už savo draugo šeimą."
Licence to Kill,709,movie,th,TH,Thai,เจมส์ บอนด์ 007 ภาค 16: รหัสสังหาร,รหัสสังหาร หรือในชื่อภาษาอังกฤษว่า Licence to Kill เป็นภาพยนตร์เรื่องที่ 16 ในภาพยนตร์ชุดเจมส์ บอนด์ เดอะซีรีส์ ที่ค่ายภาพยนตร์อีโอเอ็นโปรดัคชั่น(EON Production) จัดทำขึ้น ภาพยนตร์เรื่องนี้เป็นครั้งที่ 2 และเป็นครั้งสุดท้ายของ ทิโมธี ดาลตัน ในบทเจมส์ บอนด์ ให้กับค่ายอีโอเอ็น เป็นครั้งที่ 2 เป็นครั้งสุดท้ายของคาโรไลน์ บลิส ในบท มิส มันนี่เพ็นนี เป็นครั้งที่ 5 และครั้งสุดท้ายของ โรเบิร์ต บราวน์ ในบท เอ็ม เช่นกัน ภาพยนตร์เรื่องนี้ออกฉายในพ.ศ. 2532 กำกับโดย จอห์น เกลน ซึ่งภาพยนตร์ซีรีส์เจมส์ บอนด์ เรื่องนี้ เป็นเรื่องแรกที่ไม่ใช้บทประพันธ์ของเอียน เฟลมมิ่ง แต่ใช้บทประพันธ์ของจอห์น การ์ดเนอร์แทน
Licence to Kill,709,movie,lv,LV,Latvian,Tiesības nogalināt,
Licence to Kill,709,movie,ca,ES,Catalan,Llicència per matar,"Quan James Bond es disposava a anar al casament del seu amic Felix Leiter, s'assabenta de l'arribada de Sanchez, el traficant de droga més important d'Amèrica. Els dos amics el capturen però, poc després, Sanchez s'evadeix i assassina la dona de Leiter i el llança a ell als taurons. Bond decideix venjar Leiter, que ha quedat horriblement mutilat. Aconsegueix infiltrar-se a la banda de Sanchez, però ha d'enfrontar-se als agents de la brigada d'estupefaents provinents de Hong Kong."
Licence to Kill,709,movie,vi,VN,Vietnamese,Điệp Viên 007: Lệnh Hành Quyết,"Khi trùm ma tuý Franz Sanchez tìm cách trả thù người bạn của 007 (Felix Leiter) một cách dã man, Bonds quyết định từ bỏ Cơ quan tình báo Anh và bắt đầu những hành động chống lại thế lực đen tối này. Anh nhận ra mình sẽ không thể sống thoải mái nếu như Sanchez không thất bại. Và để hoàn thành mục tiêu, 007 liên kết với nữ phi công xinh đẹp và cô bạn gợi tình của Sanchezis. Chiến thắng được thế giới ngầm thật không dễ dàng, Bond đã phải vượt qua cuộc rượt đuổi bằng thuyền, vật lộn cả trên không trung trong một chiếc máy bay không người lái và những cuộc đối đầu trên sa mạc Mexico đầy nguy hiểm, chết chóc."
Licence to Kill,709,movie,sk,SK,Slovak,James Bond: Povolenie zabíjať,"Iba krátko po svadbe je žena Felixa Leitera zavraždená a Felix je znetvorený svojim hlavným nepriateľom, narkobarónom Franzom Sanchezom. Príliš veľa osobného aj na tak ostrieľaného profesionála, ako je agent 007 James Bond (Timothy Dalton). Cíti to aj Madam M a odoberá Bondovi licenciu zabíjať. Lenže Felix je jeho starý priateľ a Bond má jediný cieľ: Pomstiť sa. Proti Sanchezovi a jeho vplyvnému kartelu, ktorý korumpuje kompletné štátne aparáty v mnohých krajinách, to však nebude jednoduché."
Licence to Kill,709,movie,zh,HK,Mandarin,鐵金剛勇戰殺人狂魔,占士邦系列電影，占士邦好友菲力克負責緝毒任務，不幸新婚當天遭以山卻斯為首的販毒集團擄走，同時櫃中一批檔案失竊，菲力克新婚妻子黛拉慘遭姦殺。龐德知情後一心追查兇手，但上級單位因受賄賂而從中作梗，龐德心有未甘，脫離組織單身深入虎穴，龐德冒充前來交易的毒販，通過層層險阻進入毒品生產中心，卻又發現另一飛彈陰謀。一直以來占士邦都是奉情報局之命，執行任務，這是首次占士邦私自行動，目的為報殺友之仇。
Licence to Kill,709,movie,sl,SI,Slovenian,James Bond: Dovoljenje za ubijanje,"Južnoameriški preprodajalec mamil Franz Sanchez (Robert Davi) hudo poškoduje Bondovega prijatelja Felixa Leiterja (David Hedison). S tem si nakoplje jezo najboljšega tajnega agenta na svetu. James Bond (Timothy Dalton) kljub nasprotovanju svojih nadrejenih Sanchezu priseže maščevanje, zato odpove službo pri britanski tajni agenciji, s čimer pa izgubi tudi dovoljenje za ubijanje. Da bi dobil v pest neusmiljenega vodjo mednarodnega mamilarskega kartela, se poveže s čedno ameriško agentko Pam Bouvier in Sanchezovo zapeljivo ljubico Lupe. Toda medtem postane agent na begu pred vsemi. V filmu igrajo tudi Carey Lowell, Talisa Soto in Anthony Zerbe."
Licence to Kill,709,movie,fa,IR,Persian,مجوز کشتن,یکی از سلاطین قاچاق مواد مخدر که به دام مأموران افتاده، پس از گریز، ترتیب یک حمله به عامل دستگیری اش را می دهد، که از دوستان «جیمز باند» (دالتن) است. «باند» نیز برای انتقام جویی به تعقیب او می پردازد و در نهایت امپراتوری اش را متلاشی می کند.
Licence to Kill,709,movie,et,EE,Estonian,Agent 007: Luba tappa,"Narkomagnaat Franz Sanchez (Robert Davi) tapab Felix Leiter'i (David Hedison) - Briti salaluure parima agendi James Bondi (Timothy Dalton) hea sõbra. Kuid Valitsus ei luba Bondil teiste tööülesannete tõttu kättemaksuretkele minna. Bondile aga see korda ei lähe ning ta astub luureüksusest välja ning asub ikkagi Sanchez-i kannule. Ta ei puhka enne, kui Sanchez on surnud. Kuid peale spiooniõiguste kaotamist peab Bond järgima kõigi kohta käivaid seadusi. Kuna ta aga neid jõhkralt rikub, asub salaluure ise omakorda tema kannule ..."
Licence to Kill,709,movie,hr,HR,Croatian,Dozvola za ubojstvo,"Kad narko-bos Franz Sanchez izvrši svoju brutalnu osvetu na Bondovog prijatelja Felixa Leitera, 007 podnosi ostavku iz britanske tajne službe i započinje žestoku osvetu protiv glavnog kriminalca. Bond neće biti zadovoljan dok Sanchez ne bude poražen, a za postizanje ovog cilja udružuje se s lijepim pilotom i Sanchezovom seksi djevojkom."
Licence to Kill,709,movie,my,MY,Burmese,,ဒီ ဇာတ်ကားကတော့ မင်းသား Timothy Dalton ရဲ့ ဒုတိယနဲ့နောက်ဆုံး ဂျိမ်းစ်ဘွန်းဇာတ်ကားဖြစ်ပါတယ် Timothy Dalton အနေနဲ့ ဘွန်းဇာတ်ကား (၂) ကားသာ ရိုက်ကူးခဲ့ရပြီးသူ့ရဲ့ ဘွန်းဇာတ်ကောင်ဟာ ထူးခြားပါတယ် မကြိုက်သူတွေက လုံးဝခံစားပေးလို့မရသလိုဂျိမ်းစ်ဘွန်းကို အိလေးဆွဲမမြင်ချင်တဲ့လူတွေကျတော့လည်း သူ့ရဲ့ဘွန်းဇာတ်ရုပ်ကို ပိုပြီးကြိုက်နှစ်သက်ကြပါတယ် သူကတော့ ဘွန်းတွေထဲမှာ ရုပ်တည်ကြီးနဲ့ အပိုဆာဒါးသိပ်မလုပ်ဘဲသရုပ်ဆောင်တတ်တဲ့ ခပ်တန်းတန်းဘွန်းအဖြစ် အားလုံးက မျက်မှန်းတန်းမိကြပါတယ်။
