titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Live and Let Die,253,movie,ro,RO,Romanian,Pe cine nu lași să moară,"Cu farmec, spirit și o siguranță de sine letală, Roger Moore preia frâiele suavului, sofisticatului - și mortalului - agent 007 în primul film în care îl interpretează pe clasicul agent MI6. Bond se luptă cu forțele magiei negre într-o aventură care îl ia de pe străzile din New York și îl aruncă în zona mlăștinoasă din Louisiana, acolo unde se va confrunta cu un țar (Yaphet Kotto) al drogurilor care venerează practicile voodoo. Acesta e hotărât să îl elimine pe Bond și să preia controlul asupra lumii. În alte roluri apar Jane Seymour, Gloria Hendry, Geoffrey Holder și Clifton James."
Live and Let Die,253,movie,ko,KR,Korean,007 죽느냐 사느냐,"24시간 동안 뉴욕, 뉴 올리언즈, 산 모니크에서 세 명의 영국 정보부 요원이 잇따라 피살된다. 세 사건이 서로 연관된 것이라 생각한 M의 지시를 받은 제임스 본드는 CIA 요원 필릭스 라이터와 함께 사태의 규명에 나선다. 미국에 도착하여 CIA로 향하던 007은 괴한의 습격을 받지만, 펠릭스의 도움으로 위기를 면한다. 헤로인 시장의 독점을 통해서 미국 경제를 지배하려는 산 모니크의 수상 커냉가 일당의 계획을 저지하기 위해 본드의 추적이 시작되고, 그 와중에  카드점으로 모든 일을 알아내는 아름다운 점술사 솔리테어와의 사랑이 무르익는데..."
Live and Let Die,253,movie,pt,BR,Portuguese,Com 007 Viva e Deixe Morrer,"O tráfico de heroína e a morte de agentes secretos colocam frente a frente James Bond (Roger Moore) e Mr. Big (Yaphet Kotto), o chefão do crime em Nova York. Sua organização age impulsionada pelas visões de Solitaire (Jane Seymour), uma cartomante com poderes especiais. Quando conhece Bond, Solitaire perde os seus poderes e é condenada a morte em um ritual vudu."
Live and Let Die,253,movie,no,NO,Norwegian,,"Med sjarm, humor og ubegrenset selvtillit, inntar Roger Moore rollen som den elegante, sofistikerte og dødelige agent 007. Denne gang havner han i et forrykende oppgjør med en beryktet narkobaron som er fast bestemt på å drepe Bond, samt erobre verden."
Live and Let Die,253,movie,uk,UA,Ukrainian,007: Живи і дай померти,"Торгівля наркотиками в США приймає загрозливі масштаби. Винний у всьому таємничий наркобарон, король злочинного світу Док. Кананга. Зупинити лиходія береться суперагент Джеймс Бонд. Для нього немає нічого неможливого, адже він екіпірований новітніми розробками шпигунської думки, уміло використовуючи свої таланти в спілкуванні з жіночою статтю, він з легкістю отримує будь-яку інформацію. Але як відомо, мафія не прощає образ і тепер життя агента знаходиться під загрозою."
Live and Let Die,253,movie,bg,BG,Bulgarian,"007: Живей, а другите да умрат","Джеймс Бонд е изпратен в САЩ, за да осуети дейността на г-н Биг- босът на наркомафията, решен да пристрасти към хероина колкото може повече хора. Солитер е загадъчна гледачка на карти таро."
Live and Let Die,253,movie,zh,TW,Mandarin,007：生死關頭,007系列電影第8集，羅傑摩爾首度接任成為第三代龐德代言人，成功為龐德一角注入風流倜黨的新個人風格，而著名女星的珍西摩兒出任龐德女郎，當時她芳齡才不過廿二，驚艷俏麗，扮演跟龐德對頭的神秘占卜女郎，除了大演塔羅牌占卜神技外，更大展身手，跟鯊魚、蛇群及各種意外搏鬥。  故事講三名英國情報員在美國離奇遇害，007奉令前往查探，先於紐約哈林區追查起，發覺位在加勒比海巫都島上的坎南迦首相牽涉頗深，龐德乃隻身前往，危機處處，敵友難分，幸賴其機智並計誘坎南迦之女羅茜，終於發現坎南迦以荒島和巫術作掩飾，企圖掌握毒品市場的陰謀。
Live and Let Die,253,movie,es,MX,Spanish,007: Vive y deja morir,"En tan sólo veinticuatro horas, tres agentes del servicio secreto británico que investigaban una red de tráfico de drogas aparecen asesinados en extrañas circunstancias. Todas las pistas conducen a Mister Big y a un diplomático llamado Katanga. El agente 007, James Bond, es enviado a Nueva York para investigar al enigmático personaje."
Live and Let Die,253,movie,lt,LT,Lithuanian,Gyvenk ir leisk mirti,"Veiksmas kaip ir pirmajame filme vyksta Jamaikoje. Paslaptingomis aplinkybėmis žūva trys britų agentai. Išsiaiškinti tai pavedama Bondui. Narkotikų mafijos bosas daktaras Kananga tiek suįžūlėjo, kad jo grobuoniškas apetitas pastūmėjo Amerikos civilizaciją prie visiško išnykimo ribos. Narkotikų prekyba paėmė visus pasaulio kampelius ir stumia ekonomiką į pražūtį. Bondui teks susikauti ne tik su žiauriu piktadariu, bet ir nugalėti nepaprastus vudu išpažinėjų kerus. Gražuolė vudu šventikė skaito žmogaus ateitį iš taro kortų. Netrukus ji praranda savo galias ir nekaltybę, mat įsimyli neprilygstamąjį Džeimsą Bondą."
Live and Let Die,253,movie,sk,SK,Slovak,James Bond: Žiť a nechať zomrieť,"Vražda v sídle OSN privádza Bonda do USA. Stopy vedú do Orleansu, kde sídli gang priekupníkov drog. Odtiaľ sa agent 007 presúva na ostrov San Monique v Karibskom mori, ovládanom kultom Voodoo. Nebol by prvým belochom, ktorý by zomrel mysterióznou smrťou ak by sa pokúsil odhaliť tajomstvo maskovaných plantáží, vďaka ktorým môže získať doktor Kananga tony heroínu."
Live and Let Die,253,movie,th,TH,Thai,เจมส์ บอนด์ 007 ภาค 8: พยัคฆ์มฤตยู 007,เจมส์ บอนด์ (โรเจอร์ มัวร์) ได้รับภารกิจให้ไปตามสืบเกี่ยวกับสายลับ 3 คนที่ถูกสังหารในเวลาไล่เลี่ยกัน จากการตามรอยก็นำบอนด์ไปสู่การเผชิญหน้ากับขบวนการค้ายาเสพติดระดับชาติที่ นำโดย มิสเตอร์บิ๊ก หรือชื่อที่แท้จริงของเขาก็คือ ดร.คานังก้า (Yaphet Kotto) นายกรัฐมนตรีแห่งเกาะซานโมนิค บอนด์จึงต้องทำลายแผนการของพวกมันอีกตามเคย
Live and Let Die,253,movie,lv,LV,Latvian,Dzīvo un ļauj mirt,
Live and Let Die,253,movie,ca,ES,Catalan,Viu i deixa morir,"Kananga és un criminal que opera des d'un país antillà sota l'aparença de respectable diplomàtic. El seu pla és inundar els Estats Units amb un immens carregament d'heroïna gratuïta per convertir els ciutadans americans en uns addictes i poder apoderar-se del país. James Bond, l'agent secret britànic, és l'encarregat de localitzar Kananga i detenir-lo. I per dur a terme la seva missió tindrà l'ajuda de l'atractiva Solitaire, una vident antillana que sucumbirà als encants de Bond."
Live and Let Die,253,movie,fr,CA,French,Vivre et laisser mourir,"007 est appelé à la rescousse pour mettre fin à l'hécatombe meurtrière qui décime les agents secrets britanniques. Enquêtant à New York, dans le quartier de Harlem, il affronte un caïd de la drogue, le redoutable Docteur Kananga et sa comparse, l'étrange Blanche Solitaire."
Live and Let Die,253,movie,zh,HK,Mandarin,鐵金剛勇破黑魔黨,詹姆士·龐德的三位軍情六處的同事，在 24 小時內分別在加勒比海、紐約、紐奧良被殺害。龐德為了要查出真相，特別親赴美洲探查，卻發現加勒比海中聖莫尼克島的元首康奈克的罪行，原來康奈克涉足毒品市場，還企圖當全世界最大的毒梟，龐德要如何將康奈克繩之以法呢？
Live and Let Die,253,movie,sl,SI,Slovenian,James Bond: Živi in pusti umreti,"V čevlje najslavnejšega filmskega tajnega agenta 007 prvič stopi britanski igralec Roger Moore, z očarljivostjo, premetenostjo in smrtonosno odločenostjo. V skrivnostnih okoliščinah umre več agentov, ki so nadzorovali zločinske operacije dr. Kanange (Yaphet Kotto), diktatorja iz otoške državice San Monique. Jamesa Bonda pošljejo v New York, kjer se trenutno zadržuje kriminalni veleum. Kmalu po prihodu v mesto Bond spozna Kanangovo zaupnico Solitaire (Jane Seymour), osupljivo lepo vedeževalko, s katero postaneta ljubimca. Medtem Kananga načrtuje, kako bo ameriški trg preplavil z brezplačnim heroinom, ob posel spravil svoje tekmece in tako ustvaril na milijone novih zasvojencev. Igrajo tudi Gloria Hendry, Geoffrey Holder in Clifton James."
Live and Let Die,253,movie,vi,VN,Vietnamese,Điệp Viên 007: Sống Và Hãy Chết,"James Bond được cử tới New York để điều tra về cái những cái chết bí ẩn của những đặc vụ người Anh. Anh sớm cảm nhận được có một đường dây buôn lậu giữa tay Big khét tiếng và Kananga, người chủ bí mật của một hòn đảo nhỏ ở biển Caribbean. Tuy nhiên, Kananga lại không phải là tên đáng lo ngại, kẻ đáng lo ngại hơn chính là kiều nữ Solitare, người đã bị 007 tán tỉnh."
Live and Let Die,253,movie,fa,IR,Persian,زندگی کن و بگذار بمیرد,«جیمز باند» (مور) مأموریت پیدا می کند تا با «مستر بیگ» (کوتو) مبارزه کند. «مستر بیگ» قصد دارد اعتیاد به هرویین را گسترش بدهد و نیمکره ی غربی کره ی زمین را تحت اختیار خود درآورد...
Live and Let Die,253,movie,et,EE,Estonian,Agent 007: Ela ja lase teistel surra,"New Yorgi narkokaubanduse kohta infot hankima saadetud Briti agendid leitakse surnuna. Kolleegide surmajuhtumeid uurima tulnud James Bond-i (Roger Moore) eluküünalt üritatakse suurlinna saabudes samuti kustutada, kuid ebaõnnestunult. Tapmiskatsest saadud niidiots juhatab 007-e otse Maailma ühe suurima narkokaupmehe Mr. Big-i juurde. Tema tegevusega lähemalt tutvustab avastab Bond, et Mr. Big kavatseb läbi viia tervet Ameerikat haldava ning miljardeid dollareid väärt heroiinitehingu."
Live and Let Die,253,movie,ka,GE,Georgian,იცოცხლე და აცადე სიკვდილი,
Live and Let Die,253,movie,hr,HR,Croatian,Živi i pusti umrijeti,James Bond mora istražiti tajanstveni slučaj ubojstva britanskog agenta u New Orleansu. Ubrzo se nađe protiv šefa gangstera po imenu Mr. Big.
Live and Let Die,253,movie,my,MY,Burmese,,ဒီ ဇာတ်ကားကတော့ မင်းသား Roger Moore ရဲ့ ပထမဆုံး ဂျိမ်းစ်ဘွန်းဇာတ်ကားဖြစ်ပါတယ် ရှောင်ကွန်နရီနေရာမှာ အကောင်းဆုံးအစားထိုးနိုင်တဲ့ ဘွန်းအဖြစ် ရော်ဂျာမိုးကို သတ်မှတ်ကြပါတယ် တည်ငြိမ်ရင့်ကျက်တဲ့ ဘွန်းရဲ့ အရသာကို ခံစားရမှာပါ။
