titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
The Man with the Golden Gun,682,movie,nl,NL,Dutch,,Een dodelijke kogel voor James Bond. Geheim agent 007 moet zich dit keer door een tweevoudig probleem worstelen. Hij moet het in de eerste plaats opnemen tegen de aartsschurk Scaramanga. Deze heeft de hand weten te leggen op een essentieel onderdeel van een revolutionaire ontdekking met de codenaam Solex. Onder aanvoering van Scaramanga heeft de internationale onderwereld de gevaarlijkste beroepsmoordenaar ter wereld op Bond af gestuurd. Op een tropisch eiland leidt de climax tot een dodelijk duel: James Bond met zijn beroemde Walther PPK en de man met de gouden Colt.
The Man with the Golden Gun,682,movie,fi,FI,Finnish,007: Kultainen ase,"James Bond (Roger Moore) on ehkä vihdoinkin kohdannut vertaisensa. Vastassa on maailmankuulu palkkatappaja Scaramanga (Christopher Lee), jonka persoonallinen työväline on kultainen ase. Kun Scaramanga varastaa korvaamattoman arvokkaan energiamuuntimen, Bond saa tehtäväkseen hankkia sen takaisin. Lopulta Bondin on kohdattava tuo huipputappaja kaksintaistelussa, joka käydään kuolemaan asti!"
The Man with the Golden Gun,682,movie,cs,CZ,Czech,Muž se zlatou zbraní,"Francisco Scaramanga si pro své oběti nechává dělat kulky ze zlata. Ze stejného kovu je i pistole, kterou vraždí. Ve svém sídle má bizardní labyrint ovládaný trpaslíkem. Žádný agent z něj ještě neodešel živý. Nyní v něm očekává Jamese Bonda. Scaramanga se však nemíní spokojit se zlatou pistolí, touží po daleko účinnější zbrani - Solexu, dělu na sluneční energii. Bond začíná pátrání v Bejrútu, ale další stopy ho zavedou do Macaa. Má mu pomáhat agentka Mary Goodnightová, ale ta po šílené honičce padne do rukou sadistického vraha."
The Man with the Golden Gun,682,movie,pt,PT,Portuguese,007 - O Homem da Pistola Dourada,"James Bond encontra um rival à altura: Francisco Scaramanga, um assassino profissional cuja característica é utilizar uma pistola dourada. Quando Scaramanga captura um conversor de energia, o agente 007 tem de recuperar o aparelho e confrontar este assassino num impressionante duelo até à morte."
The Man with the Golden Gun,682,movie,pl,PL,Polish,Człowiek ze złotym pistoletem,"Do kwatery MI6 zostaje przysłany złoty pocisk z wygrawerowanym napisem 007. Nadawcą może być tylko jeden człowiek - Francisco Scaramanga, płatny zabójca nr 1 na świecie. Ten mistrz celności posługuje się składanym złotym pistoletem strzelającym złotymi kulami. Bond (Roger Moore) postanawia dopaść go pierwszy. Jest jednak pewien problem: nikt nie wie, jak wygląda Scaramanga. Obaj bohaterowie będą również rywalizować o solar - supertajne urządzenie przetwarzające energię słoneczną w elektryczną."
The Man with the Golden Gun,682,movie,he,IL,Hebrew,האיש בעל אקדח הזהב,"סקרמנגה הוא רוצח שכיר שלוקח מליון דולר לעבודה, לאחר שסקרמנגה נכנס לשותפות עם מדען מטורף, נשלח ג'יימס בונד לחקור, ושמגיע לסקרמנגה מבין שהרוצח מעריך אותו מאוד אבל האם זה יהיה לטובתו או רעתו של ג'יימס בסוף? 007 יוצא אל המזרח הרחוק, בהתחקו אחר עקבותיו של נבל בינלאומי רודף בצע ומסכן את שלום העולם בסצינות מרהיבות של מרדפי מכוניות בסרט אשר צולמו באזור האיים המדהימים של פוקט שבתאילנד."
The Man with the Golden Gun,682,movie,zh,CN,Mandarin,007：金枪人,世界上又多了一个杀人不眨眼的冷血杀手，注定又将引起一场惊涛骇浪。绰号金枪人的职业杀手几乎百发百中，没有他完成不了的任务，由此成为世界各恐怖组织争相高酬聘请的对象。同一时间，英国军方为了取回可将太阳能95%转化的高效率太阳能转化器（万一这种厉害的武器落入恐怖分子手中后果不堪设想），007（罗杰·摩尔 Roger Moore 饰）奉命出动了。恐怖组织为了阻止007的行动，高薪聘请了金枪人来对付007。最终鹿死谁手，007又能否顺利完成任务？
The Man with the Golden Gun,682,movie,ja,JP,Japanese,007／黄金銃を持つ男,イギリス秘密情報部にボンドの番号007が刻まれた黄金の銃弾が届く。それは「黄金銃を持つ男」の異名を持つ素顔が分からない殺し屋フランシスコ・スカラマンガからの抹殺予告の様に見えた。自ら調査に乗り出したボンドはスカラマンガの銃から発射された黄金弾からマカオへ向かい、そこでスカラマンガの美しい愛人、アンドレア・アンダースと出会う。そのうち彼が別の作戦で探していた太陽光エネルギ変換装置「ソレックス・アジテーター」もスカラマンガが所有していることが判明。ソレックスを手に入れたボンドはそれを助手のメアリー・グッドナイトに預けるが、彼女はスカラマンガにさらわれてしまう。グッドナイトを追ってボンドは南シナ海の孤島へ向かう。
The Man with the Golden Gun,682,movie,el,GR,Greek,"Τζέιμς Μποντ, Πράκτωρ 007: Ο Άνθρωπος με το Χρυσό Πιστόλι","Ο Σκαραμάνγκα είναι ο κορυφαίος πληρωμένος εκτελεστής σε όλο τον κόσμο, με το χρυσό του πιστόλι και τις επίσης χρυσές σφαίρες να αποτελούν το σήμα κατατεθέν της δράσης του. Τη μέρα λοιπόν που στα κεντρικά γραφεία της MI6 φτάνει μια χρυσή σφαίρα με το όνομα του Τζέιμς Μποντ χαραγμένο πάνω της, όλοι πιστεύουν πως εκείνος είναι ο επόμενος στόχος του.  Όταν όμως ο Μποντ επισκεφθεί το απομονωμένο νησί του Σκαραμάνγκα, τα δεδομένα αλλάζουν. Ο θαυμασμός του επιβλητικού δολοφόνου προς το πρόσωπό του, η εξωτική καλλονή Αντρέα και ο μικροσκοπικός -αλλά θανατηφόρος- Νικ Νακ πείθουν τον Μποντ πως η συνωμοσία ίσως έχει άλλο στόχο: τη συσκευή που χαρίζει στον κάτοχό της τον έλεγχο της ηλιακής ενέργειας..."
The Man with the Golden Gun,682,movie,ro,RO,Romanian,Pistolul de aur,"„Solex Agitator”, un mecanism care poate capta energia solară, dispare. Serviciile secrete ale Marii Britanii se tem că aparatul a fost furat de organizații criminale și că va fi folosit în scopuri negative. Bineînțeles, sarcina recuperării aparatului ii va reveni agentului secret 007, James Bond. În căutările sale, James dă de asasinul profesionist Scaramanga care folosea pentru executarea victimelor o armă cu gloanțe de aur, onorariul lui fiind de un milion de dolari. Ajutat ca de obicei de femei frumoase, Bond va face tot posibilul pentru a recupera prețiosul aparat."
The Man with the Golden Gun,682,movie,ko,KR,Korean,007 황금총을 가진 사나이,스카라망가는 총쏘는 일을 유일한 즐거움으로 알고 사는 사나이로 한 건당 백만 불이란 거액을 받고 살인을 대행하는 살인청부업자다. 그의 특이한 것은 신체적으로 유두가 세 개라는 점과 황금으로 된 총과 총알을 사용한다는 점. 세계의 에너지 위기를 해결해 줄 태양전지를 발명한 깁슨이라는 사람을 찾는 임무를 맡은 제임스 본드가 하루는 본부에 호출을 당한다. 본드 앞으로 스카라망가의 총알이 우편으로 온 것. 스카라망가의 다음 희생자로 본드가 지목되자 영국 정보부는 본드를 보호하려 하지만 본드는 분노하며 스카라망가와 목숨을 건 혈투를 벌이는데...
The Man with the Golden Gun,682,movie,pt,BR,Portuguese,007 Contra o Homem com a Pistola de Ouro,"Quando uma bala de ouro chega ao quartel-general da inteligência britânica com um ""007"" gravado nela, se acredita que James Bond será o próximo alvo de um assassino profissional que cobra um milhão de dólares por serviço. Assim, Bond vai investigar a situação e acaba descobrindo que o objetivo do matador internacional seqüestrar um cientista, que inventou um conversor solar capaz de resolver a crise de energia no planeta."
The Man with the Golden Gun,682,movie,no,NO,Norwegian,,"James Bond (Roger Moore) har kanskje møtt sin likemann i Francisco Scaramanga (Christopher Lee), en verdensberømt leiemorder, hvis foretrukne våpen er en karakteristisk gylden pistol. Da Scaramanga stjeler den uvurderlige energiomformeren Solex Agitator, er det Bonds oppgave å gjenerobre apparatet og konfrontere den topptrente morderen i en fullstendig hjertelammende duell til døden!"
The Man with the Golden Gun,682,movie,fr,CA,French,L'Homme au pistolet d'or,"À San Francisco, James Bond a peut-être rencontré un rival à sa hauteur en la personne de Scaramanga, un tueur mondialement connu pour exécuter ses victime à l’aide d’un pistolet d’or. Lorsque Scaramanga s’empare du précieux convertisseur d’énergie, le Solex Agitator, 007 est chargé de mettre la main sur l’appareil et d’affronter le tueur au pistolet d’or dans une lutte… à mort."
The Man with the Golden Gun,682,movie,uk,UA,Ukrainian,007: Чоловік із золотим пістолетом,"Агент 007 отримує завдання знайти і повернути секретне устаткування, за допомогою якого терористи зможуть використовувати сонячну енергію як найпотужнішу зброю. Аби перешкодити Бонду виконати завдання, на нього нацьковують найнебезпечнішого і невловимого найманого вбивцю на ім'я Скараманга.  Цей мерзотник відрізняється особливим шиком, адже в своїй роботі він використовує зброю, виготовлену з чистого золота."
The Man with the Golden Gun,682,movie,bg,BG,Bulgarian,007: Мъжът със златния пистолет,"Агент 007 кръстосва между Хонг Конг, Макао, Тайланд и Южнокитайско море в търсене на оръжие, действащо със слънчева енергия. Негов противник този път е Скараманга (Кристофър Лий), който се е укрепил на отдалечен остров. Един от секс-символите на 70-те години - неустоимата шведка Брит Екланд, играе момичето на Бонд Мери Гуднайт и се разхожда предимно по бикини. Филмът е екранизация по последния роман на Йън Флеминг за Бонд, публикуван в недовършен вариант след смъртта на автора през 1964 г."
The Man with the Golden Gun,682,movie,zh,TW,Mandarin,007：金鎗人,本片為007系列電影第九部，故事敘述克里斯多夫李所飾演的史卡拉曼，綽號金鎗人，15歲就成為職業殺手，恐怖份子皆以高薪聘請他執行各種陰謀行動，而這次詹姆斯龐德（羅傑摩爾飾）則是受命要取回金鎗人手上的日光儀公式和高精密儀器，沒想到竟反被金鎗人以一顆刻有007的子彈陷害，一場驚險對決就此展開...。
The Man with the Golden Gun,682,movie,es,MX,Spanish,007: El hombre del revólver de oro,"El superagente británico 007 habrá de vérselas ahora con el más peligroso asesino a sueldo del momento: un hombre llamado Scaramanga, más conocido como el hombre de la pistola de oro, que tratará de deshacerse de James Bond con los más sofisticados recursos."
The Man with the Golden Gun,682,movie,lt,LT,Lithuanian,Žmogus su auksiniu pistoletu,"Slaptoji britų tarnyba gauna neįprastą siuntinį,kuriame guli auksinė kulka su lakonišku užrašu „007"". Niekas neabejoja,kad tai - įspėjimas Džeimsui Bondui. Ko gera taip rafinuotai gali šantažuoti tik vienas žmogus pasaulyje - žudikas Skaramanga, šaudantis į aukas iš auksinio kolto. O kaip tik dabar Bondui patikėta ypatinga misija. Jis turi surasti teroristų ginklą, naudojanti saulės energiją. Blogio įsikūnijimą Skaramanga suvaidino garsus vampyrų įkūnytojas Christopheris Lee."
The Man with the Golden Gun,682,movie,ca,ES,Catalan,L’home de la pistola d’or,"Des de la seva residència paradisíaca a una illa de l'Extrem Orient, el més famós i ric assassí a sou del món, Francisco Scaramanga, es deleix per enfrontar-se amb la seva pistola d'or a qui considera com el seu únic rival de mèrit: l'agent 007. La recerca que engega el govern britànic per aconseguir el Solex, un dispositiu revolucionari que permet aprofitar al màxim l'energia solar i que podria resoldre la crisi energètica mundial, provocarà la pugna definitiva entre tots dos contrincants."
The Man with the Golden Gun,682,movie,th,TH,Thai,เจมส์ บอนด์ 007 ภาค 9: เพชฌฆาตปืนทอง,เจมส์ บอนด์ (โรเจอร์ มัวร์) ต้องเจอกับฟรานซิสโก้ สการามังก้า (Christopher Lee) สุดยอดนักฆ่าที่มีฉายาว่าเพชฌฆาตปืนทอง เพราะเขาจะรับจ้างฆ่าคนด้วยเงินสูงถึง 1 ล้านดอลล่าร์ และเขาจะสังหารเหยื่อด้วยปืนและกระสุนทองคำของเขาเท่านั้น และเป้าหมายต่อไปของเขาคือเจมส์ บอนด์ นั่นเอง
The Man with the Golden Gun,682,movie,lv,LV,Latvian,Cilvēks ar zelta ieroci,
The Man with the Golden Gun,682,movie,sk,SK,Slovak,James Bond: Muž so zlatou zbraňou,"Nazývajú ho „Mužom so zlatou zbraňou“. Svoje obete zo zásady usmrcuje guľkami zo zlata zo svojej zlatej zbrane. James Bond (Roger Moore) už vie, že tento sadistický vrah sa volá Francisco Scaramanga (Christopher Lee) a jeho najnovšie plány sa sústreďujú na získanie najničivejšej zbrane sveta, ktoru chce ohroziť život. Na jeho privátnom ostrove, v labyrinte ovládanom neľútostným trpaslíkom, sa odohrá kľúčový boj. V hre je naviac aj život Bondovho spojenca, agentky Mary Goodnightovej (Britt Ekland)..."
The Man with the Golden Gun,682,movie,zh,HK,Mandarin,鐵金剛大戰金槍客,本片為007系列電影第九部，故事敘述克里斯多夫李所飾演的史卡拉曼，綽號金鎗人，15歲就成為職業殺手，恐怖份子皆以高薪聘請他執行各種陰謀行動，而這次詹姆斯龐德（羅傑摩爾飾）則是受命要取回金鎗人手上的日光儀公式和高精密儀器，沒想到竟反被金鎗人以一顆刻有007的子彈陷害，一場驚險對決就此展開...。
The Man with the Golden Gun,682,movie,sl,SI,Slovenian,James Bond: Mož z zlato pištolo,"Tajni agent 007 James Bond (Roger Moore) mora najti izginulo napravo, ki zbira sončno energijo in jo spreminja v uničevalno orožje. Vrhunska tehnologija bi tistemu, ki bi jo imel v lasti, dala izjemno moč. Zanjo se zanima tudi razvpiti morilec in nekdanji agent ruske tajne službe KGB Francisco Scaramanga (Christopher Lee), ki slovi po svoji zlati pištoli z zlatimi naboji. Bond se z njim zaplete v nevarno igro, saj je Scaramanga odločen, da bo pokončal britanskega vohuna. Tokrat Bondu prekrižata pot kar dve čedni dekleti: Scaramangova eksotična ljubimka Andrea Anders (Maud Adams) in neizkušena britanska agentka Mary Goodnight (Britt Ekland)."
The Man with the Golden Gun,682,movie,vi,VN,Vietnamese,Điệp Viên 007: Sát Thủ Với Khẩu Súng Vàng,"Scaramanga, là một người đàn ông nổi tiếng với biệt danh “người của cây súng vàng” vì cây súng cũng như những viên đạn mà hắn mang bên mình luôn được làm bằng vàng. Cho đến một ngày, Bond nhận được lời nhắn rằng anh sẽ là mục tiêu tiếp theo của kẻ săn thịt người này. Đây chính là lúc Bond nhận thấy mình cần phải lên đường gấp rút để tìm cho ra Scaramanga..."
The Man with the Golden Gun,682,movie,fa,IR,Persian,مردی با طپانچه طلایی,«جیمز باند» (مور) مأموریت می یابد تا برای تحقیق درباره ی فعالیت های غیرقانونی مرد متنفذ و مرموزی به نام «اسکارامانگا» (کریستوفر لی) به شرق دور برود...
The Man with the Golden Gun,682,movie,ar,SA,Arabic,,"يبحث الناشط الحكومي اللطيف "" جيمس بوند "" عن اختراع مسروق يمكنه تحويل حرارة الشمس إلى سلاح مدمر. سرعان ما يتقاطع مع فرانسيسكو سكارامانجا المهدد ، وهو رجل قاتل ماهر للغاية لديه رسوم عمل مكونة من سبعة أرقام. ينضم بوند بعد ذلك إلى ماري جودنايت التي ترتدي ملابس السباحة ، ويتعقبان معًا سكارامانجا إلى مخبأ جزيرة استوائية حيث يجذب القاتل المأجور الجاسوس اللامع إلى متاهة مميتة لمبارزة أخيرة."
The Man with the Golden Gun,682,movie,et,EE,Estonian,Agent 007: Mees kuldse relvaga,"James Bond (Roger Moore) peab kiiresti leidma kaduma läinud päikeseenergiakoguja, mis osutuks valesse kätesse sattudes hirmuäratavaks relvaks. Samal ajal saabub Briti salaluure peakontorisse kuldne kuul, millele on graveeritud Bondi nimi. Britid usuvad, et 007 on maailmakuulsa palgamõrtsuka, Scaramanga (Christopher Lee), järgmine sihtmärk. Nüüd peab Bond leidma kaotsi läinud vidina ja tapma Scaramanga enne, kui ta ise tapetakse ..."
The Man with the Golden Gun,682,movie,ka,GE,Georgian,მამაკაცი ოქროს პისტოლეტით,
The Man with the Golden Gun,682,movie,hr,HR,Croatian,Čovjek sa zlatnim pištoljem,"Vladin operativac James Bond traži ukradeni izum koji sunčevu toplinu može pretvoriti u razorno oružje. Ubrzo se križa s prijetećim Franciscom Scaramangom, tako vještim ubojicom da ima sedmeroznamenkastu naknadu za rad. Bond zatim udružuje snage s Mary Goodnight i zajedno prate Scaramangu do skrovišta na tropskom otočiću gdje unajmljeni ubojica namami špijuna u smrtonosni labirint za posljednji dvoboj."
The Man with the Golden Gun,682,movie,my,MY,Burmese,,ဒီ ဇာတ်ကားကတော့ မင်းသား Roger Moore ရဲ့ ဒုတိယမြောက် ဂျိမ်းစ်ဘွန်းဇာတ်ကားဖြစ်ပါတယ် ရှောင်ကွန်နရီနေရာမှာ အကောင်းဆုံးအစားထိုးနိုင်တဲ့ ဘွန်းအဖြစ် ရော်ဂျာမိုးကို သတ်မှတ်ကြပါတယ် တည်ငြိမ်ရင့်ကျက်တဲ့ ဘွန်းရဲ့ အရသာကို ခံစားရမှာပါ။
